method,scenario_id,scenario,rep,N,n_X,sigma2_x,ATE_est,NDE_d0_est,NIE_d1_est,NIE_d0_est,ATE_true,NDE_d0_true,NIE_d1_true,NIE_d0_true,ATE_bias,NDE_d0_bias,NIE_d1_bias,NIE_d0_bias,converged,first_10_loss,last_10_loss,last_10_loss_sd,relative_drop,relative_sd
dmavae,1,N1000_nX10_sx1,16,1000,10,1,1.670281,1.142700,0.527581,0.322250,1.703545,1.127028,0.576517,0.384344,-0.033263,0.015672,-0.048936,-0.062094,True,46.042193,19.984632,0.027397,0.565950,0.001371
dmavae,1,N1000_nX10_sx1,17,1000,10,1,1.435143,0.828876,0.606267,0.364664,1.693700,1.117711,0.575989,0.383993,-0.258557,-0.288835,0.030278,-0.019328,True,39.974570,19.984393,0.018885,0.500072,0.000945
dmavae,1,N1000_nX10_sx1,18,1000,10,1,1.579550,0.996242,0.583308,0.355594,1.721993,1.145696,0.576297,0.384198,-0.142443,-0.149454,0.007011,-0.028604,True,44.969204,19.855336,0.023055,0.558468,0.001161
dmavae,1,N1000_nX10_sx1,19,1000,10,1,1.736911,1.123129,0.613782,0.457703,1.673038,1.097716,0.575323,0.383548,0.063873,0.025413,0.038460,0.074155,True,44.063354,19.926942,0.026699,0.547766,0.001340
dmavae,1,N1000_nX10_sx1,20,1000,10,1,1.713743,1.140667,0.573076,0.368668,1.718395,1.142701,0.575694,0.383796,-0.004652,-0.002034,-0.002618,-0.015128,True,43.865899,19.945031,0.021793,0.545318,0.001093
dmavae,1,N1000_nX10_sx1,21,1000,10,1,1.847969,1.174720,0.673248,0.449797,1.719265,1.143349,0.575916,0.383944,0.128704,0.031371,0.097332,0.065853,True,43.980503,20.011946,0.021033,0.544981,0.001051
dmavae,1,N1000_nX10_sx1,22,1000,10,1,1.675776,0.995400,0.680376,0.444558,1.707391,1.132051,0.575340,0.383560,-0.031615,-0.136651,0.105036,0.060998,True,45.660243,19.880143,0.018209,0.564607,0.000916
dmavae,1,N1000_nX10_sx1,23,1000,10,1,1.953586,1.234636,0.718950,0.521415,1.709506,1.133751,0.575755,0.383837,0.244080,0.100885,0.143195,0.137578,True,46.835906,20.042593,0.018526,0.572068,0.000924
dmavae,1,N1000_nX10_sx1,24,1000,10,1,1.748852,0.984094,0.764758,0.450300,1.669989,1.093891,0.576098,0.384065,0.078863,-0.109797,0.188660,0.066235,True,46.795307,19.973047,0.021519,0.573183,0.001077
dmavae,1,N1000_nX10_sx1,25,1000,10,1,1.823302,1.104140,0.719162,0.481722,1.716406,1.142066,0.574340,0.382894,0.106896,-0.037926,0.144822,0.098828,True,46.243787,19.984079,0.021563,0.567854,0.001079
dmavae,1,N1000_nX10_sx1,26,1000,10,1,1.919039,1.112637,0.806402,0.499900,1.724416,1.149464,0.574952,0.383302,0.194622,-0.036827,0.231449,0.116598,True,42.431877,20.254826,0.020174,0.522651,0.000996
dmavae,1,N1000_nX10_sx1,27,1000,10,1,1.792574,0.992948,0.799626,0.552690,1.725889,1.149817,0.576073,0.384048,0.066685,-0.156869,0.223554,0.168642,True,43.221725,20.213384,0.024590,0.532333,0.001217
dmavae,1,N1000_nX10_sx1,28,1000,10,1,1.869736,1.147277,0.722459,0.531355,1.711447,1.135152,0.576295,0.384197,0.158288,0.012124,0.146164,0.147158,True,46.442658,20.173292,0.017930,0.565630,0.000889
dmavae,1,N1000_nX10_sx1,29,1000,10,1,1.724715,1.173612,0.551103,0.389752,1.670588,1.094602,0.575986,0.383991,0.054127,0.079011,-0.024883,0.005761,True,44.799260,20.034608,0.014278,0.552792,0.000713
dmavae,1,N1000_nX10_sx1,30,1000,10,1,1.601003,0.918182,0.682821,0.466282,1.713034,1.138089,0.574944,0.383296,-0.112031,-0.219908,0.107877,0.082985,True,39.558571,19.866280,0.023917,0.497801,0.001204
dmavae,1,N1000_nX10_sx1,31,1000,10,1,1.440777,1.129998,0.310779,0.202981,1.700429,1.124587,0.575842,0.383895,-0.259652,0.005412,-0.265064,-0.180914,True,43.930679,19.904458,0.012446,0.546912,0.000625
dmavae,1,N1000_nX10_sx1,32,1000,10,1,1.625744,1.134535,0.491209,0.377622,1.693306,1.118149,0.575157,0.383438,-0.067562,0.016386,-0.083948,-0.005816,True,43.555049,19.978196,0.013594,0.541312,0.000680
dmavae,1,N1000_nX10_sx1,33,1000,10,1,1.490527,0.990820,0.499707,0.338959,1.682646,1.107277,0.575368,0.383579,-0.192119,-0.116458,-0.075661,-0.044620,True,44.357920,20.008511,0.024299,0.548930,0.001214
dmavae,1,N1000_nX10_sx1,34,1000,10,1,1.612435,1.076172,0.536263,0.382543,1.697393,1.121756,0.575637,0.383758,-0.084958,-0.045584,-0.039374,-0.001215,True,43.748380,19.962989,0.016869,0.543686,0.000845
dmavae,1,N1000_nX10_sx1,35,1000,10,1,1.695776,1.105337,0.590440,0.373254,1.707402,1.130950,0.576452,0.384302,-0.011626,-0.025613,0.013988,-0.011048,True,47.019948,20.105737,0.031199,0.572400,0.001552
dmavae,1,N1000_nX10_sx1,36,1000,10,1,1.848696,1.175792,0.672905,0.421774,1.692474,1.115975,0.576499,0.384333,0.156222,0.059816,0.096406,0.037441,True,44.688798,19.949568,0.033144,0.553589,0.001661
dmavae,1,N1000_nX10_sx1,37,1000,10,1,1.599812,1.044648,0.555164,0.372240,1.677742,1.101928,0.575815,0.383876,-0.077931,-0.057280,-0.020651,-0.011636,True,42.345247,20.071053,0.020182,0.526014,0.001006
dmavae,1,N1000_nX10_sx1,38,1000,10,1,1.823444,1.076584,0.746859,0.490015,1.698164,1.123254,0.574910,0.383273,0.125280,-0.046669,0.171949,0.106742,True,43.428279,20.260212,0.020116,0.533479,0.000993
dmavae,1,N1000_nX10_sx1,39,1000,10,1,1.587718,1.080700,0.507018,0.339750,1.691210,1.115210,0.576000,0.384000,-0.103492,-0.034510,-0.068982,-0.044250,True,43.756202,20.208036,0.017501,0.538168,0.000866
dmavae,1,N1000_nX10_sx1,40,1000,10,1,1.597161,1.148878,0.448282,0.263456,1.688053,1.111550,0.576503,0.384335,-0.090892,0.037328,-0.128220,-0.120879,True,44.990650,20.048824,0.022185,0.554378,0.001107
dmavae,1,N1000_nX10_sx1,41,1000,10,1,1.576714,1.040405,0.536309,0.337795,1.677903,1.100942,0.576960,0.384640,-0.101189,-0.060537,-0.040652,-0.046845,True,46.141776,20.058749,0.017025,0.565280,0.000849
dmavae,1,N1000_nX10_sx1,42,1000,10,1,1.712605,1.160048,0.552557,0.365342,1.703164,1.126733,0.576432,0.384288,0.009441,0.033316,-0.023875,-0.018946,True,44.018670,20.034337,0.017049,0.544867,0.000851
dmavae,1,N1000_nX10_sx1,43,1000,10,1,1.671691,1.174517,0.497173,0.336458,1.731179,1.155034,0.576146,0.384097,-0.059488,0.019484,-0.078972,-0.047639,True,46.336840,19.892073,0.024588,0.570707,0.001236
dmavae,1,N1000_nX10_sx1,44,1000,10,1,1.822725,1.210185,0.612540,0.390473,1.722610,1.146298,0.576312,0.384208,0.100115,0.063887,0.036228,0.006265,True,47.417358,20.053608,0.025370,0.577083,0.001265
dmavae,1,N1000_nX10_sx1,45,1000,10,1,1.673251,1.161921,0.511331,0.350803,1.694046,1.119507,0.574540,0.383026,-0.020795,0.042414,-0.063209,-0.032224,True,43.167691,19.943678,0.017980,0.537995,0.000902
dmavae,1,N1000_nX10_sx1,46,1000,10,1,1.602529,1.168461,0.434067,0.318952,1.697591,1.121773,0.575818,0.383879,-0.095063,0.046688,-0.141751,-0.064927,True,44.642846,20.020409,0.019123,0.551543,0.000955
dmavae,1,N1000_nX10_sx1,47,1000,10,1,1.699722,1.114016,0.585707,0.407180,1.723506,1.148155,0.575351,0.383567,-0.023783,-0.034139,0.010356,0.023612,True,47.876113,19.822959,0.023712,0.585953,0.001196
dmavae,1,N1000_nX10_sx1,48,1000,10,1,1.597304,0.985063,0.612241,0.419450,1.711434,1.135352,0.576082,0.384054,-0.114130,-0.150289,0.036159,0.035395,True,46.006710,19.991662,0.019574,0.565462,0.000979
dmavae,1,N1000_nX10_sx1,49,1000,10,1,1.627874,1.034553,0.593321,0.351596,1.739449,1.163323,0.576126,0.384084,-0.111574,-0.128770,0.017195,-0.032488,True,45.057583,19.917227,0.026350,0.557961,0.001323
dmavae,1,N1000_nX10_sx1,50,1000,10,1,1.945345,1.114179,0.831167,0.596487,1.708247,1.131302,0.576946,0.384630,0.237098,-0.017123,0.254221,0.211856,True,46.239344,20.127296,0.021928,0.564715,0.001089
dmavae,1,N1000_nX10_sx1,51,1000,10,1,1.844354,1.008586,0.835767,0.522061,1.692711,1.117969,0.574742,0.383162,0.151643,-0.109382,0.261025,0.138900,True,40.838689,19.940893,0.020488,0.511716,0.001027
dmavae,1,N1000_nX10_sx1,52,1000,10,1,1.824244,1.192989,0.631254,0.432093,1.687037,1.110990,0.576047,0.384031,0.137207,0.082000,0.055207,0.048061,True,45.254714,19.944861,0.030285,0.559276,0.001518
dmavae,1,N1000_nX10_sx1,53,1000,10,1,1.293792,0.801976,0.491816,0.274492,1.687590,1.111987,0.575604,0.383736,-0.393798,-0.310011,-0.083788,-0.109244,True,45.013316,20.023178,0.023174,0.555172,0.001157
dmavae,1,N1000_nX10_sx1,54,1000,10,1,1.573752,0.979710,0.594042,0.439245,1.709232,1.132838,0.576393,0.384262,-0.135480,-0.153128,0.017648,0.054983,True,44.335631,19.883158,0.015125,0.551531,0.000761
dmavae,1,N1000_nX10_sx1,55,1000,10,1,1.444090,0.952848,0.491242,0.295480,1.701461,1.125346,0.576115,0.384077,-0.257371,-0.172498,-0.084873,-0.088597,True,49.477460,20.342420,0.017770,0.588855,0.000874
dmavae,1,N1000_nX10_sx1,56,1000,10,1,1.910751,1.404819,0.505931,0.344035,1.721140,1.145730,0.575410,0.383607,0.189611,0.259089,-0.069479,-0.039572,True,47.221087,20.000359,0.012371,0.576453,0.000619
dmavae,1,N1000_nX10_sx1,57,1000,10,1,1.664646,0.963708,0.700937,0.479221,1.714234,1.138731,0.575503,0.383669,-0.049589,-0.175023,0.125434,0.095552,True,45.813968,19.905096,0.018582,0.565523,0.000934
dmavae,1,N1000_nX10_sx1,58,1000,10,1,1.719087,1.002574,0.716513,0.451892,1.728199,1.152868,0.575331,0.383554,-0.009112,-0.150294,0.141182,0.068338,True,46.444823,19.884162,0.024215,0.571876,0.001218
dmavae,1,N1000_nX10_sx1,59,1000,10,1,1.790352,1.138052,0.652300,0.409780,1.719861,1.144092,0.575769,0.383846,0.070490,-0.006040,0.076530,0.025933,True,45.359883,20.068752,0.012702,0.557566,0.000633
dmavae,1,N1000_nX10_sx1,60,1000,10,1,1.516400,1.051376,0.465023,0.333056,1.692382,1.115955,0.576427,0.384284,-0.175982,-0.064579,-0.111403,-0.051229,True,43.967664,19.789078,0.022116,0.549917,0.001118
dmavae,1,N1000_nX10_sx1,61,1000,10,1,1.818291,1.214786,0.603505,0.361570,1.727316,1.152268,0.575048,0.383365,0.090975,0.062518,0.028457,-0.021795,True,44.465004,20.142071,0.017547,0.547013,0.000871
dmavae,1,N1000_nX10_sx1,62,1000,10,1,1.927220,1.121799,0.805421,0.558358,1.705759,1.129939,0.575820,0.383880,0.221461,-0.008140,0.229601,0.174478,True,45.720904,19.936655,0.021891,0.563949,0.001098
dmavae,1,N1000_nX10_sx1,63,1000,10,1,1.583734,0.882095,0.701640,0.511594,1.721276,1.145784,0.575492,0.383661,-0.137542,-0.263689,0.126147,0.127932,True,45.052095,19.989352,0.018764,0.556306,0.000939
dmavae,1,N1000_nX10_sx1,64,1000,10,1,1.809237,1.103615,0.705621,0.464814,1.706450,1.130377,0.576073,0.384049,0.102786,-0.026762,0.129548,0.080765,True,48.120289,20.089114,0.024111,0.582523,0.001200
dmavae,1,N1000_nX10_sx1,65,1000,10,1,1.591983,1.097005,0.494978,0.275589,1.686428,1.110739,0.575688,0.383792,-0.094445,-0.013735,-0.080710,-0.108203,True,40.409834,20.117723,0.027900,0.502158,0.001387
dmavae,1,N1000_nX10_sx1,66,1000,10,1,1.623368,0.986215,0.637153,0.443739,1.702600,1.126297,0.576303,0.384202,-0.079232,-0.140082,0.060850,0.059537,True,44.662178,20.105129,0.024408,0.549840,0.001214
dmavae,1,N1000_nX10_sx1,67,1000,10,1,1.997776,1.039317,0.958458,0.670973,1.690290,1.114770,0.575520,0.383680,0.307486,-0.075453,0.382939,0.287293,True,41.447340,20.061985,0.022082,0.515964,0.001101
dmavae,1,N1000_nX10_sx1,68,1000,10,1,1.936849,1.150321,0.786528,0.518117,1.669825,1.094716,0.575110,0.383406,0.267023,0.055605,0.211418,0.134711,True,43.609673,20.022683,0.023361,0.540866,0.001167
dmavae,1,N1000_nX10_sx1,69,1000,10,1,1.709652,1.250430,0.459222,0.311017,1.707173,1.131836,0.575337,0.383558,0.002479,0.118594,-0.116116,-0.072542,True,44.983751,19.933857,0.020012,0.556865,0.001004
dmavae,1,N1000_nX10_sx1,70,1000,10,1,1.706249,1.081850,0.624400,0.444337,1.719582,1.144200,0.575382,0.383588,-0.013333,-0.062350,0.049018,0.060749,True,42.955233,20.155782,0.015485,0.530772,0.000768
dmavae,1,N1000_nX10_sx1,71,1000,10,1,1.683340,0.975898,0.707442,0.469467,1.699940,1.123558,0.576382,0.384255,-0.016600,-0.147659,0.131060,0.085212,True,47.322716,19.945006,0.020682,0.578532,0.001037
dmavae,1,N1000_nX10_sx1,72,1000,10,1,1.836335,1.014216,0.822120,0.491299,1.686482,1.111335,0.575146,0.383431,0.149854,-0.097120,0.246974,0.107868,True,49.140878,20.049371,0.024782,0.592002,0.001236
dmavae,1,N1000_nX10_sx1,73,1000,10,1,1.725576,1.117233,0.608344,0.373951,1.694214,1.118843,0.575371,0.383581,0.031362,-0.001611,0.032973,-0.009630,True,44.648900,20.125714,0.020805,0.549245,0.001034
dmavae,1,N1000_nX10_sx1,74,1000,10,1,1.818292,1.282417,0.535875,0.334009,1.713168,1.136823,0.576345,0.384230,0.105124,0.145593,-0.040469,-0.050221,True,44.091851,19.893832,0.020724,0.548809,0.001042
dmavae,1,N1000_nX10_sx1,75,1000,10,1,1.718011,0.992642,0.725369,0.478848,1.707062,1.131205,0.575856,0.383904,0.010949,-0.138563,0.149512,0.094943,True,44.382808,19.961005,0.008041,0.550254,0.000403
dmavae,1,N1000_nX10_sx1,76,1000,10,1,1.818829,1.123453,0.695376,0.496400,1.686644,1.111767,0.574877,0.383251,0.132185,0.011686,0.120499,0.113149,True,43.533906,19.922638,0.021856,0.542365,0.001097
dmavae,1,N1000_nX10_sx1,77,1000,10,1,1.798691,0.967295,0.831396,0.530239,1.701725,1.126742,0.574983,0.383322,0.096966,-0.159447,0.256413,0.146917,True,48.828597,19.840130,0.013988,0.593678,0.000705
dmavae,1,N1000_nX10_sx1,78,1000,10,1,1.635542,1.115716,0.519826,0.364903,1.675111,1.099665,0.575447,0.383631,-0.039569,0.016052,-0.055621,-0.018729,True,45.252888,20.067521,0.020142,0.556547,0.001004
dmavae,1,N1000_nX10_sx1,79,1000,10,1,1.934229,1.393124,0.541104,0.340411,1.708290,1.132484,0.575806,0.383870,0.225939,0.260640,-0.034701,-0.043459,True,42.575633,19.674889,0.021826,0.537884,0.001109
dmavae,1,N1000_nX10_sx1,80,1000,10,1,1.717370,1.149148,0.568221,0.384353,1.733843,1.157907,0.575936,0.383957,-0.016473,-0.008759,-0.007714,0.000396,True,44.891242,20.031760,0.021227,0.553771,0.001060
dmavae,1,N1000_nX10_sx1,81,1000,10,1,1.987818,1.238161,0.749657,0.493793,1.696486,1.119555,0.576931,0.384621,0.291332,0.118606,0.172726,0.109173,True,46.780291,19.936723,0.015795,0.573822,0.000792
dmavae,1,N1000_nX10_sx1,82,1000,10,1,1.834941,1.051924,0.783016,0.491891,1.739584,1.163794,0.575789,0.383860,0.095357,-0.111870,0.207227,0.108031,True,47.023595,20.110733,0.028926,0.572327,0.001438
dmavae,1,N1000_nX10_sx1,83,1000,10,1,1.398861,0.912054,0.486807,0.320742,1.691521,1.115310,0.576211,0.384141,-0.292660,-0.203256,-0.089404,-0.063399,True,44.001594,19.999770,0.017408,0.545476,0.000870
dmavae,1,N1000_nX10_sx1,84,1000,10,1,2.016625,1.207334,0.809291,0.527733,1.687327,1.111692,0.575635,0.383757,0.329298,0.095642,0.233656,0.143976,True,44.925321,20.030454,0.017191,0.554139,0.000858
dmavae,1,N1000_nX10_sx1,85,1000,10,1,1.761318,1.057387,0.703931,0.547780,1.712226,1.136962,0.575264,0.383510,0.049092,-0.079575,0.128667,0.164270,True,45.987685,19.850790,0.016088,0.568346,0.000810
dmavae,1,N1000_nX10_sx1,86,1000,10,1,1.687620,0.946006,0.741614,0.485574,1.699133,1.123089,0.576045,0.384030,-0.011514,-0.177083,0.165569,0.101544,True,47.696305,20.013565,0.025002,0.580396,0.001249
dmavae,1,N1000_nX10_sx1,87,1000,10,1,1.799308,1.213507,0.585801,0.369304,1.725695,1.150206,0.575489,0.383659,0.073613,0.063301,0.010312,-0.014356,True,49.320957,20.009540,0.033106,0.594299,0.001655
dmavae,1,N1000_nX10_sx1,88,1000,10,1,1.836441,1.158178,0.678263,0.376788,1.717128,1.141274,0.575854,0.383903,0.119313,0.016905,0.102409,-0.007115,True,45.544027,19.878632,0.027246,0.563529,0.001371
dmavae,1,N1000_nX10_sx1,89,1000,10,1,1.615224,1.023701,0.591523,0.388232,1.692518,1.116498,0.576019,0.384013,-0.077293,-0.092797,0.015504,0.004219,True,41.521957,20.096592,0.015569,0.516001,0.000775
dmavae,1,N1000_nX10_sx1,90,1000,10,1,1.702142,1.209983,0.492158,0.333035,1.704626,1.130044,0.574582,0.383055,-0.002484,0.079939,-0.082424,-0.050019,True,43.609117,20.006446,0.017796,0.541232,0.000889
dmavae,1,N1000_nX10_sx1,91,1000,10,1,1.647263,1.047938,0.599326,0.332651,1.699108,1.123631,0.575477,0.383652,-0.051845,-0.075693,0.023848,-0.051001,True,42.178683,20.063504,0.013938,0.524321,0.000695
dmavae,1,N1000_nX10_sx1,92,1000,10,1,1.383995,0.782636,0.601358,0.391699,1.678525,1.103038,0.575487,0.383658,-0.294531,-0.320402,0.025872,0.008041,True,44.108863,20.231646,0.017198,0.541325,0.000850
dmavae,1,N1000_nX10_sx1,93,1000,10,1,1.637349,1.081936,0.555413,0.322109,1.710981,1.135498,0.575483,0.383655,-0.073631,-0.053561,-0.020070,-0.061546,True,42.965513,19.891141,0.026447,0.537044,0.001330
dmavae,1,N1000_nX10_sx1,94,1000,10,1,1.330110,0.963516,0.366594,0.210343,1.691067,1.115278,0.575790,0.383860,-0.360957,-0.151761,-0.209196,-0.173517,True,44.813875,19.922287,0.015718,0.555444,0.000789
dmavae,1,N1000_nX10_sx1,95,1000,10,1,1.650220,1.134860,0.515359,0.318817,1.698650,1.123223,0.575427,0.383618,-0.048431,0.011637,-0.060068,-0.064801,True,43.907301,20.001254,0.020441,0.544466,0.001022
dmavae,1,N1000_nX10_sx1,96,1000,10,1,1.868233,1.178825,0.689408,0.457848,1.701299,1.125675,0.575624,0.383749,0.166934,0.053150,0.113785,0.074099,True,48.011911,20.028166,0.016985,0.582850,0.000848
dmavae,1,N1000_nX10_sx1,97,1000,10,1,1.703138,1.018429,0.684709,0.379919,1.684647,1.108369,0.576278,0.384185,0.018491,-0.089940,0.108431,-0.004266,True,47.343617,20.058607,0.014763,0.576319,0.000736
dmavae,1,N1000_nX10_sx1,98,1000,10,1,1.912348,1.169125,0.743223,0.453449,1.693948,1.118237,0.575710,0.383807,0.218401,0.050887,0.167513,0.069642,True,46.595788,19.944897,0.015261,0.571959,0.000765
dmavae,1,N1000_nX10_sx1,99,1000,10,1,1.622524,1.116103,0.506421,0.333289,1.715760,1.139999,0.575761,0.383841,-0.093235,-0.023895,-0.069340,-0.050552,True,48.445533,19.947557,0.017207,0.588248,0.000863
dmavae,1,N1000_nX10_sx1,100,1000,10,1,1.711805,1.162130,0.549676,0.391769,1.693366,1.117733,0.575633,0.383755,0.018440,0.044397,-0.025957,0.008014,True,46.130313,20.183315,0.015202,0.562472,0.000753
dmavae,5,N1000_nX10_sx3,1,1000,10,3,1.856305,1.139199,0.717106,0.481747,1.706832,1.130893,0.575938,0.383959,0.149474,0.008306,0.141168,0.097788,True,60.036088,22.234527,0.026984,0.629647,0.001214
dmavae,5,N1000_nX10_sx3,2,1000,10,3,1.954832,1.202297,0.752535,0.557646,1.706011,1.130480,0.575531,0.383687,0.248821,0.071817,0.177004,0.173959,True,67.302516,21.854719,0.029418,0.675276,0.001346
dmavae,5,N1000_nX10_sx3,3,1000,10,3,1.910603,1.100832,0.809771,0.580548,1.693506,1.118146,0.575360,0.383573,0.217097,-0.017314,0.234411,0.196974,True,62.915355,21.651875,0.039432,0.655857,0.001821
dmavae,5,N1000_nX10_sx3,4,1000,10,3,1.649220,1.145678,0.503541,0.289789,1.695095,1.120541,0.574554,0.383036,-0.045875,0.025137,-0.071012,-0.093247,True,61.343543,21.418440,0.023835,0.650844,0.001113
dmavae,5,N1000_nX10_sx3,5,1000,10,3,1.883438,1.109848,0.773589,0.493747,1.706963,1.131482,0.575481,0.383654,0.176475,-0.021634,0.198108,0.110093,True,65.571989,21.573973,0.022810,0.670988,0.001057
dmavae,5,N1000_nX10_sx3,6,1000,10,3,1.858127,1.212200,0.645927,0.375128,1.660442,1.084512,0.575930,0.383953,0.197685,0.127688,0.069997,-0.008825,True,68.071154,21.538996,0.035245,0.683581,0.001636
dmavae,5,N1000_nX10_sx3,7,1000,10,3,1.834060,1.311736,0.522324,0.371752,1.708772,1.132974,0.575797,0.383865,0.125289,0.178762,-0.053473,-0.012113,True,65.414872,21.960845,0.026120,0.664284,0.001189
dmavae,5,N1000_nX10_sx3,8,1000,10,3,2.049715,1.238789,0.810926,0.497680,1.712290,1.137003,0.575287,0.383525,0.337425,0.101786,0.235639,0.114155,True,66.639668,21.783102,0.022064,0.673121,0.001013
dmavae,5,N1000_nX10_sx3,9,1000,10,3,1.729209,1.149067,0.580142,0.381201,1.685928,1.111332,0.574597,0.383064,0.043280,0.037735,0.005545,-0.001863,True,63.711155,21.491496,0.022215,0.662673,0.001034
dmavae,5,N1000_nX10_sx3,10,1000,10,3,1.784082,1.233467,0.550616,0.319242,1.710177,1.134700,0.575478,0.383652,0.073905,0.098767,-0.024862,-0.064410,True,60.927216,21.857517,0.040444,0.641252,0.001850
dmavae,5,N1000_nX10_sx3,11,1000,10,3,1.731835,1.186782,0.545053,0.333041,1.705068,1.129657,0.575411,0.383607,0.026767,0.057125,-0.030358,-0.050566,True,62.765011,22.000254,0.049620,0.649482,0.002255
dmavae,5,N1000_nX10_sx3,12,1000,10,3,1.882669,1.186177,0.696492,0.472651,1.675482,1.099291,0.576191,0.384127,0.207187,0.086886,0.120301,0.088524,True,62.611886,21.499839,0.036206,0.656617,0.001684
dmavae,5,N1000_nX10_sx3,13,1000,10,3,1.804587,1.168129,0.636458,0.415037,1.696466,1.121567,0.574898,0.383265,0.108121,0.046561,0.061560,0.031772,True,60.507252,21.716274,0.043513,0.641096,0.002004
dmavae,5,N1000_nX10_sx3,14,1000,10,3,1.621091,1.194292,0.426798,0.257479,1.713809,1.138022,0.575786,0.383858,-0.092718,0.056270,-0.148988,-0.126379,True,56.402282,21.672365,0.028570,0.615754,0.001318
dmavae,5,N1000_nX10_sx3,15,1000,10,3,2.000060,1.245286,0.754774,0.555366,1.691085,1.114965,0.576120,0.384080,0.308975,0.130321,0.178653,0.171286,True,64.826326,21.761041,0.023902,0.664318,0.001098
dmavae,5,N1000_nX10_sx3,16,1000,10,3,2.167944,1.277856,0.890088,0.568312,1.682606,1.106333,0.576273,0.384182,0.485338,0.171523,0.313815,0.184130,True,60.755949,21.591242,0.017824,0.644623,0.000826
