method,scenario_id,scenario,rep,N,n_X,sigma2_x,ATE_est,NDE_d1_est,NDE_d0_est,NIE_d1_est,NIE_d0_est,ATE_true,NDE_d1_true,NDE_d0_true,NIE_d1_true,NIE_d0_true,ATE_bias,NDE_d1_bias,NDE_d0_bias,NIE_d1_bias,NIE_d0_bias
dml_oracleZ,1,N1000_nX10_sx1,76,1000,10,1,1.704118,1.132896,1.024526,0.679592,0.571222,1.686644,1.303392,1.111767,0.574877,0.383251,0.017475,-0.170496,-0.087241,0.104715,0.187971
dml_oracleZ,1,N1000_nX10_sx1,77,1000,10,1,1.650605,1.135842,0.969816,0.680789,0.514763,1.701725,1.318403,1.126742,0.574983,0.383322,-0.051120,-0.182561,-0.156926,0.105806,0.131441
dml_oracleZ,1,N1000_nX10_sx1,78,1000,10,1,1.884842,1.614632,1.426815,0.458027,0.270210,1.675111,1.291480,1.099665,0.575447,0.383631,0.209730,0.323152,0.327150,-0.117420,-0.113422
dml_oracleZ,1,N1000_nX10_sx1,79,1000,10,1,1.708938,1.404086,1.203299,0.505638,0.304851,1.708290,1.324420,1.132484,0.575806,0.383870,0.000648,0.079667,0.070815,-0.070167,-0.079019
dml_oracleZ,1,N1000_nX10_sx1,80,1000,10,1,1.550276,1.258984,1.140460,0.409815,0.291292,1.733843,1.349886,1.157907,0.575936,0.383957,-0.183567,-0.090902,-0.017447,-0.166120,-0.092665
dml_oracleZ,1,N1000_nX10_sx1,81,1000,10,1,1.912391,1.546476,1.240274,0.672118,0.365915,1.696486,1.311865,1.119555,0.576931,0.384621,0.215906,0.234611,0.120719,0.095187,-0.018706
dml_oracleZ,1,N1000_nX10_sx1,82,1000,10,1,1.664027,1.351979,1.048213,0.615814,0.312048,1.739584,1.355724,1.163794,0.575789,0.383860,-0.075557,-0.003745,-0.115581,0.040024,-0.071812
dml_oracleZ,1,N1000_nX10_sx1,83,1000,10,1,1.318881,0.957916,0.956194,0.362686,0.360965,1.691521,1.307381,1.115310,0.576211,0.384141,-0.372640,-0.349465,-0.159116,-0.213525,-0.023176
dml_oracleZ,1,N1000_nX10_sx1,84,1000,10,1,1.893555,1.348760,1.235906,0.657648,0.544794,1.687327,1.303570,1.111692,0.575635,0.383757,0.206228,0.045190,0.124214,0.082013,0.161038
dml_oracleZ,1,N1000_nX10_sx1,85,1000,10,1,1.618239,0.982264,1.011613,0.606625,0.635975,1.712226,1.328717,1.136962,0.575264,0.383510,-0.093988,-0.346453,-0.125349,0.031361,0.252465
dml_oracleZ,1,N1000_nX10_sx1,86,1000,10,1,1.976186,1.480948,1.237528,0.738657,0.495238,1.699133,1.315104,1.123089,0.576045,0.384030,0.277052,0.165844,0.114440,0.162613,0.111208
dml_oracleZ,1,N1000_nX10_sx1,87,1000,10,1,1.956741,1.596213,1.328733,0.628009,0.360528,1.725695,1.342036,1.150206,0.575489,0.383659,0.231046,0.254178,0.178527,0.052520,-0.023131
dml_oracleZ,1,N1000_nX10_sx1,88,1000,10,1,1.491942,1.025743,0.724046,0.767895,0.466199,1.717128,1.333225,1.141274,0.575854,0.383903,-0.225186,-0.307482,-0.417228,0.192041,0.082296
dml_oracleZ,1,N1000_nX10_sx1,89,1000,10,1,1.424041,1.073198,1.036696,0.387345,0.350843,1.692518,1.308505,1.116498,0.576019,0.384013,-0.268477,-0.235307,-0.079802,-0.188675,-0.033170
dml_oracleZ,1,N1000_nX10_sx1,90,1000,10,1,1.974609,1.585442,1.531379,0.443230,0.389167,1.704626,1.321571,1.130044,0.574582,0.383055,0.269983,0.263871,0.401335,-0.131352,0.006112
dml_oracleZ,1,N1000_nX10_sx1,91,1000,10,1,1.606489,1.332607,1.124766,0.481723,0.273882,1.699108,1.315457,1.123631,0.575477,0.383652,-0.092619,0.017150,0.001135,-0.093754,-0.109770
dml_oracleZ,1,N1000_nX10_sx1,92,1000,10,1,1.546470,1.150057,0.906858,0.639612,0.396413,1.678525,1.294867,1.103038,0.575487,0.383658,-0.132055,-0.144810,-0.196180,0.064125,0.012755
dml_oracleZ,1,N1000_nX10_sx1,93,1000,10,1,1.832837,1.464291,1.170648,0.662189,0.368546,1.710981,1.327325,1.135498,0.575483,0.383655,0.121857,0.136966,0.035151,0.086706,-0.015109
dml_oracleZ,1,N1000_nX10_sx1,94,1000,10,1,1.269814,1.073822,1.051706,0.218108,0.195992,1.691067,1.307207,1.115278,0.575790,0.383860,-0.421253,-0.233385,-0.063571,-0.357682,-0.187868
dml_oracleZ,1,N1000_nX10_sx1,95,1000,10,1,1.591780,1.298038,1.090508,0.501272,0.293743,1.698650,1.315032,1.123223,0.575427,0.383618,-0.106870,-0.016995,-0.032715,-0.074155,-0.089876
dml_oracleZ,1,N1000_nX10_sx1,96,1000,10,1,2.024862,1.586882,1.421830,0.603032,0.437981,1.701299,1.317550,1.125675,0.575624,0.383749,0.323563,0.269332,0.296155,0.027409,0.054232
dml_oracleZ,1,N1000_nX10_sx1,97,1000,10,1,1.818848,1.467960,1.268820,0.550028,0.350887,1.684647,1.300461,1.108369,0.576278,0.384185,0.134201,0.167499,0.160451,-0.026250,-0.033298
dml_oracleZ,1,N1000_nX10_sx1,98,1000,10,1,1.750972,1.173749,1.130464,0.620508,0.577222,1.693948,1.310141,1.118237,0.575710,0.383807,0.057024,-0.136391,0.012226,0.044798,0.193416
dml_oracleZ,1,N1000_nX10_sx1,99,1000,10,1,1.579386,1.102395,1.031538,0.547848,0.476992,1.715760,1.331919,1.139999,0.575761,0.383841,-0.136373,-0.229524,-0.108460,-0.027913,0.093151
dml_oracleZ,1,N1000_nX10_sx1,100,1000,10,1,1.509868,1.201200,0.920175,0.589692,0.308667,1.693366,1.309610,1.117733,0.575633,0.383755,-0.183498,-0.108410,-0.197558,0.014060,-0.075088
dml_oracleZ,5,N1000_nX10_sx3,1,1000,10,3,1.930911,1.432244,1.263297,0.667614,0.498668,1.706832,1.322873,1.130893,0.575938,0.383959,0.224080,0.109371,0.132404,0.091676,0.114709
dml_oracleZ,5,N1000_nX10_sx3,2,1000,10,3,1.743336,1.295826,0.970050,0.773287,0.447511,1.706011,1.322324,1.130480,0.575531,0.383687,0.037325,-0.026498,-0.160431,0.197756,0.063824
dml_oracleZ,5,N1000_nX10_sx3,3,1000,10,3,2.098741,1.704429,1.512491,0.586250,0.394312,1.693506,1.309933,1.118146,0.575360,0.383573,0.405235,0.394496,0.394344,0.010890,0.010739
dml_oracleZ,5,N1000_nX10_sx3,4,1000,10,3,1.517470,1.370488,0.942200,0.575271,0.146982,1.695095,1.312059,1.120541,0.574554,0.383036,-0.177625,0.058429,-0.178342,0.000717,-0.236054
dml_oracleZ,5,N1000_nX10_sx3,5,1000,10,3,2.042988,0.992599,1.381548,0.661440,1.050389,1.706963,1.323309,1.131482,0.575481,0.383654,0.336026,-0.330710,0.250066,0.085960,0.666735
dml_oracleZ,5,N1000_nX10_sx3,6,1000,10,3,1.520025,1.118014,0.760721,0.759304,0.402011,1.660442,1.276489,1.084512,0.575930,0.383953,-0.140417,-0.158475,-0.323791,0.183374,0.018057
dml_oracleZ,5,N1000_nX10_sx3,7,1000,10,3,1.417299,1.003044,0.932944,0.484354,0.414255,1.708772,1.324907,1.132974,0.575797,0.383865,-0.291473,-0.321863,-0.200030,-0.091443,0.030390
dml_oracleZ,5,N1000_nX10_sx3,8,1000,10,3,1.938459,1.200600,1.146610,0.791849,0.737858,1.712290,1.328766,1.137003,0.575287,0.383525,0.226169,-0.128165,0.009607,0.216562,0.354334
dml_oracleZ,5,N1000_nX10_sx3,9,1000,10,3,1.638907,1.345480,1.177643,0.461263,0.293427,1.685928,1.302864,1.111332,0.574597,0.383064,-0.047022,0.042616,0.066312,-0.113333,-0.089638
dml_oracleZ,5,N1000_nX10_sx3,10,1000,10,3,1.731847,1.321969,1.184279,0.547568,0.409879,1.710177,1.326526,1.134700,0.575478,0.383652,0.021670,-0.004557,0.049580,-0.027910,0.026227
dml_oracleZ,5,N1000_nX10_sx3,11,1000,10,3,2.039249,1.546371,1.640548,0.398701,0.492878,1.705068,1.321461,1.129657,0.575411,0.383607,0.334182,0.224910,0.510891,-0.176709,0.109271
dml_oracleZ,5,N1000_nX10_sx3,12,1000,10,3,1.834601,1.263938,0.973857,0.860744,0.570663,1.675482,1.291355,1.099291,0.576191,0.384127,0.159119,-0.027417,-0.125434,0.284554,0.186536
dml_oracleZ,5,N1000_nX10_sx3,13,1000,10,3,1.815512,1.388566,1.226826,0.588686,0.426947,1.696466,1.313200,1.121567,0.574898,0.383265,0.119047,0.075366,0.105259,0.013788,0.043681
dml_oracleZ,5,N1000_nX10_sx3,14,1000,10,3,1.300345,1.142972,0.927187,0.373159,0.157373,1.713809,1.329951,1.138022,0.575786,0.383858,-0.413464,-0.186979,-0.210836,-0.202628,-0.226485
dml_oracleZ,5,N1000_nX10_sx3,15,1000,10,3,1.553386,1.095258,1.001269,0.552117,0.458129,1.691085,1.307005,1.114965,0.576120,0.384080,-0.137699,-0.211747,-0.113695,-0.024003,0.074049
dml_oracleZ,5,N1000_nX10_sx3,16,1000,10,3,1.852105,1.240643,1.333252,0.518854,0.611463,1.682606,1.298424,1.106333,0.576273,0.384182,0.169499,-0.057782,0.226918,-0.057419,0.227281
dml_oracleZ,5,N1000_nX10_sx3,17,1000,10,3,1.860266,1.436026,1.187228,0.673038,0.424239,1.693848,1.310303,1.118531,0.575318,0.383545,0.166417,0.125723,0.068697,0.097720,0.040694
dml_oracleZ,5,N1000_nX10_sx3,18,1000,10,3,1.271340,1.118151,0.958872,0.312468,0.153189,1.686177,1.302170,1.110166,0.576011,0.384007,-0.414837,-0.184019,-0.151295,-0.263543,-0.230818
dml_oracleZ,5,N1000_nX10_sx3,19,1000,10,3,2.293700,1.637314,1.490330,0.803370,0.656387,1.700010,1.316188,1.124277,0.575733,0.383822,0.593690,0.321126,0.366053,0.227637,0.272564
dml_oracleZ,5,N1000_nX10_sx3,20,1000,10,3,1.815773,1.795838,1.404450,0.411323,0.019935,1.725723,1.341111,1.148805,0.576919,0.384612,0.090050,0.454727,0.255645,-0.165595,-0.364677
dml_oracleZ,5,N1000_nX10_sx3,21,1000,10,3,1.536835,1.156768,1.063087,0.473748,0.380068,1.730532,1.346139,1.153943,0.576589,0.384393,-0.193697,-0.189371,-0.090855,-0.102841,-0.004325
dml_oracleZ,5,N1000_nX10_sx3,22,1000,10,3,1.984630,1.598939,1.503704,0.480926,0.385691,1.708039,1.324198,1.132278,0.575761,0.383841,0.276591,0.274741,0.371426,-0.094835,0.001850
dml_oracleZ,5,N1000_nX10_sx3,23,1000,10,3,1.540456,0.980703,0.935459,0.604997,0.559753,1.701822,1.317762,1.125732,0.576090,0.384060,-0.161365,-0.337059,-0.190273,0.028907,0.175693
dml_oracleZ,5,N1000_nX10_sx3,24,1000,10,3,1.520784,1.118948,0.950137,0.570647,0.401836,1.711749,1.327853,1.135905,0.575843,0.383895,-0.190964,-0.208905,-0.185768,-0.005196,0.017941
dml_oracleZ,5,N1000_nX10_sx3,25,1000,10,3,1.654373,1.295495,0.989464,0.664909,0.358878,1.685567,1.301840,1.109977,0.575590,0.383726,-0.031194,-0.006346,-0.120513,0.089319,-0.024848
