method,scenario_id,scenario,rep,N,n_X,sigma2_x,ATE_est,NDE_d1_est,NDE_d0_est,NIE_d1_est,NIE_d0_est,ATE_true,NDE_d1_true,NDE_d0_true,NIE_d1_true,NIE_d0_true,ATE_bias,NDE_d1_bias,NDE_d0_bias,NIE_d1_bias,NIE_d0_bias
dml_proxyX,1,N1000_nX10_sx1,14,1000,10,1,1.793743,1.336855,1.094057,0.699686,0.456888,1.656659,1.273149,1.081394,0.575264,0.383510,0.137084,0.063705,0.012663,0.124422,0.073379
dml_proxyX,1,N1000_nX10_sx1,15,1000,10,1,1.541581,1.243889,1.014485,0.527096,0.297692,1.704277,1.320221,1.128193,0.576084,0.384056,-0.162696,-0.076332,-0.113708,-0.048988,-0.086364
dml_proxyX,1,N1000_nX10_sx1,16,1000,10,1,1.597775,1.312140,1.125428,0.472347,0.285635,1.703545,1.319200,1.127028,0.576517,0.384344,-0.105770,-0.007061,-0.001600,-0.104170,-0.098709
dml_proxyX,1,N1000_nX10_sx1,17,1000,10,1,1.440073,1.122643,1.004868,0.435205,0.317430,1.693700,1.309708,1.117711,0.575989,0.383993,-0.253627,-0.187065,-0.112843,-0.140784,-0.066562
dml_proxyX,1,N1000_nX10_sx1,18,1000,10,1,1.520908,1.132998,0.976189,0.544720,0.387911,1.721993,1.337795,1.145696,0.576297,0.384198,-0.201085,-0.204797,-0.169507,-0.031578,0.003712
dml_proxyX,1,N1000_nX10_sx1,19,1000,10,1,1.659397,1.274787,1.159219,0.500178,0.384610,1.673038,1.289490,1.097716,0.575323,0.383548,-0.013641,-0.014703,0.061503,-0.075144,0.001061
dml_proxyX,1,N1000_nX10_sx1,20,1000,10,1,1.716360,1.311987,1.178432,0.537928,0.404373,1.718395,1.334599,1.142701,0.575694,0.383796,-0.002036,-0.022612,0.035731,-0.037766,0.020577
dml_proxyX,1,N1000_nX10_sx1,21,1000,10,1,1.760473,1.404952,1.195098,0.565375,0.355521,1.719265,1.335321,1.143349,0.575916,0.383944,0.041208,0.069631,0.051749,-0.010541,-0.028423
dml_proxyX,1,N1000_nX10_sx1,22,1000,10,1,1.613618,1.234238,0.950761,0.662856,0.379379,1.707391,1.323831,1.132051,0.575340,0.383560,-0.093773,-0.089592,-0.181290,0.087516,-0.004181
dml_proxyX,1,N1000_nX10_sx1,23,1000,10,1,1.803551,1.333467,1.128080,0.675471,0.470083,1.709506,1.325669,1.133751,0.575755,0.383837,0.094044,0.007798,-0.005671,0.099715,0.086246
dml_proxyX,1,N1000_nX10_sx1,24,1000,10,1,1.661032,1.323254,1.093844,0.567188,0.337777,1.669989,1.285924,1.093891,0.576098,0.384065,-0.008957,0.037331,-0.000047,-0.008910,-0.046288
dml_proxyX,1,N1000_nX10_sx1,25,1000,10,1,1.723796,1.288385,1.111256,0.612540,0.435410,1.716406,1.333512,1.142066,0.574340,0.382894,0.007390,-0.045127,-0.030810,0.038199,0.052517
dml_proxyX,1,N1000_nX10_sx1,26,1000,10,1,1.872350,1.444569,1.158037,0.714313,0.427781,1.724416,1.341115,1.149464,0.574952,0.383302,0.147934,0.103455,0.008573,0.139361,0.044479
dml_proxyX,1,N1000_nX10_sx1,27,1000,10,1,1.717999,1.215803,0.989298,0.728700,0.502196,1.725889,1.341841,1.149817,0.576073,0.384048,-0.007890,-0.126038,-0.160518,0.152628,0.118147
dml_proxyX,1,N1000_nX10_sx1,28,1000,10,1,1.909805,1.414385,1.216524,0.693281,0.495420,1.711447,1.327251,1.135152,0.576295,0.384197,0.198358,0.087134,0.081371,0.116986,0.111224
dml_proxyX,1,N1000_nX10_sx1,29,1000,10,1,1.711950,1.394544,1.224900,0.487050,0.317406,1.670588,1.286597,1.094602,0.575986,0.383991,0.041362,0.107947,0.130298,-0.088937,-0.066585
dml_proxyX,1,N1000_nX10_sx1,30,1000,10,1,1.582574,1.211739,0.976665,0.605910,0.370836,1.713034,1.329738,1.138089,0.574944,0.383296,-0.130460,-0.117999,-0.161425,0.030965,-0.012461
dml_proxyX,1,N1000_nX10_sx1,31,1000,10,1,1.418679,1.140389,1.082467,0.336212,0.278290,1.700429,1.316534,1.124587,0.575842,0.383895,-0.281750,-0.176146,-0.042119,-0.239631,-0.105604
dml_proxyX,1,N1000_nX10_sx1,32,1000,10,1,1.599121,1.201841,1.150702,0.448419,0.397280,1.693306,1.309868,1.118149,0.575157,0.383438,-0.094185,-0.108027,0.032553,-0.126738,0.013842
dml_proxyX,1,N1000_nX10_sx1,33,1000,10,1,1.529016,1.262632,1.082589,0.446426,0.266384,1.682646,1.299067,1.107277,0.575368,0.383579,-0.153630,-0.036435,-0.024688,-0.128942,-0.117195
dml_proxyX,1,N1000_nX10_sx1,34,1000,10,1,1.503742,1.206322,1.034358,0.469384,0.297420,1.697393,1.313635,1.121756,0.575637,0.383758,-0.193652,-0.107313,-0.087399,-0.106253,-0.086338
dml_proxyX,1,N1000_nX10_sx1,35,1000,10,1,1.650803,1.318084,1.108453,0.542350,0.332718,1.707402,1.323101,1.130950,0.576452,0.384302,-0.056600,-0.005016,-0.022497,-0.034102,-0.051583
dml_proxyX,1,N1000_nX10_sx1,36,1000,10,1,1.728533,1.294119,0.998072,0.730461,0.434414,1.692474,1.308142,1.115975,0.576499,0.384333,0.036059,-0.014022,-0.117904,0.153962,0.050081
dml_proxyX,1,N1000_nX10_sx1,37,1000,10,1,1.536134,1.190161,1.096038,0.440097,0.345973,1.677742,1.293866,1.101928,0.575815,0.383876,-0.141608,-0.103705,-0.005890,-0.135718,-0.037903
dml_proxyX,1,N1000_nX10_sx1,38,1000,10,1,1.749589,1.320646,1.082895,0.666693,0.428943,1.698164,1.314891,1.123254,0.574910,0.383273,0.051425,0.005755,-0.040359,0.091783,0.045670
dml_proxyX,1,N1000_nX10_sx1,39,1000,10,1,1.536002,1.338181,1.117817,0.418184,0.197821,1.691210,1.307210,1.115210,0.576000,0.384000,-0.155208,0.030971,0.002608,-0.157816,-0.186179
dml_proxyX,1,N1000_nX10_sx1,40,1000,10,1,1.617524,1.375675,1.139858,0.477666,0.241849,1.688053,1.303718,1.111550,0.576503,0.384335,-0.070529,0.071957,0.028308,-0.098837,-0.142486
dml_proxyX,1,N1000_nX10_sx1,41,1000,10,1,1.611197,1.291907,1.172095,0.439102,0.319290,1.677903,1.293262,1.100942,0.576960,0.384640,-0.066706,-0.001355,0.071153,-0.137858,-0.065351
dml_proxyX,1,N1000_nX10_sx1,42,1000,10,1,1.622039,1.188551,1.098388,0.523650,0.433487,1.703164,1.318877,1.126733,0.576432,0.384288,-0.081126,-0.130325,-0.028344,-0.052782,0.049199
dml_proxyX,1,N1000_nX10_sx1,43,1000,10,1,1.714693,1.461619,1.202125,0.512568,0.253074,1.731179,1.347082,1.155034,0.576146,0.384097,-0.016487,0.114537,0.047091,-0.063578,-0.131023
dml_proxyX,1,N1000_nX10_sx1,44,1000,10,1,1.803216,1.478422,1.304024,0.499191,0.324794,1.722610,1.338402,1.146298,0.576312,0.384208,0.080605,0.140019,0.157726,-0.077121,-0.059414
dml_proxyX,1,N1000_nX10_sx1,45,1000,10,1,1.568900,1.213193,1.070310,0.498590,0.355707,1.694046,1.311020,1.119507,0.574540,0.383026,-0.125147,-0.097827,-0.049197,-0.075950,-0.027320
dml_proxyX,1,N1000_nX10_sx1,46,1000,10,1,1.590548,1.240964,1.187535,0.403013,0.349583,1.697591,1.313713,1.121773,0.575818,0.383879,-0.107044,-0.072748,0.065761,-0.172805,-0.034295
dml_proxyX,1,N1000_nX10_sx1,47,1000,10,1,1.782270,1.369012,1.177208,0.605063,0.413259,1.723506,1.339938,1.148155,0.575351,0.383567,0.058765,0.029073,0.029053,0.029711,0.029691
dml_proxyX,1,N1000_nX10_sx1,48,1000,10,1,1.526313,1.116384,0.963841,0.562472,0.409929,1.711434,1.327379,1.135352,0.576082,0.384054,-0.185120,-0.210995,-0.171511,-0.013610,0.025875
dml_proxyX,1,N1000_nX10_sx1,49,1000,10,1,1.613152,1.327753,1.170647,0.442505,0.285399,1.739449,1.355365,1.163323,0.576126,0.384084,-0.126297,-0.027611,0.007324,-0.133621,-0.098685
dml_proxyX,1,N1000_nX10_sx1,50,1000,10,1,2.020928,1.492200,1.358356,0.662572,0.528727,1.708247,1.323617,1.131302,0.576946,0.384630,0.312680,0.168583,0.227054,0.085626,0.144097
dml_proxyX,1,N1000_nX10_sx1,51,1000,10,1,1.739154,1.314929,0.985209,0.753944,0.424224,1.692711,1.309549,1.117969,0.574742,0.383162,0.046442,0.005380,-0.132759,0.179202,0.041063
dml_proxyX,1,N1000_nX10_sx1,52,1000,10,1,1.688644,1.288837,1.102140,0.586504,0.399807,1.687037,1.303005,1.110990,0.576047,0.384031,0.001608,-0.014168,-0.008849,0.010457,0.015776
dml_proxyX,1,N1000_nX10_sx1,53,1000,10,1,1.441770,1.135741,0.962054,0.479716,0.306029,1.687590,1.303854,1.111987,0.575604,0.383736,-0.245820,-0.168113,-0.149932,-0.095887,-0.077707
dml_proxyX,1,N1000_nX10_sx1,54,1000,10,1,1.664926,1.204311,1.015814,0.649112,0.460615,1.709232,1.324969,1.132838,0.576393,0.384262,-0.044306,-0.120659,-0.117024,0.072719,0.076353
dml_proxyX,1,N1000_nX10_sx1,55,1000,10,1,1.624340,1.294320,1.081876,0.542463,0.330019,1.701461,1.317384,1.125346,0.576115,0.384077,-0.077121,-0.023064,-0.043469,-0.033652,-0.054058
dml_proxyX,1,N1000_nX10_sx1,56,1000,10,1,1.833844,1.490255,1.352599,0.481245,0.343590,1.721140,1.337533,1.145730,0.575410,0.383607,0.112704,0.152721,0.206870,-0.094165,-0.040017
dml_proxyX,1,N1000_nX10_sx1,57,1000,10,1,1.748853,1.337208,1.089299,0.659553,0.411644,1.714234,1.330566,1.138731,0.575503,0.383669,0.034618,0.006643,-0.049432,0.084050,0.027976
dml_proxyX,1,N1000_nX10_sx1,58,1000,10,1,1.802259,1.326466,1.093162,0.709096,0.475793,1.728199,1.344645,1.152868,0.575331,0.383554,0.074060,-0.018179,-0.059705,0.133765,0.092239
dml_proxyX,1,N1000_nX10_sx1,59,1000,10,1,1.770788,1.335260,1.126367,0.644421,0.435528,1.719861,1.336015,1.144092,0.575769,0.383846,0.050926,-0.000755,-0.017725,0.068652,0.051682
dml_proxyX,1,N1000_nX10_sx1,60,1000,10,1,1.487422,1.171592,1.129998,0.357424,0.315830,1.692382,1.308097,1.115955,0.576427,0.384284,-0.204959,-0.136505,0.014043,-0.219003,-0.068454
dml_proxyX,1,N1000_nX10_sx1,61,1000,10,1,1.749566,1.483431,1.071774,0.677792,0.266135,1.727316,1.343951,1.152268,0.575048,0.383365,0.022250,0.139480,-0.080495,0.102744,-0.117230
dml_proxyX,1,N1000_nX10_sx1,62,1000,10,1,1.919476,1.286690,1.146852,0.772625,0.632786,1.705759,1.321879,1.129939,0.575820,0.383880,0.213718,-0.035189,0.016913,0.196805,0.248906
dml_proxyX,1,N1000_nX10_sx1,63,1000,10,1,1.614345,1.197875,1.050747,0.563598,0.416470,1.721276,1.337615,1.145784,0.575492,0.383661,-0.106932,-0.139740,-0.095038,-0.011894,0.032809
dml_proxyX,1,N1000_nX10_sx1,64,1000,10,1,1.823388,1.384922,1.234246,0.589141,0.438466,1.706450,1.322401,1.130377,0.576073,0.384049,0.116938,0.062521,0.103870,0.013068,0.054417
dml_proxyX,1,N1000_nX10_sx1,65,1000,10,1,1.475418,1.257794,1.054328,0.421090,0.217624,1.686428,1.302635,1.110739,0.575688,0.383792,-0.211010,-0.044841,-0.056412,-0.154598,-0.166169
dml_proxyX,1,N1000_nX10_sx1,66,1000,10,1,1.670718,1.212785,1.132170,0.538547,0.457932,1.702600,1.318398,1.126297,0.576303,0.384202,-0.031882,-0.105613,0.005874,-0.037756,0.073730
dml_proxyX,1,N1000_nX10_sx1,67,1000,10,1,1.803069,1.229772,0.834529,0.968540,0.573296,1.690290,1.306610,1.114770,0.575520,0.383680,0.112779,-0.076838,-0.280241,0.393020,0.189617
dml_proxyX,1,N1000_nX10_sx1,68,1000,10,1,1.778618,1.253869,1.092004,0.686614,0.524748,1.669825,1.286419,1.094716,0.575110,0.383406,0.108792,-0.032550,-0.002712,0.111504,0.141342
dml_proxyX,1,N1000_nX10_sx1,69,1000,10,1,1.576378,1.377131,1.273173,0.303205,0.199247,1.707173,1.323615,1.131836,0.575337,0.383558,-0.130795,0.053516,0.141338,-0.272133,-0.184311
dml_proxyX,1,N1000_nX10_sx1,70,1000,10,1,1.734669,1.283862,1.156002,0.578667,0.450807,1.719582,1.335994,1.144200,0.575382,0.383588,0.015087,-0.052133,0.011802,0.003285,0.067219
dml_proxyX,1,N1000_nX10_sx1,71,1000,10,1,1.681414,1.284846,1.043814,0.637600,0.396568,1.699940,1.315685,1.123558,0.576382,0.384255,-0.018525,-0.030839,-0.079744,0.061219,0.012314
dml_proxyX,1,N1000_nX10_sx1,72,1000,10,1,1.764610,1.304456,0.963891,0.800719,0.460154,1.686482,1.303051,1.111335,0.575146,0.383431,0.078129,0.001405,-0.147444,0.225573,0.076723
dml_proxyX,1,N1000_nX10_sx1,73,1000,10,1,1.687453,1.343480,1.135268,0.552185,0.343973,1.694214,1.310634,1.118843,0.575371,0.383581,-0.006761,0.032847,0.016425,-0.023186,-0.039608
dml_proxyX,1,N1000_nX10_sx1,74,1000,10,1,1.697472,1.363696,1.254632,0.442840,0.333776,1.713168,1.328938,1.136823,0.576345,0.384230,-0.015696,0.034758,0.117808,-0.133504,-0.050454
dml_proxyX,1,N1000_nX10_sx1,75,1000,10,1,1.613909,1.176096,0.979545,0.634364,0.437814,1.707062,1.323157,1.131205,0.575856,0.383904,-0.093152,-0.147062,-0.151660,0.058508,0.053909
dml_proxyX,1,N1000_nX10_sx1,76,1000,10,1,1.765813,1.381708,1.103269,0.662544,0.384105,1.686644,1.303392,1.111767,0.574877,0.383251,0.079170,0.078315,-0.008497,0.087667,0.000854
dml_proxyX,1,N1000_nX10_sx1,77,1000,10,1,1.768436,1.318871,1.095164,0.673272,0.449565,1.701725,1.318403,1.126742,0.574983,0.383322,0.066710,0.000468,-0.031578,0.098289,0.066243
dml_proxyX,1,N1000_nX10_sx1,78,1000,10,1,1.700279,1.403016,1.226118,0.474160,0.297263,1.675111,1.291480,1.099665,0.575447,0.383631,0.025167,0.111536,0.126454,-0.101287,-0.086369
dml_proxyX,1,N1000_nX10_sx1,79,1000,10,1,1.813284,1.462445,1.312651,0.500633,0.350839,1.708290,1.324420,1.132484,0.575806,0.383870,0.104994,0.138025,0.180167,-0.075173,-0.033031
dml_proxyX,1,N1000_nX10_sx1,80,1000,10,1,1.651898,1.358223,1.141619,0.510279,0.293675,1.733843,1.349886,1.157907,0.575936,0.383957,-0.081945,0.008337,-0.016288,-0.065657,-0.090282
dml_proxyX,1,N1000_nX10_sx1,81,1000,10,1,1.818108,1.418040,1.203420,0.614688,0.400068,1.696486,1.311865,1.119555,0.576931,0.384621,0.121622,0.106175,0.083866,0.037757,0.015448
dml_proxyX,1,N1000_nX10_sx1,82,1000,10,1,1.738755,1.321920,1.080001,0.658755,0.416835,1.739584,1.355724,1.163794,0.575789,0.383860,-0.000828,-0.033804,-0.083794,0.082966,0.032975
dml_proxyX,1,N1000_nX10_sx1,83,1000,10,1,1.384630,1.109532,0.987765,0.396865,0.275099,1.691521,1.307381,1.115310,0.576211,0.384141,-0.306891,-0.197849,-0.127545,-0.179346,-0.109042
dml_proxyX,1,N1000_nX10_sx1,84,1000,10,1,1.909429,1.471437,1.233641,0.675788,0.437992,1.687327,1.303570,1.111692,0.575635,0.383757,0.222102,0.167867,0.121949,0.100153,0.054235
dml_proxyX,1,N1000_nX10_sx1,85,1000,10,1,1.725339,1.220276,1.129091,0.596247,0.505063,1.712226,1.328717,1.136962,0.575264,0.383510,0.013112,-0.108441,-0.007871,0.020983,0.121553
dml_proxyX,1,N1000_nX10_sx1,86,1000,10,1,1.782744,1.257889,1.006619,0.776125,0.524855,1.699133,1.315104,1.123089,0.576045,0.384030,0.083611,-0.057215,-0.116469,0.200080,0.140826
dml_proxyX,1,N1000_nX10_sx1,87,1000,10,1,1.745886,1.292350,1.204064,0.541823,0.453536,1.725695,1.342036,1.150206,0.575489,0.383659,0.020192,-0.049686,0.053858,-0.033666,0.069877
dml_proxyX,1,N1000_nX10_sx1,88,1000,10,1,1.741149,1.330049,1.089733,0.651416,0.411100,1.717128,1.333225,1.141274,0.575854,0.383903,0.024021,-0.003176,-0.051541,0.075562,0.027198
dml_proxyX,1,N1000_nX10_sx1,89,1000,10,1,1.548503,1.134246,1.010633,0.537870,0.414257,1.692518,1.308505,1.116498,0.576019,0.384013,-0.144015,-0.174259,-0.105865,-0.038149,0.030244
dml_proxyX,1,N1000_nX10_sx1,90,1000,10,1,1.653681,1.321416,1.219732,0.433949,0.332265,1.704626,1.321571,1.130044,0.574582,0.383055,-0.050945,-0.000155,0.089688,-0.140633,-0.050790
dml_proxyX,1,N1000_nX10_sx1,91,1000,10,1,1.592900,1.314849,1.122975,0.469925,0.278051,1.699108,1.315457,1.123631,0.575477,0.383652,-0.106208,-0.000608,-0.000656,-0.105553,-0.105600
dml_proxyX,1,N1000_nX10_sx1,92,1000,10,1,1.452317,1.103868,0.909303,0.543014,0.348449,1.678525,1.294867,1.103038,0.575487,0.383658,-0.226208,-0.190999,-0.193735,-0.032473,-0.035209
dml_proxyX,1,N1000_nX10_sx1,93,1000,10,1,1.717776,1.391802,1.173725,0.544051,0.325974,1.710981,1.327325,1.135498,0.575483,0.383655,0.006795,0.064477,0.038228,-0.031433,-0.057681
dml_proxyX,1,N1000_nX10_sx1,94,1000,10,1,1.414795,1.235568,1.207974,0.206821,0.179227,1.691067,1.307207,1.115278,0.575790,0.383860,-0.276272,-0.071640,0.092696,-0.368969,-0.204633
dml_proxyX,1,N1000_nX10_sx1,95,1000,10,1,1.691297,1.407729,1.259205,0.432092,0.283567,1.698650,1.315032,1.123223,0.575427,0.383618,-0.007354,0.092697,0.135982,-0.143335,-0.100051
dml_proxyX,1,N1000_nX10_sx1,96,1000,10,1,1.873426,1.470804,1.200868,0.672558,0.402622,1.701299,1.317550,1.125675,0.575624,0.383749,0.172127,0.153255,0.075192,0.096935,0.018873
dml_proxyX,1,N1000_nX10_sx1,97,1000,10,1,1.659703,1.277913,1.036891,0.622812,0.381791,1.684647,1.300461,1.108369,0.576278,0.384185,-0.024943,-0.022549,-0.071478,0.046534,-0.002394
dml_proxyX,1,N1000_nX10_sx1,98,1000,10,1,1.892114,1.470079,1.177119,0.714995,0.422035,1.693948,1.310141,1.118237,0.575710,0.383807,0.198166,0.159938,0.058882,0.139284,0.038228
dml_proxyX,1,N1000_nX10_sx1,99,1000,10,1,1.557893,1.259438,1.098818,0.459075,0.298455,1.715760,1.331919,1.139999,0.575761,0.383841,-0.157867,-0.072481,-0.041180,-0.116686,-0.085386
dml_proxyX,1,N1000_nX10_sx1,100,1000,10,1,1.706729,1.276618,1.149403,0.557326,0.430110,1.693366,1.309610,1.117733,0.575633,0.383755,0.013363,-0.032992,0.031670,-0.018307,0.046355
dml_proxyX,5,N1000_nX10_sx3,1,1000,10,3,1.747495,1.396295,1.148049,0.599446,0.351201,1.706832,1.322873,1.130893,0.575938,0.383959,0.040664,0.073422,0.017156,0.023508,-0.032758
dml_proxyX,5,N1000_nX10_sx3,2,1000,10,3,1.718533,1.075668,1.028201,0.690332,0.642865,1.706011,1.322324,1.130480,0.575531,0.383687,0.012522,-0.246655,-0.102279,0.114801,0.259178
dml_proxyX,5,N1000_nX10_sx3,3,1000,10,3,1.833603,1.280754,1.139916,0.693687,0.552849,1.693506,1.309933,1.118146,0.575360,0.383573,0.140096,-0.029179,0.021770,0.118327,0.169275
dml_proxyX,5,N1000_nX10_sx3,4,1000,10,3,1.588497,1.359909,1.268738,0.319758,0.228588,1.695095,1.312059,1.120541,0.574554,0.383036,-0.106598,0.047850,0.148197,-0.254795,-0.154448
dml_proxyX,5,N1000_nX10_sx3,5,1000,10,3,1.765280,1.344599,1.043702,0.721579,0.420681,1.706963,1.323309,1.131482,0.575481,0.383654,0.058318,0.021290,-0.087781,0.146098,0.037028
dml_proxyX,5,N1000_nX10_sx3,6,1000,10,3,1.796499,1.362462,1.193007,0.603492,0.434037,1.660442,1.276489,1.084512,0.575930,0.383953,0.136057,0.085973,0.108494,0.027563,0.050084
dml_proxyX,5,N1000_nX10_sx3,7,1000,10,3,1.815312,1.459388,1.337172,0.478140,0.355925,1.708772,1.324907,1.132974,0.575797,0.383865,0.106540,0.134481,0.204198,-0.097657,-0.027940
dml_proxyX,5,N1000_nX10_sx3,8,1000,10,3,1.804305,1.325492,1.031850,0.772455,0.478813,1.712290,1.328766,1.137003,0.575287,0.383525,0.092015,-0.003274,-0.105153,0.197169,0.095289
dml_proxyX,5,N1000_nX10_sx3,9,1000,10,3,1.779402,1.312644,1.135136,0.644266,0.466757,1.685928,1.302864,1.111332,0.574597,0.383064,0.093473,0.009781,0.023804,0.069669,0.083693
dml_proxyX,5,N1000_nX10_sx3,10,1000,10,3,1.687972,1.376763,1.081391,0.606581,0.311209,1.710177,1.326526,1.134700,0.575478,0.383652,-0.022205,0.050238,-0.053308,0.031103,-0.072443
dml_proxyX,5,N1000_nX10_sx3,11,1000,10,3,1.761485,1.369665,1.224735,0.536750,0.391820,1.705068,1.321461,1.129657,0.575411,0.383607,0.056417,0.048204,0.095078,-0.038661,0.008213
dml_proxyX,5,N1000_nX10_sx3,12,1000,10,3,1.890048,1.456828,1.204250,0.685799,0.433220,1.675482,1.291355,1.099291,0.576191,0.384127,0.214567,0.165474,0.104959,0.109608,0.049093
dml_proxyX,5,N1000_nX10_sx3,13,1000,10,3,1.674296,1.269156,1.021451,0.652845,0.405140,1.696466,1.313200,1.121567,0.574898,0.383265,-0.022170,-0.044044,-0.100116,0.077947,0.021874
dml_proxyX,5,N1000_nX10_sx3,14,1000,10,3,1.544239,1.304622,1.144642,0.399598,0.239617,1.713809,1.329951,1.138022,0.575786,0.383858,-0.169569,-0.025329,0.006619,-0.176189,-0.144240
dml_proxyX,5,N1000_nX10_sx3,15,1000,10,3,1.690996,1.189500,1.070602,0.620394,0.501496,1.691085,1.307005,1.114965,0.576120,0.384080,-0.000089,-0.117505,-0.044363,0.044274,0.117416
dml_proxyX,5,N1000_nX10_sx3,16,1000,10,3,1.977677,1.414526,1.188398,0.789279,0.563152,1.682606,1.298424,1.106333,0.576273,0.384182,0.295071,0.116101,0.082065,0.213007,0.178970
dml_proxyX,5,N1000_nX10_sx3,17,1000,10,3,1.782682,1.350752,1.130359,0.652323,0.431929,1.693848,1.310303,1.118531,0.575318,0.383545,0.088833,0.040449,0.011828,0.077005,0.048384
dml_proxyX,5,N1000_nX10_sx3,18,1000,10,3,1.421607,1.101578,1.040775,0.380832,0.320029,1.686177,1.302170,1.110166,0.576011,0.384007,-0.264571,-0.200592,-0.069392,-0.195179,-0.063979
dml_proxyX,5,N1000_nX10_sx3,19,1000,10,3,1.672424,1.293655,1.125841,0.546582,0.378769,1.700010,1.316188,1.124277,0.575733,0.383822,-0.027587,-0.022533,0.001564,-0.029151,-0.005053
dml_proxyX,5,N1000_nX10_sx3,20,1000,10,3,1.582840,1.238269,0.970455,0.612384,0.344571,1.725723,1.341111,1.148805,0.576919,0.384612,-0.142884,-0.102842,-0.178349,0.035466,-0.040042
dml_proxyX,5,N1000_nX10_sx3,21,1000,10,3,1.703911,1.338404,1.143397,0.560513,0.365506,1.730532,1.346139,1.153943,0.576589,0.384393,-0.026621,-0.007735,-0.010545,-0.016076,-0.018887
dml_proxyX,5,N1000_nX10_sx3,22,1000,10,3,1.642254,1.266200,1.115716,0.526538,0.376054,1.708039,1.324198,1.132278,0.575761,0.383841,-0.065785,-0.057998,-0.016562,-0.049223,-0.007787
dml_proxyX,5,N1000_nX10_sx3,23,1000,10,3,1.747886,1.429762,1.231261,0.516625,0.318125,1.701822,1.317762,1.125732,0.576090,0.384060,0.046065,0.112000,0.105529,-0.059465,-0.065935
dml_proxyX,5,N1000_nX10_sx3,24,1000,10,3,1.704577,1.265283,1.065804,0.638773,0.439294,1.711749,1.327853,1.135905,0.575843,0.383895,-0.007172,-0.062570,-0.070102,0.062930,0.055398
dml_proxyX,5,N1000_nX10_sx3,25,1000,10,3,1.791758,1.368518,1.156626,0.635132,0.423240,1.685567,1.301840,1.109977,0.575590,0.383726,0.106191,0.066678,0.046649,0.059542,0.039513
