method,scenario_id,scenario,rep,N,n_X,sigma2_x,ATE_est,NDE_d1_est,NDE_d0_est,NIE_d1_est,NIE_d0_est,ATE_true,NDE_d1_true,NDE_d0_true,NIE_d1_true,NIE_d0_true,ATE_bias,NDE_d1_bias,NDE_d0_bias,NIE_d1_bias,NIE_d0_bias
lsem_proxyX,1,N1000_nX10_sx1,17,1000,10,1,1.450684,1.046905,1.046905,0.403779,0.403779,1.693700,1.309708,1.117711,0.575989,0.383993,-0.243016,-0.262802,-0.070806,-0.172210,0.019786
lsem_proxyX,1,N1000_nX10_sx1,18,1000,10,1,1.599815,1.196555,1.196555,0.403260,0.403260,1.721993,1.337795,1.145696,0.576297,0.384198,-0.122178,-0.141240,0.050859,-0.173037,0.019062
lsem_proxyX,1,N1000_nX10_sx1,19,1000,10,1,1.661375,1.208062,1.208062,0.453313,0.453313,1.673038,1.289490,1.097716,0.575323,0.383548,-0.011663,-0.081428,0.110347,-0.122010,0.069765
lsem_proxyX,1,N1000_nX10_sx1,20,1000,10,1,1.739375,1.284312,1.284312,0.455063,0.455063,1.718395,1.334599,1.142701,0.575694,0.383796,0.020980,-0.050287,0.141611,-0.120631,0.071267
lsem_proxyX,1,N1000_nX10_sx1,21,1000,10,1,1.840404,1.351269,1.351269,0.489135,0.489135,1.719265,1.335321,1.143349,0.575916,0.383944,0.121139,0.015948,0.207920,-0.086781,0.105191
lsem_proxyX,1,N1000_nX10_sx1,22,1000,10,1,1.398292,0.898740,0.898740,0.499552,0.499552,1.707391,1.323831,1.132051,0.575340,0.383560,-0.309099,-0.425091,-0.233311,-0.075788,0.115992
lsem_proxyX,1,N1000_nX10_sx1,23,1000,10,1,1.867634,1.286780,1.286780,0.580854,0.580854,1.709506,1.325669,1.133751,0.575755,0.383837,0.158127,-0.038890,0.153029,0.005098,0.197017
lsem_proxyX,1,N1000_nX10_sx1,24,1000,10,1,1.496712,0.995818,0.995818,0.500894,0.500894,1.669989,1.285924,1.093891,0.576098,0.384065,-0.173277,-0.290105,-0.098073,-0.075204,0.116828
lsem_proxyX,1,N1000_nX10_sx1,25,1000,10,1,1.845951,1.315052,1.315052,0.530899,0.530899,1.716406,1.333512,1.142066,0.574340,0.382894,0.129545,-0.018460,0.172987,-0.043442,0.148005
lsem_proxyX,1,N1000_nX10_sx1,26,1000,10,1,1.898876,1.297006,1.297006,0.601870,0.601870,1.724416,1.341115,1.149464,0.574952,0.383302,0.174460,-0.044109,0.147542,0.026918,0.218569
lsem_proxyX,1,N1000_nX10_sx1,27,1000,10,1,1.648340,1.081022,1.081022,0.567318,0.567318,1.725889,1.341841,1.149817,0.576073,0.384048,-0.077549,-0.260819,-0.068795,-0.008754,0.183270
lsem_proxyX,1,N1000_nX10_sx1,28,1000,10,1,1.808182,1.246390,1.246390,0.561792,0.561792,1.711447,1.327251,1.135152,0.576295,0.384197,0.096735,-0.080861,0.111238,-0.014503,0.177595
lsem_proxyX,1,N1000_nX10_sx1,29,1000,10,1,1.641015,1.186323,1.186323,0.454692,0.454692,1.670588,1.286597,1.094602,0.575986,0.383991,-0.029574,-0.100274,0.091721,-0.121295,0.070701
lsem_proxyX,1,N1000_nX10_sx1,30,1000,10,1,1.483342,0.998160,0.998160,0.485182,0.485182,1.713034,1.329738,1.138089,0.574944,0.383296,-0.229692,-0.331577,-0.139929,-0.089763,0.101886
lsem_proxyX,1,N1000_nX10_sx1,31,1000,10,1,1.288031,1.025602,1.025602,0.262429,0.262429,1.700429,1.316534,1.124587,0.575842,0.383895,-0.412398,-0.290932,-0.098985,-0.313413,-0.121466
lsem_proxyX,1,N1000_nX10_sx1,32,1000,10,1,1.570912,1.196845,1.196845,0.374067,0.374067,1.693306,1.309868,1.118149,0.575157,0.383438,-0.122394,-0.113023,0.078696,-0.201090,-0.009371
lsem_proxyX,1,N1000_nX10_sx1,33,1000,10,1,1.382313,1.024224,1.024224,0.358089,0.358089,1.682646,1.299067,1.107277,0.575368,0.383579,-0.300333,-0.274842,-0.083053,-0.217280,-0.025490
lsem_proxyX,1,N1000_nX10_sx1,34,1000,10,1,1.463097,1.086526,1.086526,0.376571,0.376571,1.697393,1.313635,1.121756,0.575637,0.383758,-0.234296,-0.227109,-0.035230,-0.199066,-0.007187
lsem_proxyX,1,N1000_nX10_sx1,35,1000,10,1,1.664647,1.220908,1.220908,0.443739,0.443739,1.707402,1.323101,1.130950,0.576452,0.384302,-0.042755,-0.102193,0.089958,-0.132713,0.059438
lsem_proxyX,1,N1000_nX10_sx1,36,1000,10,1,1.725755,1.182981,1.182981,0.542774,0.542774,1.692474,1.308142,1.115975,0.576499,0.384333,0.033281,-0.125161,0.067006,-0.033725,0.158441
lsem_proxyX,1,N1000_nX10_sx1,37,1000,10,1,1.541845,1.151410,1.151410,0.390436,0.390436,1.677742,1.293866,1.101928,0.575815,0.383876,-0.135897,-0.142456,0.049482,-0.185379,0.006559
lsem_proxyX,1,N1000_nX10_sx1,38,1000,10,1,1.899273,1.342297,1.342297,0.556975,0.556975,1.698164,1.314891,1.123254,0.574910,0.383273,0.201109,0.027407,0.219043,-0.017935,0.173702
lsem_proxyX,1,N1000_nX10_sx1,39,1000,10,1,1.452028,1.066020,1.066020,0.386007,0.386007,1.691210,1.307210,1.115210,0.576000,0.384000,-0.239182,-0.241190,-0.049189,-0.189993,0.002007
lsem_proxyX,1,N1000_nX10_sx1,40,1000,10,1,1.648664,1.342841,1.342841,0.305823,0.305823,1.688053,1.303718,1.111550,0.576503,0.384335,-0.039388,0.039123,0.231291,-0.270679,-0.078512
lsem_proxyX,1,N1000_nX10_sx1,41,1000,10,1,1.522735,1.124741,1.124741,0.397994,0.397994,1.677903,1.293262,1.100942,0.576960,0.384640,-0.155168,-0.168522,0.023799,-0.178966,0.013354
lsem_proxyX,1,N1000_nX10_sx1,42,1000,10,1,1.541251,1.132789,1.132789,0.408462,0.408462,1.703164,1.318877,1.126733,0.576432,0.384288,-0.161913,-0.186088,0.006056,-0.167970,0.024174
lsem_proxyX,1,N1000_nX10_sx1,43,1000,10,1,1.727602,1.352646,1.352646,0.374957,0.374957,1.731179,1.347082,1.155034,0.576146,0.384097,-0.003577,0.005563,0.197612,-0.201189,-0.009140
lsem_proxyX,1,N1000_nX10_sx1,44,1000,10,1,1.770030,1.310750,1.310750,0.459280,0.459280,1.722610,1.338402,1.146298,0.576312,0.384208,0.047420,-0.027652,0.164452,-0.117032,0.075072
lsem_proxyX,1,N1000_nX10_sx1,45,1000,10,1,1.512868,1.108754,1.108754,0.404114,0.404114,1.694046,1.311020,1.119507,0.574540,0.383026,-0.181178,-0.202265,-0.010752,-0.170426,0.021087
lsem_proxyX,1,N1000_nX10_sx1,46,1000,10,1,1.556907,1.174071,1.174071,0.382836,0.382836,1.697591,1.313713,1.121773,0.575818,0.383879,-0.140684,-0.139641,0.052298,-0.192982,-0.001043
lsem_proxyX,1,N1000_nX10_sx1,47,1000,10,1,1.624878,1.222342,1.222342,0.402537,0.402537,1.723506,1.339938,1.148155,0.575351,0.383567,-0.098628,-0.117597,0.074187,-0.172815,0.018969
lsem_proxyX,1,N1000_nX10_sx1,48,1000,10,1,1.529929,1.066588,1.066588,0.463341,0.463341,1.711434,1.327379,1.135352,0.576082,0.384054,-0.181505,-0.260791,-0.068764,-0.112741,0.079286
lsem_proxyX,1,N1000_nX10_sx1,49,1000,10,1,1.576256,1.193593,1.193593,0.382663,0.382663,1.739449,1.355365,1.163323,0.576126,0.384084,-0.163193,-0.161772,0.030270,-0.193463,-0.001421
lsem_proxyX,1,N1000_nX10_sx1,50,1000,10,1,2.027326,1.364936,1.364936,0.662389,0.662389,1.708247,1.323617,1.131302,0.576946,0.384630,0.319078,0.041319,0.233635,0.085444,0.277759
lsem_proxyX,1,N1000_nX10_sx1,51,1000,10,1,1.714550,1.081292,1.081292,0.633258,0.633258,1.692711,1.309549,1.117969,0.574742,0.383162,0.021839,-0.228257,-0.036677,0.058516,0.250097
lsem_proxyX,1,N1000_nX10_sx1,52,1000,10,1,1.591949,1.126732,1.126732,0.465217,0.465217,1.687037,1.303005,1.110990,0.576047,0.384031,-0.095088,-0.176273,0.015742,-0.110830,0.081186
lsem_proxyX,1,N1000_nX10_sx1,53,1000,10,1,1.513447,1.133929,1.133929,0.379518,0.379518,1.687590,1.303854,1.111987,0.575604,0.383736,-0.174143,-0.169926,0.021942,-0.196085,-0.004217
lsem_proxyX,1,N1000_nX10_sx1,54,1000,10,1,1.546770,1.056011,1.056011,0.490758,0.490758,1.709232,1.324969,1.132838,0.576393,0.384262,-0.162462,-0.268958,-0.076827,-0.085635,0.106496
lsem_proxyX,1,N1000_nX10_sx1,55,1000,10,1,1.640733,1.273541,1.273541,0.367191,0.367191,1.701461,1.317384,1.125346,0.576115,0.384077,-0.060728,-0.043843,0.148196,-0.208924,-0.016885
lsem_proxyX,1,N1000_nX10_sx1,56,1000,10,1,1.811319,1.411317,1.411317,0.400002,0.400002,1.721140,1.337533,1.145730,0.575410,0.383607,0.090179,0.073784,0.265587,-0.175408,0.016395
lsem_proxyX,1,N1000_nX10_sx1,57,1000,10,1,1.786311,1.231611,1.231611,0.554701,0.554701,1.714234,1.330566,1.138731,0.575503,0.383669,0.072077,-0.098955,0.092879,-0.020802,0.171032
lsem_proxyX,1,N1000_nX10_sx1,58,1000,10,1,1.806050,1.275265,1.275265,0.530785,0.530785,1.728199,1.344645,1.152868,0.575331,0.383554,0.077851,-0.069380,0.122397,-0.044546,0.147231
lsem_proxyX,1,N1000_nX10_sx1,59,1000,10,1,1.704634,1.239303,1.239303,0.465331,0.465331,1.719861,1.336015,1.144092,0.575769,0.383846,-0.015227,-0.096712,0.095211,-0.110438,0.081485
lsem_proxyX,1,N1000_nX10_sx1,60,1000,10,1,1.381065,1.049431,1.049431,0.331634,0.331634,1.692382,1.308097,1.115955,0.576427,0.384284,-0.311317,-0.258667,-0.066524,-0.244793,-0.052650
lsem_proxyX,1,N1000_nX10_sx1,61,1000,10,1,1.805197,1.368094,1.368094,0.437103,0.437103,1.727316,1.343951,1.152268,0.575048,0.383365,0.077881,0.024143,0.215826,-0.137945,0.053738
lsem_proxyX,1,N1000_nX10_sx1,62,1000,10,1,1.881833,1.237611,1.237611,0.644222,0.644222,1.705759,1.321879,1.129939,0.575820,0.383880,0.176074,-0.084268,0.107672,0.068402,0.260342
lsem_proxyX,1,N1000_nX10_sx1,63,1000,10,1,1.505057,0.991578,0.991578,0.513479,0.513479,1.721276,1.337615,1.145784,0.575492,0.383661,-0.216219,-0.346037,-0.154206,-0.062013,0.129818
lsem_proxyX,1,N1000_nX10_sx1,64,1000,10,1,1.852548,1.281541,1.281541,0.571006,0.571006,1.706450,1.322401,1.130377,0.576073,0.384049,0.146098,-0.040860,0.151164,-0.005067,0.186958
lsem_proxyX,1,N1000_nX10_sx1,65,1000,10,1,1.404408,1.070151,1.070151,0.334257,0.334257,1.686428,1.302635,1.110739,0.575688,0.383792,-0.282020,-0.232484,-0.040588,-0.241432,-0.049536
lsem_proxyX,1,N1000_nX10_sx1,66,1000,10,1,1.754428,1.264579,1.264579,0.489849,0.489849,1.702600,1.318398,1.126297,0.576303,0.384202,0.051828,-0.053819,0.138282,-0.086454,0.105647
lsem_proxyX,1,N1000_nX10_sx1,67,1000,10,1,1.863634,1.120141,1.120141,0.743493,0.743493,1.690290,1.306610,1.114770,0.575520,0.383680,0.173344,-0.186469,0.005371,0.167973,0.359813
lsem_proxyX,1,N1000_nX10_sx1,68,1000,10,1,1.971868,1.376622,1.376622,0.595246,0.595246,1.669825,1.286419,1.094716,0.575110,0.383406,0.302043,0.090204,0.281907,0.020136,0.211839
lsem_proxyX,1,N1000_nX10_sx1,69,1000,10,1,1.638611,1.352404,1.352404,0.286207,0.286207,1.707173,1.323615,1.131836,0.575337,0.383558,-0.068562,0.028789,0.220568,-0.289130,-0.097351
lsem_proxyX,1,N1000_nX10_sx1,70,1000,10,1,1.734382,1.241474,1.241474,0.492908,0.492908,1.719582,1.335994,1.144200,0.575382,0.383588,0.014800,-0.094520,0.097274,-0.082474,0.109320
lsem_proxyX,1,N1000_nX10_sx1,71,1000,10,1,1.705295,1.169652,1.169652,0.535643,0.535643,1.699940,1.315685,1.123558,0.576382,0.384255,0.005356,-0.146033,0.046095,-0.040739,0.151388
lsem_proxyX,1,N1000_nX10_sx1,72,1000,10,1,1.725959,1.110007,1.110007,0.615952,0.615952,1.686482,1.303051,1.111335,0.575146,0.383431,0.039477,-0.193043,-0.001328,0.040805,0.232521
lsem_proxyX,1,N1000_nX10_sx1,73,1000,10,1,1.587419,1.145712,1.145712,0.441708,0.441708,1.694214,1.310634,1.118843,0.575371,0.383581,-0.106795,-0.164922,0.026868,-0.133664,0.058127
lsem_proxyX,1,N1000_nX10_sx1,74,1000,10,1,1.742868,1.336240,1.336240,0.406628,0.406628,1.713168,1.328938,1.136823,0.576345,0.384230,0.029701,0.007302,0.199417,-0.169717,0.022398
lsem_proxyX,1,N1000_nX10_sx1,75,1000,10,1,1.530977,1.021914,1.021914,0.509063,0.509063,1.707062,1.323157,1.131205,0.575856,0.383904,-0.176085,-0.301243,-0.109291,-0.066794,0.125159
lsem_proxyX,1,N1000_nX10_sx1,76,1000,10,1,1.799092,1.265386,1.265386,0.533706,0.533706,1.686644,1.303392,1.111767,0.574877,0.383251,0.112448,-0.038006,0.153619,-0.041171,0.150454
lsem_proxyX,1,N1000_nX10_sx1,77,1000,10,1,1.676344,1.057668,1.057668,0.618675,0.618675,1.701725,1.318403,1.126742,0.574983,0.383322,-0.025382,-0.260735,-0.069074,0.043692,0.235353
lsem_proxyX,1,N1000_nX10_sx1,78,1000,10,1,1.534430,1.142745,1.142745,0.391685,0.391685,1.675111,1.291480,1.099665,0.575447,0.383631,-0.140682,-0.148735,0.043081,-0.183762,0.008053
lsem_proxyX,1,N1000_nX10_sx1,79,1000,10,1,1.832392,1.428560,1.428560,0.403833,0.403833,1.708290,1.324420,1.132484,0.575806,0.383870,0.124102,0.104140,0.296075,-0.171973,0.019962
lsem_proxyX,1,N1000_nX10_sx1,80,1000,10,1,1.632573,1.224490,1.224490,0.408084,0.408084,1.733843,1.349886,1.157907,0.575936,0.383957,-0.101270,-0.125396,0.066582,-0.167852,0.024127
lsem_proxyX,1,N1000_nX10_sx1,81,1000,10,1,1.858776,1.326389,1.326389,0.532387,0.532387,1.696486,1.311865,1.119555,0.576931,0.384621,0.162290,0.014524,0.206834,-0.044544,0.147766
lsem_proxyX,1,N1000_nX10_sx1,82,1000,10,1,1.707737,1.179284,1.179284,0.528452,0.528452,1.739584,1.355724,1.163794,0.575789,0.383860,-0.031847,-0.176440,0.015490,-0.047337,0.144593
lsem_proxyX,1,N1000_nX10_sx1,83,1000,10,1,1.299186,0.967819,0.967819,0.331366,0.331366,1.691521,1.307381,1.115310,0.576211,0.384141,-0.392335,-0.339561,-0.147491,-0.244844,-0.052774
lsem_proxyX,1,N1000_nX10_sx1,84,1000,10,1,1.825878,1.283776,1.283776,0.542102,0.542102,1.687327,1.303570,1.111692,0.575635,0.383757,0.138551,-0.019795,0.172084,-0.033533,0.158346
lsem_proxyX,1,N1000_nX10_sx1,85,1000,10,1,1.788320,1.229809,1.229809,0.558511,0.558511,1.712226,1.328717,1.136962,0.575264,0.383510,0.076094,-0.098907,0.092847,-0.016754,0.175001
lsem_proxyX,1,N1000_nX10_sx1,86,1000,10,1,1.767211,1.174459,1.174459,0.592752,0.592752,1.699133,1.315104,1.123089,0.576045,0.384030,0.068078,-0.140645,0.051370,0.016707,0.208722
lsem_proxyX,1,N1000_nX10_sx1,87,1000,10,1,1.822245,1.337216,1.337216,0.485029,0.485029,1.725695,1.342036,1.150206,0.575489,0.383659,0.096550,-0.004820,0.187009,-0.090460,0.101370
lsem_proxyX,1,N1000_nX10_sx1,88,1000,10,1,1.746371,1.226817,1.226817,0.519554,0.519554,1.717128,1.333225,1.141274,0.575854,0.383903,0.029243,-0.106408,0.085543,-0.056301,0.135651
lsem_proxyX,1,N1000_nX10_sx1,89,1000,10,1,1.372943,0.979973,0.979973,0.392970,0.392970,1.692518,1.308505,1.116498,0.576019,0.384013,-0.319574,-0.328531,-0.136525,-0.183049,0.008957
lsem_proxyX,1,N1000_nX10_sx1,90,1000,10,1,1.783838,1.418505,1.418505,0.365333,0.365333,1.704626,1.321571,1.130044,0.574582,0.383055,0.079213,0.096934,0.288461,-0.209248,-0.017721
lsem_proxyX,1,N1000_nX10_sx1,91,1000,10,1,1.561426,1.199480,1.199480,0.361946,0.361946,1.699108,1.315457,1.123631,0.575477,0.383652,-0.137682,-0.115976,0.075849,-0.213531,-0.021706
lsem_proxyX,1,N1000_nX10_sx1,92,1000,10,1,1.443052,0.969265,0.969265,0.473786,0.473786,1.678525,1.294867,1.103038,0.575487,0.383658,-0.235474,-0.325602,-0.133773,-0.101700,0.090128
lsem_proxyX,1,N1000_nX10_sx1,93,1000,10,1,1.622257,1.208888,1.208888,0.413369,0.413369,1.710981,1.327325,1.135498,0.575483,0.383655,-0.088724,-0.118437,0.073390,-0.162114,0.029714
lsem_proxyX,1,N1000_nX10_sx1,94,1000,10,1,1.412999,1.203641,1.203641,0.209358,0.209358,1.691067,1.307207,1.115278,0.575790,0.383860,-0.278068,-0.103567,0.088363,-0.366431,-0.174502
lsem_proxyX,1,N1000_nX10_sx1,95,1000,10,1,1.706320,1.308652,1.308652,0.397668,0.397668,1.698650,1.315032,1.123223,0.575427,0.383618,0.007670,-0.006380,0.185429,-0.177759,0.014050
lsem_proxyX,1,N1000_nX10_sx1,96,1000,10,1,1.809377,1.313053,1.313053,0.496324,0.496324,1.701299,1.317550,1.125675,0.575624,0.383749,0.108079,-0.004497,0.187378,-0.079300,0.112575
lsem_proxyX,1,N1000_nX10_sx1,97,1000,10,1,1.707714,1.233903,1.233903,0.473812,0.473812,1.684647,1.300461,1.108369,0.576278,0.384185,0.023068,-0.066559,0.125534,-0.102466,0.089627
lsem_proxyX,1,N1000_nX10_sx1,98,1000,10,1,1.854790,1.306698,1.306698,0.548092,0.548092,1.693948,1.310141,1.118237,0.575710,0.383807,0.160842,-0.003443,0.188460,-0.027618,0.164285
lsem_proxyX,1,N1000_nX10_sx1,99,1000,10,1,1.588720,1.200508,1.200508,0.388212,0.388212,1.715760,1.331919,1.139999,0.575761,0.383841,-0.127040,-0.131411,0.060510,-0.187549,0.004371
lsem_proxyX,1,N1000_nX10_sx1,100,1000,10,1,1.553762,1.100153,1.100153,0.453609,0.453609,1.693366,1.309610,1.117733,0.575633,0.383755,-0.139604,-0.209457,-0.017580,-0.122024,0.069853
lsem_proxyX,5,N1000_nX10_sx3,1,1000,10,3,1.955448,1.387986,1.387986,0.567463,0.567463,1.706832,1.322873,1.130893,0.575938,0.383959,0.248617,0.065113,0.257092,-0.008476,0.183504
lsem_proxyX,5,N1000_nX10_sx3,2,1000,10,3,1.669474,1.054103,1.054103,0.615371,0.615371,1.706011,1.322324,1.130480,0.575531,0.383687,-0.036537,-0.268221,-0.076377,0.039840,0.231684
lsem_proxyX,5,N1000_nX10_sx3,3,1000,10,3,1.694353,1.039198,1.039198,0.655155,0.655155,1.693506,1.309933,1.118146,0.575360,0.383573,0.000846,-0.270735,-0.078949,0.079795,0.271582
lsem_proxyX,5,N1000_nX10_sx3,4,1000,10,3,1.702479,1.341114,1.341114,0.361364,0.361364,1.695095,1.312059,1.120541,0.574554,0.383036,0.007384,0.029055,0.220573,-0.213189,-0.021671
lsem_proxyX,5,N1000_nX10_sx3,5,1000,10,3,1.945333,1.274665,1.274665,0.670668,0.670668,1.706963,1.323309,1.131482,0.575481,0.383654,0.238371,-0.048644,0.143183,0.095188,0.287014
lsem_proxyX,5,N1000_nX10_sx3,6,1000,10,3,1.647256,1.147295,1.147295,0.499961,0.499961,1.660442,1.276489,1.084512,0.575930,0.383953,-0.013186,-0.129194,0.062783,-0.075969,0.116008
lsem_proxyX,5,N1000_nX10_sx3,7,1000,10,3,1.814784,1.341181,1.341181,0.473603,0.473603,1.708772,1.324907,1.132974,0.575797,0.383865,0.106013,0.016274,0.208207,-0.102194,0.089738
lsem_proxyX,5,N1000_nX10_sx3,8,1000,10,3,2.092250,1.468056,1.468056,0.624194,0.624194,1.712290,1.328766,1.137003,0.575287,0.383525,0.379960,0.139290,0.331053,0.048907,0.240670
lsem_proxyX,5,N1000_nX10_sx3,9,1000,10,3,1.738147,1.272511,1.272511,0.465635,0.465635,1.685928,1.302864,1.111332,0.574597,0.383064,0.052218,-0.030353,0.161180,-0.108961,0.082571
lsem_proxyX,5,N1000_nX10_sx3,10,1000,10,3,1.716401,1.309640,1.309640,0.406762,0.406762,1.710177,1.326526,1.134700,0.575478,0.383652,0.006224,-0.016886,0.174940,-0.168716,0.023110
lsem_proxyX,5,N1000_nX10_sx3,11,1000,10,3,1.858980,1.425962,1.425962,0.433017,0.433017,1.705068,1.321461,1.129657,0.575411,0.383607,0.153912,0.104502,0.296305,-0.142393,0.049410
lsem_proxyX,5,N1000_nX10_sx3,12,1000,10,3,1.826947,1.238177,1.238177,0.588770,0.588770,1.675482,1.291355,1.099291,0.576191,0.384127,0.151465,-0.053178,0.138886,0.012579,0.204643
lsem_proxyX,5,N1000_nX10_sx3,13,1000,10,3,1.680475,1.212640,1.212640,0.467835,0.467835,1.696466,1.313200,1.121567,0.574898,0.383265,-0.015991,-0.100560,0.091073,-0.107063,0.084569
lsem_proxyX,5,N1000_nX10_sx3,14,1000,10,3,1.302550,1.020546,1.020546,0.282004,0.282004,1.713809,1.329951,1.138022,0.575786,0.383858,-0.411259,-0.309406,-0.117477,-0.293783,-0.101854
lsem_proxyX,5,N1000_nX10_sx3,15,1000,10,3,1.650931,1.038859,1.038859,0.612072,0.612072,1.691085,1.307005,1.114965,0.576120,0.384080,-0.040154,-0.268146,-0.076106,0.035952,0.227992
lsem_proxyX,5,N1000_nX10_sx3,16,1000,10,3,1.997983,1.309148,1.309148,0.688836,0.688836,1.682606,1.298424,1.106333,0.576273,0.384182,0.315377,0.010723,0.202814,0.112563,0.304654
lsem_proxyX,5,N1000_nX10_sx3,17,1000,10,3,1.830564,1.290414,1.290414,0.540149,0.540149,1.693848,1.310303,1.118531,0.575318,0.383545,0.136715,-0.019889,0.171884,-0.035168,0.156604
lsem_proxyX,5,N1000_nX10_sx3,18,1000,10,3,1.354256,1.012980,1.012980,0.341276,0.341276,1.686177,1.302170,1.110166,0.576011,0.384007,-0.331921,-0.289190,-0.097186,-0.234735,-0.042731
lsem_proxyX,5,N1000_nX10_sx3,19,1000,10,3,1.894551,1.432598,1.432598,0.461954,0.461954,1.700010,1.316188,1.124277,0.575733,0.383822,0.194541,0.116409,0.308320,-0.113779,0.078132
lsem_proxyX,5,N1000_nX10_sx3,20,1000,10,3,1.681107,1.248741,1.248741,0.432366,0.432366,1.725723,1.341111,1.148805,0.576919,0.384612,-0.044616,-0.092370,0.099936,-0.144552,0.047754
lsem_proxyX,5,N1000_nX10_sx3,21,1000,10,3,1.556409,1.109262,1.109262,0.447147,0.447147,1.730532,1.346139,1.153943,0.576589,0.384393,-0.174123,-0.236877,-0.044680,-0.129443,0.062754
lsem_proxyX,5,N1000_nX10_sx3,22,1000,10,3,1.917695,1.435064,1.435064,0.482631,0.482631,1.708039,1.324198,1.132278,0.575761,0.383841,0.209656,0.110866,0.302786,-0.093130,0.098790
lsem_proxyX,5,N1000_nX10_sx3,23,1000,10,3,1.574735,1.117413,1.117413,0.457323,0.457323,1.701822,1.317762,1.125732,0.576090,0.384060,-0.127086,-0.200349,-0.008319,-0.118767,0.073263
lsem_proxyX,5,N1000_nX10_sx3,24,1000,10,3,1.762481,1.187207,1.187207,0.575274,0.575274,1.711749,1.327853,1.135905,0.575843,0.383895,0.050732,-0.140647,0.051301,-0.000569,0.191379
