method,scenario_id,scenario,rep,N,n_X,sigma2_x,ATE_est,NDE_d1_est,NDE_d0_est,NIE_d1_est,NIE_d0_est,ATE_true,NDE_d1_true,NDE_d0_true,NIE_d1_true,NIE_d0_true,ATE_bias,NDE_d1_bias,NDE_d0_bias,NIE_d1_bias,NIE_d0_bias
dml_oracleZ,1,N1000_nX10_sx1,18,1000,10,1,1.521356,1.181596,1.042368,0.478988,0.339760,1.714513,1.330315,1.138216,0.576297,0.384198,-0.193157,-0.148719,-0.095848,-0.097310,-0.044438
dml_oracleZ,1,N1000_nX10_sx1,19,1000,10,1,1.685654,1.264944,1.138957,0.546697,0.420710,1.675652,1.292104,1.100330,0.575323,0.383548,0.010002,-0.027160,0.038628,-0.028626,0.037161
dml_oracleZ,1,N1000_nX10_sx1,20,1000,10,1,1.711641,1.349488,1.175352,0.536289,0.362153,1.719025,1.335229,1.143331,0.575694,0.383796,-0.007383,0.014260,0.032022,-0.039405,-0.021643
dml_oracleZ,1,N1000_nX10_sx1,21,1000,10,1,1.779888,1.388155,1.267566,0.512323,0.391733,1.714574,1.330630,1.138658,0.575916,0.383944,0.065314,0.057525,0.128907,-0.063593,0.007789
dml_oracleZ,1,N1000_nX10_sx1,22,1000,10,1,1.642194,1.248522,0.987867,0.654327,0.393672,1.706133,1.322573,1.130792,0.575340,0.383560,-0.063939,-0.074051,-0.142925,0.078986,0.010112
dml_oracleZ,1,N1000_nX10_sx1,23,1000,10,1,1.833014,1.328207,1.103987,0.729027,0.504807,1.710606,1.326769,1.134851,0.575755,0.383837,0.122408,0.001437,-0.030864,0.153271,0.120970
dml_oracleZ,1,N1000_nX10_sx1,24,1000,10,1,1.657351,1.282263,1.081150,0.576201,0.375088,1.672889,1.288824,1.096791,0.576098,0.384065,-0.015538,-0.006561,-0.015641,0.000103,-0.008978
dml_oracleZ,1,N1000_nX10_sx1,25,1000,10,1,1.847162,1.383966,1.128420,0.718742,0.463195,1.712532,1.329639,1.138192,0.574340,0.382894,0.134629,0.054328,-0.009772,0.144402,0.080302
dml_oracleZ,1,N1000_nX10_sx1,26,1000,10,1,1.883608,1.426419,1.184187,0.699422,0.457189,1.721315,1.338014,1.146363,0.574952,0.383302,0.162293,0.088406,0.037824,0.124469,0.073887
dml_oracleZ,1,N1000_nX10_sx1,27,1000,10,1,1.776154,1.288675,1.062689,0.713465,0.487479,1.723220,1.339171,1.147147,0.576073,0.384048,0.052934,-0.050497,-0.084458,0.137392,0.103431
dml_oracleZ,1,N1000_nX10_sx1,28,1000,10,1,1.886914,1.391346,1.219906,0.667007,0.495568,1.709716,1.325519,1.133421,0.576295,0.384197,0.177198,0.065827,0.086486,0.090712,0.111371
dml_oracleZ,1,N1000_nX10_sx1,29,1000,10,1,1.766407,1.402828,1.295544,0.470863,0.363579,1.671674,1.287683,1.095688,0.575986,0.383991,0.094733,0.115145,0.199856,-0.105123,-0.020412
dml_oracleZ,1,N1000_nX10_sx1,30,1000,10,1,1.655248,1.273342,0.973283,0.681965,0.381906,1.711242,1.327946,1.136297,0.574944,0.383296,-0.055993,-0.054603,-0.163014,0.107021,-0.001390
dml_oracleZ,1,N1000_nX10_sx1,31,1000,10,1,1.413714,1.199599,1.095807,0.317908,0.214115,1.701806,1.317911,1.125964,0.575842,0.383895,-0.288092,-0.118312,-0.030157,-0.257935,-0.169780
dml_oracleZ,1,N1000_nX10_sx1,32,1000,10,1,1.561870,1.216044,1.092137,0.469733,0.345826,1.693463,1.310025,1.118306,0.575157,0.383438,-0.131593,-0.093981,-0.026169,-0.105424,-0.037612
dml_oracleZ,1,N1000_nX10_sx1,33,1000,10,1,1.561835,1.247314,1.073760,0.488075,0.314521,1.678194,1.294615,1.102825,0.575368,0.383579,-0.116359,-0.047301,-0.029065,-0.087294,-0.069058
dml_oracleZ,1,N1000_nX10_sx1,34,1000,10,1,1.543513,1.216831,1.076935,0.466578,0.326682,1.695020,1.311261,1.119382,0.575637,0.383758,-0.151507,-0.094430,-0.042447,-0.109059,-0.057076
dml_oracleZ,1,N1000_nX10_sx1,35,1000,10,1,1.703820,1.402270,1.210036,0.493783,0.301550,1.703573,1.319272,1.127121,0.576452,0.384302,0.000246,0.082998,0.082915,-0.082669,-0.082752
dml_oracleZ,1,N1000_nX10_sx1,36,1000,10,1,1.707641,1.287282,1.113266,0.594375,0.420359,1.686976,1.302644,1.110477,0.576499,0.384333,0.020665,-0.015362,0.002789,0.017876,0.036026
dml_oracleZ,1,N1000_nX10_sx1,37,1000,10,1,1.662495,1.285005,1.074846,0.587649,0.377490,1.680680,1.296804,1.104866,0.575815,0.383876,-0.018185,-0.011799,-0.030020,0.011834,-0.006387
dml_oracleZ,1,N1000_nX10_sx1,38,1000,10,1,1.762594,1.323104,1.115086,0.647509,0.439490,1.698169,1.314896,1.123259,0.574910,0.383273,0.064425,0.008208,-0.008173,0.072598,0.056217
dml_oracleZ,1,N1000_nX10_sx1,39,1000,10,1,1.478145,1.252293,1.132457,0.345688,0.225852,1.690354,1.306354,1.114354,0.576000,0.384000,-0.212208,-0.054060,0.018103,-0.230312,-0.158148
dml_oracleZ,1,N1000_nX10_sx1,40,1000,10,1,1.656871,1.401981,1.193368,0.463504,0.254890,1.684245,1.299910,1.107743,0.576503,0.384335,-0.027374,0.102071,0.085625,-0.112999,-0.129445
dml_oracleZ,1,N1000_nX10_sx1,41,1000,10,1,1.690295,1.320913,1.115017,0.575278,0.369382,1.676463,1.291823,1.099503,0.576960,0.384640,0.013831,0.029090,0.015514,-0.001682,-0.015258
dml_oracleZ,1,N1000_nX10_sx1,42,1000,10,1,1.640150,1.274213,1.151820,0.488331,0.365937,1.702352,1.318065,1.125921,0.576432,0.384288,-0.062202,-0.043852,0.025899,-0.088101,-0.018351
dml_oracleZ,1,N1000_nX10_sx1,43,1000,10,1,1.681844,1.394003,1.227628,0.454216,0.287841,1.733532,1.349435,1.157386,0.576146,0.384097,-0.051688,0.044568,0.070242,-0.121929,-0.096256
dml_oracleZ,1,N1000_nX10_sx1,44,1000,10,1,1.879426,1.467896,1.266276,0.613151,0.411530,1.721858,1.337650,1.145546,0.576312,0.384208,0.157568,0.130246,0.120730,0.036838,0.027322
dml_oracleZ,1,N1000_nX10_sx1,45,1000,10,1,1.596114,1.271391,1.106526,0.489587,0.324723,1.689838,1.306812,1.115298,0.574540,0.383026,-0.093724,-0.035421,-0.008772,-0.084952,-0.058303
dml_oracleZ,1,N1000_nX10_sx1,46,1000,10,1,1.589642,1.276340,1.141447,0.448195,0.313302,1.700956,1.317077,1.125138,0.575818,0.383879,-0.111314,-0.040737,0.016309,-0.127623,-0.070577
dml_oracleZ,1,N1000_nX10_sx1,47,1000,10,1,1.741648,1.337746,1.184652,0.556996,0.403902,1.723604,1.340037,1.148253,0.575351,0.383567,0.018044,-0.002291,0.036399,-0.018355,0.020335
dml_oracleZ,1,N1000_nX10_sx1,48,1000,10,1,1.651136,1.311824,1.044977,0.606159,0.339313,1.713351,1.329296,1.137269,0.576082,0.384054,-0.062215,-0.017473,-0.092292,0.030077,-0.044742
dml_oracleZ,1,N1000_nX10_sx1,49,1000,10,1,1.662944,1.358030,1.207963,0.454981,0.304914,1.738977,1.354893,1.162851,0.576126,0.384084,-0.076032,0.003137,0.045112,-0.121145,-0.079170
dml_oracleZ,1,N1000_nX10_sx1,50,1000,10,1,1.982686,1.471441,1.335010,0.647676,0.511245,1.712892,1.328261,1.135946,0.576946,0.384630,0.269794,0.143180,0.199064,0.070730,0.126615
dml_oracleZ,1,N1000_nX10_sx1,51,1000,10,1,1.794434,1.301019,1.053344,0.741090,0.493415,1.686264,1.303103,1.111522,0.574742,0.383162,0.108170,-0.002084,-0.058178,0.166348,0.110253
dml_oracleZ,1,N1000_nX10_sx1,52,1000,10,1,1.687525,1.318693,1.131536,0.555989,0.368832,1.683799,1.299768,1.107752,0.576047,0.384031,0.003726,0.018925,0.023784,-0.020058,-0.015199
dml_oracleZ,1,N1000_nX10_sx1,53,1000,10,1,1.597242,1.267446,1.051087,0.546155,0.329796,1.689594,1.305858,1.113990,0.575604,0.383736,-0.092352,-0.038412,-0.062903,-0.029449,-0.053939
dml_oracleZ,1,N1000_nX10_sx1,54,1000,10,1,1.741511,1.303972,1.160828,0.580683,0.437539,1.709895,1.325633,1.133501,0.576393,0.384262,0.031616,-0.021661,0.027327,0.004289,0.053277
dml_oracleZ,1,N1000_nX10_sx1,55,1000,10,1,1.592377,1.274518,1.113854,0.478523,0.317859,1.698324,1.314247,1.122209,0.576115,0.384077,-0.105947,-0.039729,-0.008355,-0.097592,-0.066218
dml_oracleZ,1,N1000_nX10_sx1,56,1000,10,1,1.757108,1.397257,1.298217,0.458891,0.359851,1.717972,1.334365,1.142562,0.575410,0.383607,0.039136,0.062892,0.155655,-0.116519,-0.023756
dml_oracleZ,1,N1000_nX10_sx1,57,1000,10,1,1.760253,1.333984,1.131897,0.628356,0.426269,1.715553,1.331885,1.140050,0.575503,0.383669,0.044700,0.002100,-0.008153,0.052853,0.042600
dml_oracleZ,1,N1000_nX10_sx1,58,1000,10,1,1.798355,1.354058,1.132094,0.666261,0.444296,1.734753,1.351199,1.159422,0.575331,0.383554,0.063602,0.002860,-0.027328,0.090929,0.060742
dml_oracleZ,1,N1000_nX10_sx1,59,1000,10,1,1.768703,1.358106,1.126605,0.642098,0.410597,1.715591,1.331744,1.139821,0.575769,0.383846,0.053113,0.026362,-0.013216,0.066329,0.026751
dml_oracleZ,1,N1000_nX10_sx1,60,1000,10,1,1.546935,1.263585,1.138624,0.408310,0.283350,1.693578,1.309293,1.117151,0.576427,0.384284,-0.146643,-0.045708,0.021473,-0.168116,-0.100935
dml_oracleZ,1,N1000_nX10_sx1,61,1000,10,1,1.831153,1.463497,1.216641,0.614512,0.367656,1.719874,1.336508,1.144826,0.575048,0.383365,0.111280,0.126988,0.071815,0.039465,-0.015709
dml_oracleZ,1,N1000_nX10_sx1,62,1000,10,1,1.912491,1.372939,1.160540,0.751951,0.539552,1.700658,1.316778,1.124838,0.575820,0.383880,0.211833,0.056161,0.035702,0.176131,0.155672
dml_oracleZ,1,N1000_nX10_sx1,63,1000,10,1,1.658030,1.228088,1.067340,0.590690,0.429942,1.718283,1.334621,1.142791,0.575492,0.383661,-0.060253,-0.106534,-0.075450,0.015198,0.046281
dml_oracleZ,1,N1000_nX10_sx1,64,1000,10,1,1.751831,1.327281,1.160872,0.590958,0.424550,1.702522,1.318473,1.126449,0.576073,0.384049,0.049309,0.008807,0.034423,0.014885,0.040501
dml_oracleZ,1,N1000_nX10_sx1,65,1000,10,1,1.521374,1.269209,1.112247,0.409127,0.252165,1.684059,1.300267,1.108371,0.575688,0.383792,-0.162685,-0.031058,0.003876,-0.166561,-0.131627
dml_oracleZ,1,N1000_nX10_sx1,66,1000,10,1,1.619535,1.225804,1.030884,0.588651,0.393731,1.703840,1.319637,1.127536,0.576303,0.384202,-0.084304,-0.093833,-0.096652,0.012348,0.009529
dml_oracleZ,1,N1000_nX10_sx1,67,1000,10,1,1.834138,1.269981,0.978411,0.855727,0.564157,1.691288,1.307608,1.115769,0.575520,0.383680,0.142850,-0.037627,-0.137358,0.280208,0.180477
dml_oracleZ,1,N1000_nX10_sx1,68,1000,10,1,1.786232,1.297032,1.096872,0.689360,0.489200,1.667921,1.284514,1.092811,0.575110,0.383406,0.118311,0.012518,0.004061,0.114250,0.105793
dml_oracleZ,1,N1000_nX10_sx1,69,1000,10,1,1.571615,1.291789,1.180942,0.390673,0.279825,1.703537,1.319979,1.128200,0.575337,0.383558,-0.131923,-0.028190,0.052742,-0.184665,-0.103733
dml_oracleZ,1,N1000_nX10_sx1,70,1000,10,1,1.802722,1.395739,1.214791,0.587931,0.406982,1.717336,1.333748,1.141953,0.575382,0.383588,0.085386,0.061992,0.072837,0.012549,0.023394
dml_oracleZ,1,N1000_nX10_sx1,71,1000,10,1,1.829328,1.358250,1.123960,0.705367,0.471078,1.700097,1.315843,1.123716,0.576382,0.384255,0.129230,0.042407,0.000245,0.128986,0.086824
dml_oracleZ,1,N1000_nX10_sx1,72,1000,10,1,1.834160,1.357238,1.020754,0.813406,0.476923,1.688159,1.304728,1.113012,0.575146,0.383431,0.146001,0.052510,-0.092259,0.238260,0.093492
dml_oracleZ,1,N1000_nX10_sx1,73,1000,10,1,1.658453,1.324708,1.095487,0.562967,0.333746,1.692996,1.309415,1.117624,0.575371,0.383581,-0.034542,0.015293,-0.022138,-0.012404,-0.049835
dml_oracleZ,1,N1000_nX10_sx1,74,1000,10,1,1.687513,1.386438,1.225528,0.461985,0.301075,1.712939,1.328709,1.136594,0.576345,0.384230,-0.025426,0.057729,0.088934,-0.114360,-0.083155
dml_oracleZ,1,N1000_nX10_sx1,75,1000,10,1,1.658831,1.227199,0.988117,0.670714,0.431632,1.710099,1.326194,1.134242,0.575856,0.383904,-0.051267,-0.098995,-0.146125,0.094857,0.047728
dml_oracleZ,1,N1000_nX10_sx1,76,1000,10,1,1.795985,1.335966,1.121487,0.674499,0.460020,1.688917,1.305666,1.114041,0.574877,0.383251,0.107068,0.030299,0.007446,0.099622,0.076769
dml_oracleZ,1,N1000_nX10_sx1,77,1000,10,1,1.769551,1.275764,1.084069,0.685483,0.493787,1.706654,1.323332,1.131671,0.574983,0.383322,0.062897,-0.047567,-0.047602,0.110500,0.110465
dml_oracleZ,1,N1000_nX10_sx1,78,1000,10,1,1.687451,1.377438,1.217645,0.469806,0.310013,1.674564,1.290933,1.099118,0.575447,0.383631,0.012886,0.086505,0.118527,-0.105641,-0.073619
dml_oracleZ,1,N1000_nX10_sx1,79,1000,10,1,1.764292,1.415509,1.250147,0.514145,0.348783,1.706509,1.322638,1.130703,0.575806,0.383870,0.057783,0.092870,0.119444,-0.061661,-0.035087
dml_oracleZ,1,N1000_nX10_sx1,80,1000,10,1,1.635944,1.359488,1.208598,0.427346,0.276455,1.731974,1.348017,1.156039,0.575936,0.383957,-0.096030,0.011471,0.052559,-0.148590,-0.107502
dml_oracleZ,1,N1000_nX10_sx1,81,1000,10,1,1.806973,1.366517,1.162981,0.643992,0.440456,1.689872,1.305251,1.112941,0.576931,0.384621,0.117101,0.061265,0.050040,0.067061,0.055835
dml_oracleZ,1,N1000_nX10_sx1,82,1000,10,1,1.716935,1.302396,1.061146,0.655789,0.414539,1.735529,1.351669,1.159740,0.575789,0.383860,-0.018594,-0.049274,-0.098593,0.080000,0.030680
dml_oracleZ,1,N1000_nX10_sx1,83,1000,10,1,1.423778,1.116766,0.992817,0.430961,0.307011,1.695506,1.311365,1.119295,0.576211,0.384141,-0.271728,-0.194599,-0.126478,-0.145250,-0.077129
dml_oracleZ,1,N1000_nX10_sx1,84,1000,10,1,1.920270,1.478210,1.270752,0.649518,0.442060,1.687489,1.303732,1.111854,0.575635,0.383757,0.232781,0.174477,0.158898,0.073883,0.058304
dml_oracleZ,1,N1000_nX10_sx1,85,1000,10,1,1.723911,1.219357,1.119132,0.604779,0.504554,1.708999,1.325489,1.133735,0.575264,0.383510,0.014911,-0.106132,-0.014603,0.029514,0.121044
dml_oracleZ,1,N1000_nX10_sx1,86,1000,10,1,1.836515,1.356581,1.117411,0.719104,0.479934,1.696254,1.312224,1.120209,0.576045,0.384030,0.140261,0.044357,-0.002798,0.143059,0.095904
dml_oracleZ,1,N1000_nX10_sx1,87,1000,10,1,1.706227,1.292163,1.098811,0.607416,0.414063,1.720236,1.336577,1.144747,0.575489,0.383659,-0.014009,-0.044414,-0.045937,0.031927,0.030404
dml_oracleZ,1,N1000_nX10_sx1,88,1000,10,1,1.846608,1.372123,1.063775,0.782833,0.474485,1.724735,1.340832,1.148881,0.575854,0.383903,0.121874,0.031291,-0.085106,0.206979,0.090582
dml_oracleZ,1,N1000_nX10_sx1,89,1000,10,1,1.551091,1.229833,1.059475,0.491616,0.321258,1.693820,1.309807,1.117800,0.576019,0.384013,-0.142729,-0.079974,-0.058326,-0.084403,-0.062755
dml_oracleZ,1,N1000_nX10_sx1,90,1000,10,1,1.684299,1.376166,1.225123,0.459176,0.308133,1.713452,1.330397,1.138870,0.574582,0.383055,-0.029153,0.045769,0.086253,-0.115406,-0.074922
dml_oracleZ,1,N1000_nX10_sx1,91,1000,10,1,1.588023,1.279622,1.103101,0.484922,0.308401,1.697771,1.314119,1.122293,0.575477,0.383652,-0.109748,-0.034497,-0.019193,-0.090555,-0.075251
dml_oracleZ,1,N1000_nX10_sx1,92,1000,10,1,1.560647,1.178346,0.997358,0.563289,0.382301,1.678861,1.295204,1.103375,0.575487,0.383658,-0.118214,-0.116858,-0.106017,-0.012197,-0.001357
dml_oracleZ,1,N1000_nX10_sx1,93,1000,10,1,1.812901,1.393772,1.155938,0.656963,0.419128,1.715701,1.332046,1.140218,0.575483,0.383655,0.097200,0.061727,0.015720,0.081480,0.035473
dml_oracleZ,1,N1000_nX10_sx1,94,1000,10,1,1.379694,1.211791,1.129789,0.249905,0.167903,1.682773,1.298914,1.106984,0.575790,0.383860,-0.303080,-0.087123,0.022805,-0.325885,-0.215957
dml_oracleZ,1,N1000_nX10_sx1,95,1000,10,1,1.682170,1.380657,1.201660,0.480510,0.301513,1.693872,1.310253,1.118444,0.575427,0.383618,-0.011702,0.070404,0.083215,-0.094917,-0.082106
dml_oracleZ,1,N1000_nX10_sx1,96,1000,10,1,1.862859,1.448901,1.249078,0.613781,0.413959,1.701174,1.317425,1.125550,0.575624,0.383749,0.161686,0.131476,0.123528,0.038158,0.030209
dml_oracleZ,1,N1000_nX10_sx1,97,1000,10,1,1.676990,1.318397,1.091236,0.585754,0.358593,1.689433,1.305248,1.113155,0.576278,0.384185,-0.012444,0.013148,-0.021920,0.009476,-0.025592
dml_oracleZ,1,N1000_nX10_sx1,98,1000,10,1,1.928444,1.510862,1.273363,0.655081,0.417582,1.696289,1.312482,1.120578,0.575710,0.383807,0.232155,0.198380,0.152784,0.079371,0.033775
dml_oracleZ,1,N1000_nX10_sx1,99,1000,10,1,1.697926,1.363424,1.153582,0.544344,0.334502,1.712750,1.328910,1.136989,0.575761,0.383841,-0.014824,0.034514,0.016593,-0.031417,-0.049338
dml_oracleZ,1,N1000_nX10_sx1,100,1000,10,1,1.718572,1.358090,1.168228,0.550344,0.360482,1.695544,1.311789,1.119911,0.575633,0.383755,0.023028,0.046302,0.048316,-0.025288,-0.023273
dml_oracleZ,5,N1000_nX10_sx3,1,1000,10,3,1.746951,1.330231,1.152610,0.594341,0.416720,1.709126,1.325167,1.133187,0.575938,0.383959,0.037825,0.005064,0.019423,0.018402,0.032761
dml_oracleZ,5,N1000_nX10_sx3,2,1000,10,3,1.707919,1.194557,0.955159,0.752760,0.513362,1.702140,1.318453,1.126610,0.575531,0.383687,0.005779,-0.123896,-0.171450,0.177229,0.129675
dml_oracleZ,5,N1000_nX10_sx3,3,1000,10,3,1.746603,1.282658,1.085268,0.661334,0.463944,1.689326,1.305753,1.113966,0.575360,0.383573,0.057277,-0.023094,-0.028697,0.085974,0.080371
dml_oracleZ,5,N1000_nX10_sx3,4,1000,10,3,1.505418,1.273786,1.120058,0.385360,0.231632,1.692186,1.309150,1.117633,0.574554,0.383036,-0.186769,-0.035364,0.002425,-0.189194,-0.151404
dml_oracleZ,5,N1000_nX10_sx3,5,1000,10,3,1.768635,1.294503,1.063878,0.704757,0.474132,1.707997,1.324344,1.132517,0.575481,0.383654,0.060638,-0.029840,-0.068639,0.129277,0.090478
dml_oracleZ,5,N1000_nX10_sx3,6,1000,10,3,1.659345,1.267173,1.016257,0.643088,0.392172,1.664386,1.280433,1.088456,0.575930,0.383953,-0.005041,-0.013260,-0.072200,0.067158,0.008219
dml_oracleZ,5,N1000_nX10_sx3,7,1000,10,3,1.721810,1.407713,1.204125,0.517685,0.314097,1.711997,1.328132,1.136199,0.575797,0.383865,0.009813,0.079581,0.067926,-0.058112,-0.069768
dml_oracleZ,5,N1000_nX10_sx3,8,1000,10,3,1.751388,1.262600,1.049604,0.701784,0.488787,1.711594,1.328070,1.136307,0.575287,0.383525,0.039794,-0.065469,-0.086703,0.126497,0.105263
dml_oracleZ,5,N1000_nX10_sx3,9,1000,10,3,1.643820,1.282983,1.072243,0.571577,0.360837,1.689508,1.306443,1.114911,0.574597,0.383064,-0.045688,-0.023461,-0.042668,-0.003020,-0.022227
dml_oracleZ,5,N1000_nX10_sx3,10,1000,10,3,1.674483,1.345382,1.126755,0.547727,0.329101,1.705251,1.321599,1.129773,0.575478,0.383652,-0.030769,0.023782,-0.003018,-0.027751,-0.054551
dml_oracleZ,5,N1000_nX10_sx3,11,1000,10,3,1.745978,1.405520,1.237460,0.508518,0.340459,1.705074,1.321467,1.129664,0.575411,0.383607,0.040904,0.084052,0.107796,-0.066893,-0.043149
dml_oracleZ,5,N1000_nX10_sx3,12,1000,10,3,1.770197,1.296052,1.032271,0.737926,0.474145,1.682513,1.298386,1.106323,0.576191,0.384127,0.087683,-0.002334,-0.074052,0.161735,0.090017
dml_oracleZ,5,N1000_nX10_sx3,13,1000,10,3,1.595392,1.222522,0.967715,0.627677,0.372871,1.695460,1.312195,1.120562,0.574898,0.383265,-0.100068,-0.089673,-0.152847,0.052779,-0.010395
dml_oracleZ,5,N1000_nX10_sx3,14,1000,10,3,1.564530,1.292265,1.168047,0.396483,0.272265,1.708468,1.324611,1.132682,0.575786,0.383858,-0.143938,-0.032346,0.035365,-0.179303,-0.111593
dml_oracleZ,5,N1000_nX10_sx3,15,1000,10,3,1.624761,1.189742,0.969426,0.655335,0.435018,1.689951,1.305871,1.113831,0.576120,0.384080,-0.065190,-0.116128,-0.144405,0.079214,0.050938
dml_oracleZ,5,N1000_nX10_sx3,16,1000,10,3,1.957530,1.376914,1.140266,0.817265,0.580616,1.681666,1.297484,1.105393,0.576273,0.384182,0.275865,0.079430,0.034873,0.240992,0.196434
dml_oracleZ,5,N1000_nX10_sx3,17,1000,10,3,1.689369,1.366791,1.164408,0.524960,0.322578,1.693643,1.310098,1.118325,0.575318,0.383545,-0.004275,0.056693,0.046083,-0.050358,-0.060967
dml_oracleZ,5,N1000_nX10_sx3,18,1000,10,3,1.404564,1.121723,0.952223,0.452341,0.282841,1.689744,1.305737,1.113733,0.576011,0.384007,-0.285180,-0.184014,-0.161510,-0.123670,-0.101166
dml_oracleZ,5,N1000_nX10_sx3,19,1000,10,3,1.593274,1.219188,1.060231,0.533043,0.374086,1.697663,1.313841,1.121930,0.575733,0.383822,-0.104390,-0.094654,-0.061699,-0.042690,-0.009736
dml_oracleZ,5,N1000_nX10_sx3,20,1000,10,3,1.512404,1.162852,0.957359,0.555044,0.349552,1.728767,1.344155,1.151848,0.576919,0.384612,-0.216363,-0.181303,-0.194489,-0.021874,-0.035061
dml_oracleZ,5,N1000_nX10_sx3,21,1000,10,3,1.718908,1.338849,1.142415,0.576493,0.380059,1.728289,1.343896,1.151700,0.576589,0.384393,-0.009381,-0.005047,-0.009284,-0.000097,-0.004334
dml_oracleZ,5,N1000_nX10_sx3,22,1000,10,3,1.630414,1.234212,1.156520,0.473894,0.396202,1.706913,1.323072,1.131151,0.575761,0.383841,-0.076499,-0.088860,0.025369,-0.101868,0.012361
dml_oracleZ,5,N1000_nX10_sx3,23,1000,10,3,1.711799,1.392542,1.214786,0.497013,0.319256,1.705444,1.321384,1.129354,0.576090,0.384060,0.006355,0.071158,0.085432,-0.079077,-0.064803
dml_oracleZ,5,N1000_nX10_sx3,24,1000,10,3,1.742344,1.306391,1.051937,0.690406,0.435952,1.710920,1.327025,1.135077,0.575843,0.383895,0.031423,-0.020633,-0.083140,0.114563,0.052057
