method,scenario_id,scenario,rep,N,n_X,sigma2_x,ATE_est,NDE_d1_est,NDE_d0_est,NIE_d1_est,NIE_d0_est,ATE_true,NDE_d1_true,NDE_d0_true,NIE_d1_true,NIE_d0_true,ATE_bias,NDE_d1_bias,NDE_d0_bias,NIE_d1_bias,NIE_d0_bias
lsem_i_proxyX,1,N1000_nX10_sx1,11,1000,10,1,1.467420,1.190772,1.058823,0.408596,0.276647,1.716903,1.332897,1.140895,0.576008,0.384006,-0.249483,-0.142125,-0.082071,-0.167412,-0.107358
lsem_i_proxyX,1,N1000_nX10_sx1,12,1000,10,1,1.589605,1.229018,1.018557,0.571048,0.360587,1.705487,1.321772,1.129915,0.575573,0.383715,-0.115882,-0.092754,-0.111358,-0.004525,-0.023129
lsem_i_proxyX,1,N1000_nX10_sx1,13,1000,10,1,1.833831,1.434335,1.181553,0.652278,0.399496,1.694321,1.310057,1.117925,0.576396,0.384264,0.139510,0.124278,0.063628,0.075882,0.015232
lsem_i_proxyX,1,N1000_nX10_sx1,14,1000,10,1,1.722104,1.308870,1.129273,0.592831,0.413234,1.659156,1.275646,1.083891,0.575264,0.383510,0.062948,0.033224,0.045381,0.017567,0.029724
lsem_i_proxyX,1,N1000_nX10_sx1,15,1000,10,1,1.558929,1.221257,1.059201,0.499728,0.337672,1.711819,1.327763,1.135735,0.576084,0.384056,-0.152890,-0.106506,-0.076534,-0.076356,-0.046384
lsem_i_proxyX,1,N1000_nX10_sx1,16,1000,10,1,1.612952,1.311811,1.119976,0.492976,0.301141,1.703116,1.318771,1.126599,0.576517,0.384344,-0.090164,-0.006960,-0.006623,-0.083541,-0.083204
lsem_i_proxyX,1,N1000_nX10_sx1,17,1000,10,1,1.494794,1.141882,0.985989,0.508805,0.352912,1.691940,1.307948,1.115951,0.575989,0.383993,-0.197146,-0.166065,-0.129962,-0.067184,-0.031081
lsem_i_proxyX,1,N1000_nX10_sx1,18,1000,10,1,1.504600,1.145674,0.991214,0.513386,0.358926,1.714513,1.330315,1.138216,0.576297,0.384198,-0.209913,-0.184641,-0.147001,-0.062912,-0.025272
lsem_i_proxyX,1,N1000_nX10_sx1,19,1000,10,1,1.646192,1.266635,1.109976,0.536216,0.379557,1.675652,1.292104,1.100330,0.575323,0.383548,-0.029460,-0.025469,0.009646,-0.039106,-0.003991
lsem_i_proxyX,1,N1000_nX10_sx1,20,1000,10,1,1.665710,1.309412,1.116982,0.548728,0.356298,1.719025,1.335229,1.143331,0.575694,0.383796,-0.053315,-0.025817,-0.026349,-0.026966,-0.027498
lsem_i_proxyX,1,N1000_nX10_sx1,21,1000,10,1,1.668227,1.318669,1.154543,0.513684,0.349558,1.714574,1.330630,1.138658,0.575916,0.383944,-0.046348,-0.011962,0.015885,-0.062232,-0.034386
lsem_i_proxyX,1,N1000_nX10_sx1,22,1000,10,1,1.576201,1.177267,0.948307,0.627894,0.398934,1.706133,1.322573,1.130792,0.575340,0.383560,-0.129932,-0.145306,-0.182485,0.052554,0.015374
lsem_i_proxyX,1,N1000_nX10_sx1,23,1000,10,1,1.824324,1.347559,1.125533,0.698791,0.476765,1.710606,1.326769,1.134851,0.575755,0.383837,0.113718,0.020790,-0.009318,0.123036,0.092928
lsem_i_proxyX,1,N1000_nX10_sx1,24,1000,10,1,1.660902,1.288437,1.057105,0.603798,0.372465,1.672889,1.288824,1.096791,0.576098,0.384065,-0.011987,-0.000387,-0.039687,0.027700,-0.011600
lsem_i_proxyX,1,N1000_nX10_sx1,25,1000,10,1,1.745698,1.295351,1.102881,0.642818,0.450348,1.712532,1.329639,1.138192,0.574340,0.382894,0.033166,-0.034288,-0.035311,0.068477,0.067454
lsem_i_proxyX,1,N1000_nX10_sx1,26,1000,10,1,1.855303,1.391293,1.192700,0.662603,0.464010,1.721315,1.338014,1.146363,0.574952,0.383302,0.133988,0.053280,0.046337,0.087650,0.080708
lsem_i_proxyX,1,N1000_nX10_sx1,27,1000,10,1,1.638751,1.191871,0.955788,0.682962,0.446880,1.723220,1.339171,1.147147,0.576073,0.384048,-0.084469,-0.147301,-0.191359,0.106889,0.062831
lsem_i_proxyX,1,N1000_nX10_sx1,28,1000,10,1,1.853891,1.350100,1.164366,0.689525,0.503791,1.709716,1.325519,1.133421,0.576295,0.384197,0.144175,0.024581,0.030945,0.113230,0.119594
lsem_i_proxyX,1,N1000_nX10_sx1,29,1000,10,1,1.720025,1.352971,1.219858,0.500167,0.367054,1.671674,1.287683,1.095688,0.575986,0.383991,0.048351,0.065287,0.124170,-0.075819,-0.016937
lsem_i_proxyX,1,N1000_nX10_sx1,30,1000,10,1,1.560498,1.180568,0.978736,0.581762,0.379930,1.711242,1.327946,1.136297,0.574944,0.383296,-0.150744,-0.147377,-0.157562,0.006818,-0.003367
lsem_i_proxyX,1,N1000_nX10_sx1,31,1000,10,1,1.385307,1.189542,1.089319,0.295988,0.195765,1.701806,1.317911,1.125964,0.575842,0.383895,-0.316499,-0.128369,-0.036644,-0.279854,-0.188130
lsem_i_proxyX,1,N1000_nX10_sx1,32,1000,10,1,1.550331,1.227783,1.123413,0.426918,0.322548,1.693463,1.310025,1.118306,0.575157,0.383438,-0.143132,-0.082242,0.005107,-0.148239,-0.060890
lsem_i_proxyX,1,N1000_nX10_sx1,33,1000,10,1,1.475344,1.158623,1.008451,0.466893,0.316721,1.678194,1.294615,1.102825,0.575368,0.383579,-0.202850,-0.135992,-0.094374,-0.108476,-0.066858
lsem_i_proxyX,1,N1000_nX10_sx1,34,1000,10,1,1.486647,1.159685,1.016417,0.470230,0.326962,1.695020,1.311261,1.119382,0.575637,0.383758,-0.208373,-0.151576,-0.102966,-0.105407,-0.056796
lsem_i_proxyX,1,N1000_nX10_sx1,35,1000,10,1,1.639232,1.292118,1.132927,0.506305,0.347114,1.703573,1.319272,1.127121,0.576452,0.384302,-0.064341,-0.027153,0.005806,-0.070147,-0.037187
lsem_i_proxyX,1,N1000_nX10_sx1,36,1000,10,1,1.670562,1.267753,1.028971,0.641591,0.402809,1.686976,1.302644,1.110477,0.576499,0.384333,-0.016415,-0.034891,-0.081507,0.065092,0.018476
lsem_i_proxyX,1,N1000_nX10_sx1,37,1000,10,1,1.573590,1.217131,1.071237,0.502353,0.356459,1.680680,1.296804,1.104866,0.575815,0.383876,-0.107090,-0.079673,-0.033629,-0.073462,-0.027417
lsem_i_proxyX,1,N1000_nX10_sx1,38,1000,10,1,1.737212,1.296575,1.073176,0.664035,0.440637,1.698169,1.314896,1.123259,0.574910,0.383273,0.039043,-0.018321,-0.050082,0.089125,0.057364
lsem_i_proxyX,1,N1000_nX10_sx1,39,1000,10,1,1.560442,1.272254,1.121376,0.439066,0.288188,1.690354,1.306354,1.114354,0.576000,0.384000,-0.129912,-0.034100,0.007022,-0.136934,-0.095812
lsem_i_proxyX,1,N1000_nX10_sx1,40,1000,10,1,1.585602,1.326449,1.167276,0.418326,0.259153,1.684245,1.299910,1.107743,0.576503,0.384335,-0.098644,0.026539,0.059533,-0.158177,-0.125182
lsem_i_proxyX,1,N1000_nX10_sx1,41,1000,10,1,1.612399,1.289243,1.129240,0.483159,0.323156,1.676463,1.291823,1.099503,0.576960,0.384640,-0.064065,-0.002580,0.029737,-0.093802,-0.061484
lsem_i_proxyX,1,N1000_nX10_sx1,42,1000,10,1,1.526006,1.206579,1.045808,0.480199,0.319427,1.702352,1.318065,1.125921,0.576432,0.384288,-0.176346,-0.111485,-0.080113,-0.096233,-0.064861
lsem_i_proxyX,1,N1000_nX10_sx1,43,1000,10,1,1.671897,1.374424,1.208390,0.463507,0.297473,1.733532,1.349435,1.157386,0.576146,0.384097,-0.061635,0.024989,0.051004,-0.112639,-0.086624
lsem_i_proxyX,1,N1000_nX10_sx1,44,1000,10,1,1.811860,1.444563,1.260740,0.551120,0.367297,1.721858,1.337650,1.145546,0.576312,0.384208,0.090002,0.106913,0.115194,-0.025192,-0.016911
lsem_i_proxyX,1,N1000_nX10_sx1,45,1000,10,1,1.575820,1.255529,1.099764,0.476056,0.320291,1.689838,1.306812,1.115298,0.574540,0.383026,-0.114018,-0.051282,-0.015535,-0.098483,-0.062736
lsem_i_proxyX,1,N1000_nX10_sx1,46,1000,10,1,1.523782,1.224780,1.073076,0.450706,0.299002,1.700956,1.317077,1.125138,0.575818,0.383879,-0.177174,-0.092297,-0.052063,-0.125111,-0.084877
lsem_i_proxyX,1,N1000_nX10_sx1,47,1000,10,1,1.693784,1.359678,1.209581,0.484203,0.334107,1.723604,1.340037,1.148253,0.575351,0.383567,-0.029820,0.019641,0.061328,-0.091148,-0.049461
lsem_i_proxyX,1,N1000_nX10_sx1,48,1000,10,1,1.547510,1.189596,0.988444,0.559066,0.357914,1.713351,1.329296,1.137269,0.576082,0.384054,-0.165841,-0.139701,-0.148825,-0.017016,-0.026140
lsem_i_proxyX,1,N1000_nX10_sx1,49,1000,10,1,1.578387,1.290099,1.137145,0.441242,0.288288,1.738977,1.354893,1.162851,0.576126,0.384084,-0.160590,-0.064794,-0.025706,-0.134884,-0.095796
lsem_i_proxyX,1,N1000_nX10_sx1,50,1000,10,1,2.008983,1.475310,1.279426,0.729557,0.533673,1.712892,1.328261,1.135946,0.576946,0.384630,0.296091,0.147049,0.143480,0.152611,0.149043
lsem_i_proxyX,1,N1000_nX10_sx1,51,1000,10,1,1.710034,1.236991,0.984680,0.725355,0.473044,1.686264,1.303103,1.111522,0.574742,0.383162,0.023770,-0.066112,-0.126842,0.150612,0.089882
lsem_i_proxyX,1,N1000_nX10_sx1,52,1000,10,1,1.652752,1.281136,1.079865,0.572887,0.371616,1.683799,1.299768,1.107752,0.576047,0.384031,-0.031047,-0.018632,-0.027887,-0.003160,-0.012415
lsem_i_proxyX,1,N1000_nX10_sx1,53,1000,10,1,1.452476,1.143833,0.960671,0.491805,0.308643,1.689594,1.305858,1.113990,0.575604,0.383736,-0.237118,-0.162025,-0.153320,-0.083798,-0.075093
lsem_i_proxyX,1,N1000_nX10_sx1,54,1000,10,1,1.612453,1.205379,1.038184,0.574270,0.407074,1.709895,1.325633,1.133501,0.576393,0.384262,-0.097442,-0.120253,-0.095318,-0.002124,0.022812
lsem_i_proxyX,1,N1000_nX10_sx1,55,1000,10,1,1.562111,1.257971,1.113864,0.448247,0.304139,1.698324,1.314247,1.122209,0.576115,0.384077,-0.136213,-0.056276,-0.008345,-0.127868,-0.079937
lsem_i_proxyX,1,N1000_nX10_sx1,56,1000,10,1,1.769165,1.439829,1.277606,0.491559,0.329335,1.717972,1.334365,1.142562,0.575410,0.383607,0.051192,0.105464,0.135044,-0.083851,-0.054271
lsem_i_proxyX,1,N1000_nX10_sx1,57,1000,10,1,1.734556,1.289851,1.066228,0.668327,0.444705,1.715553,1.331885,1.140050,0.575503,0.383669,0.019002,-0.042034,-0.073822,0.092824,0.061036
lsem_i_proxyX,1,N1000_nX10_sx1,58,1000,10,1,1.767148,1.344503,1.161281,0.605867,0.422645,1.734753,1.351199,1.159422,0.575331,0.383554,0.032396,-0.006696,0.001859,0.030536,0.039091
lsem_i_proxyX,1,N1000_nX10_sx1,59,1000,10,1,1.698959,1.304331,1.127023,0.571936,0.394629,1.715591,1.331744,1.139821,0.575769,0.383846,-0.016631,-0.027414,-0.012798,-0.003833,0.010782
lsem_i_proxyX,1,N1000_nX10_sx1,60,1000,10,1,1.446883,1.160707,1.044393,0.402490,0.286176,1.693578,1.309293,1.117151,0.576427,0.384284,-0.246694,-0.148587,-0.072758,-0.173937,-0.098108
lsem_i_proxyX,1,N1000_nX10_sx1,61,1000,10,1,1.714034,1.365746,1.184280,0.529754,0.348288,1.719874,1.336508,1.144826,0.575048,0.383365,-0.005840,0.029237,0.039454,-0.045294,-0.035077
lsem_i_proxyX,1,N1000_nX10_sx1,62,1000,10,1,1.887722,1.331443,1.109185,0.778538,0.556279,1.700658,1.316778,1.124838,0.575820,0.383880,0.187065,0.014666,-0.015653,0.202718,0.172399
lsem_i_proxyX,1,N1000_nX10_sx1,63,1000,10,1,1.573988,1.167049,0.994057,0.579932,0.406939,1.718283,1.334621,1.142791,0.575492,0.383661,-0.144294,-0.167572,-0.148734,0.004439,0.023278
lsem_i_proxyX,1,N1000_nX10_sx1,64,1000,10,1,1.782981,1.343426,1.127749,0.655232,0.439555,1.702522,1.318473,1.126449,0.576073,0.384049,0.080459,0.024952,0.001300,0.079159,0.055506
lsem_i_proxyX,1,N1000_nX10_sx1,65,1000,10,1,1.476764,1.218985,1.045112,0.431652,0.257779,1.684059,1.300267,1.108371,0.575688,0.383792,-0.207295,-0.081282,-0.063259,-0.144036,-0.126013
lsem_i_proxyX,1,N1000_nX10_sx1,66,1000,10,1,1.593050,1.196225,1.002927,0.590123,0.396825,1.703840,1.319637,1.127536,0.576303,0.384202,-0.110789,-0.123412,-0.124609,0.013820,0.012623
lsem_i_proxyX,1,N1000_nX10_sx1,67,1000,10,1,1.750743,1.198354,0.883775,0.866968,0.552388,1.691288,1.307608,1.115769,0.575520,0.383680,0.059454,-0.109254,-0.231994,0.291448,0.168709
lsem_i_proxyX,1,N1000_nX10_sx1,68,1000,10,1,1.756456,1.277487,1.069375,0.687080,0.478969,1.667921,1.284514,1.092811,0.575110,0.383406,0.088535,-0.007027,-0.023436,0.111971,0.095562
lsem_i_proxyX,1,N1000_nX10_sx1,69,1000,10,1,1.538069,1.286350,1.166488,0.371581,0.251719,1.703537,1.319979,1.128200,0.575337,0.383558,-0.165468,-0.033629,0.038288,-0.203756,-0.131839
lsem_i_proxyX,1,N1000_nX10_sx1,70,1000,10,1,1.718127,1.323009,1.165141,0.552986,0.395118,1.717336,1.333748,1.141953,0.575382,0.383588,0.000792,-0.010739,0.023188,-0.022396,0.011530
lsem_i_proxyX,1,N1000_nX10_sx1,71,1000,10,1,1.712008,1.241670,1.037002,0.675006,0.470338,1.700097,1.315843,1.123716,0.576382,0.384255,0.011911,-0.074173,-0.086713,0.098624,0.086084
lsem_i_proxyX,1,N1000_nX10_sx1,72,1000,10,1,1.769574,1.314379,0.982831,0.786742,0.455195,1.688159,1.304728,1.113012,0.575146,0.383431,0.081415,0.009651,-0.130181,0.211596,0.071764
lsem_i_proxyX,1,N1000_nX10_sx1,73,1000,10,1,1.654480,1.300500,1.084648,0.569833,0.353981,1.692996,1.309415,1.117624,0.575371,0.383581,-0.038515,-0.008915,-0.032977,-0.005539,-0.029600
lsem_i_proxyX,1,N1000_nX10_sx1,74,1000,10,1,1.675030,1.364111,1.222645,0.452385,0.310920,1.712939,1.328709,1.136594,0.576345,0.384230,-0.037909,0.035402,0.086051,-0.123959,-0.073310
lsem_i_proxyX,1,N1000_nX10_sx1,75,1000,10,1,1.563010,1.150365,0.924161,0.638849,0.412645,1.710099,1.326194,1.134242,0.575856,0.383904,-0.147088,-0.175829,-0.210081,0.062993,0.028741
lsem_i_proxyX,1,N1000_nX10_sx1,76,1000,10,1,1.773294,1.330102,1.122108,0.651186,0.443192,1.688917,1.305666,1.114041,0.574877,0.383251,0.084377,0.024436,0.008067,0.076309,0.059941
lsem_i_proxyX,1,N1000_nX10_sx1,77,1000,10,1,1.763765,1.298630,1.046393,0.717372,0.465135,1.706654,1.323332,1.131671,0.574983,0.383322,0.057111,-0.024702,-0.085278,0.142389,0.081813
lsem_i_proxyX,1,N1000_nX10_sx1,78,1000,10,1,1.620108,1.294122,1.107048,0.513059,0.325985,1.674564,1.290933,1.099118,0.575447,0.383631,-0.054457,0.003189,0.007931,-0.062388,-0.057646
lsem_i_proxyX,1,N1000_nX10_sx1,79,1000,10,1,1.786925,1.459789,1.289432,0.497493,0.327135,1.706509,1.322638,1.130703,0.575806,0.383870,0.080416,0.137151,0.158729,-0.078313,-0.056735
lsem_i_proxyX,1,N1000_nX10_sx1,80,1000,10,1,1.612747,1.327318,1.180051,0.432696,0.285429,1.731974,1.348017,1.156039,0.575936,0.383957,-0.119227,-0.020699,0.024012,-0.143239,-0.098528
lsem_i_proxyX,1,N1000_nX10_sx1,81,1000,10,1,1.810266,1.372152,1.139503,0.670764,0.438115,1.689872,1.305251,1.112941,0.576931,0.384621,0.120394,0.066900,0.026562,0.093833,0.053494
lsem_i_proxyX,1,N1000_nX10_sx1,82,1000,10,1,1.776334,1.318472,1.112248,0.664086,0.457861,1.735529,1.351669,1.159740,0.575789,0.383860,0.040805,-0.033197,-0.047492,0.088297,0.074002
lsem_i_proxyX,1,N1000_nX10_sx1,83,1000,10,1,1.378095,1.081178,0.943008,0.435087,0.296917,1.695506,1.311365,1.119295,0.576211,0.384141,-0.317410,-0.230187,-0.176286,-0.141124,-0.087223
lsem_i_proxyX,1,N1000_nX10_sx1,84,1000,10,1,1.885709,1.448347,1.210078,0.675631,0.437363,1.687489,1.303732,1.111854,0.575635,0.383757,0.198220,0.144615,0.098224,0.099996,0.053606
lsem_i_proxyX,1,N1000_nX10_sx1,85,1000,10,1,1.708500,1.231997,1.057701,0.650799,0.476504,1.708999,1.325489,1.133735,0.575264,0.383510,-0.000499,-0.093493,-0.076034,0.075535,0.092994
lsem_i_proxyX,1,N1000_nX10_sx1,86,1000,10,1,1.776076,1.304056,1.064736,0.711340,0.472020,1.696254,1.312224,1.120209,0.576045,0.384030,0.079823,-0.008168,-0.055473,0.135296,0.087991
lsem_i_proxyX,1,N1000_nX10_sx1,87,1000,10,1,1.662732,1.267514,1.092313,0.570419,0.395218,1.720236,1.336577,1.144747,0.575489,0.383659,-0.057504,-0.069063,-0.052435,-0.005070,0.011559
lsem_i_proxyX,1,N1000_nX10_sx1,88,1000,10,1,1.801442,1.363972,1.106785,0.694657,0.437471,1.724735,1.340832,1.148881,0.575854,0.383903,0.076707,0.023139,-0.042095,0.118803,0.053568
lsem_i_proxyX,1,N1000_nX10_sx1,89,1000,10,1,1.539303,1.223321,1.065566,0.473738,0.315983,1.693820,1.309807,1.117800,0.576019,0.384013,-0.154516,-0.086486,-0.052235,-0.102282,-0.068030
lsem_i_proxyX,1,N1000_nX10_sx1,90,1000,10,1,1.612696,1.317561,1.151361,0.461335,0.295135,1.713452,1.330397,1.138870,0.574582,0.383055,-0.100755,-0.012836,0.012491,-0.113247,-0.087919
lsem_i_proxyX,1,N1000_nX10_sx1,91,1000,10,1,1.525074,1.249941,1.083675,0.441398,0.275133,1.697771,1.314119,1.122293,0.575477,0.383652,-0.172697,-0.064178,-0.038618,-0.134079,-0.108519
lsem_i_proxyX,1,N1000_nX10_sx1,92,1000,10,1,1.488358,1.106885,0.914766,0.573592,0.381473,1.678861,1.295204,1.103375,0.575487,0.383658,-0.190503,-0.188318,-0.188609,-0.001895,-0.002185
lsem_i_proxyX,1,N1000_nX10_sx1,93,1000,10,1,1.682035,1.344937,1.136093,0.545942,0.337098,1.715701,1.332046,1.140218,0.575483,0.383655,-0.033666,0.012891,-0.004125,-0.029541,-0.046557
lsem_i_proxyX,1,N1000_nX10_sx1,94,1000,10,1,1.369970,1.203654,1.115535,0.254435,0.166316,1.682773,1.298914,1.106984,0.575790,0.383860,-0.312803,-0.095259,0.008551,-0.321355,-0.217544
lsem_i_proxyX,1,N1000_nX10_sx1,95,1000,10,1,1.653362,1.341832,1.186601,0.466761,0.311530,1.693872,1.310253,1.118444,0.575427,0.383618,-0.040510,0.031578,0.068157,-0.108666,-0.072088
lsem_i_proxyX,1,N1000_nX10_sx1,96,1000,10,1,1.780509,1.398020,1.192695,0.587814,0.382489,1.701174,1.317425,1.125550,0.575624,0.383749,0.079335,0.080595,0.067144,0.012191,-0.001260
lsem_i_proxyX,1,N1000_nX10_sx1,97,1000,10,1,1.610123,1.250397,1.020858,0.589265,0.359727,1.689433,1.305248,1.113155,0.576278,0.384185,-0.079310,-0.054852,-0.092297,0.012987,-0.024459
lsem_i_proxyX,1,N1000_nX10_sx1,98,1000,10,1,1.837337,1.405338,1.180397,0.656941,0.431999,1.696289,1.312482,1.120578,0.575710,0.383807,0.141049,0.092856,0.059818,0.081230,0.048193
lsem_i_proxyX,1,N1000_nX10_sx1,99,1000,10,1,1.585580,1.284523,1.106705,0.478875,0.301057,1.712750,1.328910,1.136989,0.575761,0.383841,-0.127171,-0.044387,-0.030285,-0.096886,-0.082784
lsem_i_proxyX,1,N1000_nX10_sx1,100,1000,10,1,1.663773,1.300368,1.129978,0.533795,0.363406,1.695544,1.311789,1.119911,0.575633,0.383755,-0.031771,-0.011421,0.010067,-0.041838,-0.020349
lsem_i_proxyX,5,N1000_nX10_sx3,1,1000,10,3,1.739484,1.318186,1.116314,0.623169,0.421298,1.709126,1.325167,1.133187,0.575938,0.383959,0.030358,-0.006981,-0.016873,0.047231,0.037339
lsem_i_proxyX,5,N1000_nX10_sx3,2,1000,10,3,1.681344,1.205687,0.989574,0.691771,0.475657,1.702140,1.318453,1.126610,0.575531,0.383687,-0.020796,-0.112766,-0.137036,0.116240,0.091970
lsem_i_proxyX,5,N1000_nX10_sx3,3,1000,10,3,1.803427,1.284946,1.048670,0.754757,0.518481,1.689326,1.305753,1.113966,0.575360,0.383573,0.114101,-0.020807,-0.065296,0.179397,0.134908
lsem_i_proxyX,5,N1000_nX10_sx3,4,1000,10,3,1.549545,1.305859,1.175361,0.374183,0.243686,1.692186,1.309150,1.117633,0.574554,0.383036,-0.142641,-0.003291,0.057729,-0.200370,-0.139350
lsem_i_proxyX,5,N1000_nX10_sx3,5,1000,10,3,1.838673,1.368127,1.066821,0.771852,0.470546,1.707997,1.324344,1.132517,0.575481,0.383654,0.130676,0.043784,-0.065696,0.196372,0.086892
lsem_i_proxyX,5,N1000_nX10_sx3,6,1000,10,3,1.793029,1.384789,1.142333,0.650696,0.408240,1.664386,1.280433,1.088456,0.575930,0.383953,0.128643,0.104356,0.053877,0.074766,0.024287
lsem_i_proxyX,5,N1000_nX10_sx3,7,1000,10,3,1.809977,1.464044,1.280633,0.529344,0.345932,1.711997,1.328132,1.136199,0.575797,0.383865,0.097980,0.135913,0.144433,-0.046453,-0.037933
lsem_i_proxyX,5,N1000_nX10_sx3,8,1000,10,3,1.743557,1.273196,1.046841,0.696715,0.470360,1.711594,1.328070,1.136307,0.575287,0.383525,0.031963,-0.054873,-0.089466,0.121428,0.086836
lsem_i_proxyX,5,N1000_nX10_sx3,9,1000,10,3,1.655381,1.288940,1.101046,0.554335,0.366440,1.689508,1.306443,1.114911,0.574597,0.383064,-0.034127,-0.017503,-0.013865,-0.020262,-0.016624
lsem_i_proxyX,5,N1000_nX10_sx3,10,1000,10,3,1.682868,1.332202,1.138702,0.544166,0.350666,1.705251,1.321599,1.129773,0.575478,0.383652,-0.022384,0.010602,0.008929,-0.031312,-0.032986
lsem_i_proxyX,5,N1000_nX10_sx3,11,1000,10,3,1.769723,1.430920,1.234018,0.535705,0.338803,1.705074,1.321467,1.129664,0.575411,0.383607,0.064648,0.109453,0.104354,-0.039706,-0.044804
lsem_i_proxyX,5,N1000_nX10_sx3,12,1000,10,3,1.796977,1.341399,1.118149,0.678829,0.455578,1.682513,1.298386,1.106323,0.576191,0.384127,0.114464,0.043013,0.011826,0.102638,0.071451
lsem_i_proxyX,5,N1000_nX10_sx3,13,1000,10,3,1.619103,1.248135,1.038035,0.581068,0.370968,1.695460,1.312195,1.120562,0.574898,0.383265,-0.076357,-0.064060,-0.082527,0.006170,-0.012297
lsem_i_proxyX,5,N1000_nX10_sx3,14,1000,10,3,1.552710,1.294794,1.156851,0.395858,0.257915,1.708468,1.324611,1.132682,0.575786,0.383858,-0.155759,-0.029816,0.024169,-0.179928,-0.125942
lsem_i_proxyX,5,N1000_nX10_sx3,15,1000,10,3,1.739874,1.266895,1.007636,0.732238,0.472978,1.689951,1.305871,1.113831,0.576120,0.384080,0.049922,-0.038976,-0.106195,0.156117,0.088898
lsem_i_proxyX,5,N1000_nX10_sx3,16,1000,10,3,1.972161,1.411848,1.156710,0.815451,0.560313,1.681666,1.297484,1.105393,0.576273,0.384182,0.290495,0.114365,0.051317,0.239178,0.176131
lsem_i_proxyX,5,N1000_nX10_sx3,17,1000,10,3,1.678603,1.271749,1.049647,0.628956,0.406854,1.693643,1.310098,1.118325,0.575318,0.383545,-0.015040,-0.038349,-0.068678,0.053638,0.023309
lsem_i_proxyX,5,N1000_nX10_sx3,18,1000,10,3,1.458861,1.148594,1.004242,0.454618,0.310266,1.689744,1.305737,1.113733,0.576011,0.384007,-0.230883,-0.157142,-0.109491,-0.121392,-0.073741
lsem_i_proxyX,5,N1000_nX10_sx3,19,1000,10,3,1.570551,1.217079,1.046360,0.524191,0.353471,1.697663,1.313841,1.121930,0.575733,0.383822,-0.127112,-0.096762,-0.075571,-0.051542,-0.030351
lsem_i_proxyX,5,N1000_nX10_sx3,20,1000,10,3,1.591005,1.247870,1.047266,0.543739,0.343135,1.728767,1.344155,1.151848,0.576919,0.384612,-0.137762,-0.096285,-0.104582,-0.033180,-0.041477
lsem_i_proxyX,5,N1000_nX10_sx3,21,1000,10,3,1.717264,1.354212,1.138330,0.578935,0.363052,1.728289,1.343896,1.151700,0.576589,0.384393,-0.011025,0.010316,-0.013370,0.002345,-0.021341
lsem_i_proxyX,5,N1000_nX10_sx3,22,1000,10,3,1.717155,1.295539,1.185636,0.531519,0.421617,1.706913,1.323072,1.131151,0.575761,0.383841,0.010243,-0.027533,0.054485,-0.044242,0.037776
