method,scenario_id,scenario,rep,N,n_X,sigma2_x,ATE_est,NDE_d1_est,NDE_d0_est,NIE_d1_est,NIE_d0_est,ATE_true,NDE_d1_true,NDE_d0_true,NIE_d1_true,NIE_d0_true,ATE_bias,NDE_d1_bias,NDE_d0_bias,NIE_d1_bias,NIE_d0_bias
lsem_i_proxyX,1,N1000_nX10_sx1,23,1000,10,1,1.871181,1.389461,1.199329,0.671851,0.481719,1.709506,1.325669,1.133751,0.575755,0.383837,0.161674,0.063792,0.065579,0.096096,0.097882
lsem_i_proxyX,1,N1000_nX10_sx1,24,1000,10,1,1.499706,1.156157,0.843586,0.656121,0.343549,1.669989,1.285924,1.093891,0.576098,0.384065,-0.170282,-0.129766,-0.250305,0.080023,-0.040516
lsem_i_proxyX,1,N1000_nX10_sx1,25,1000,10,1,1.849400,1.419600,1.230018,0.619382,0.429800,1.716406,1.333512,1.142066,0.574340,0.382894,0.132994,0.086087,0.087952,0.045042,0.046906
lsem_i_proxyX,1,N1000_nX10_sx1,26,1000,10,1,1.900256,1.440591,1.157863,0.742393,0.459665,1.724416,1.341115,1.149464,0.574952,0.383302,0.175840,0.099477,0.008400,0.167440,0.076363
lsem_i_proxyX,1,N1000_nX10_sx1,27,1000,10,1,1.641625,1.212024,0.916484,0.725141,0.429601,1.725889,1.341841,1.149817,0.576073,0.384048,-0.084264,-0.129817,-0.233332,0.149069,0.045553
lsem_i_proxyX,1,N1000_nX10_sx1,28,1000,10,1,1.808475,1.320042,1.170985,0.637490,0.488433,1.711447,1.327251,1.135152,0.576295,0.384197,0.097028,-0.007209,0.035833,0.061195,0.104237
lsem_i_proxyX,1,N1000_nX10_sx1,29,1000,10,1,1.644279,1.287138,1.098620,0.545659,0.357141,1.670588,1.286597,1.094602,0.575986,0.383991,-0.026309,0.000541,0.004018,-0.030327,-0.026850
lsem_i_proxyX,1,N1000_nX10_sx1,30,1000,10,1,1.483489,1.102061,0.901261,0.582228,0.381428,1.713034,1.329738,1.138089,0.574944,0.383296,-0.229545,-0.227676,-0.236828,0.007283,-0.001869
lsem_i_proxyX,1,N1000_nX10_sx1,31,1000,10,1,1.287334,1.093976,0.970289,0.317046,0.193359,1.700429,1.316534,1.124587,0.575842,0.383895,-0.413095,-0.222559,-0.154298,-0.258796,-0.190536
lsem_i_proxyX,1,N1000_nX10_sx1,32,1000,10,1,1.572529,1.261873,1.132043,0.440486,0.310656,1.693306,1.309868,1.118149,0.575157,0.383438,-0.120777,-0.047995,0.013895,-0.134672,-0.072782
lsem_i_proxyX,1,N1000_nX10_sx1,33,1000,10,1,1.384177,1.107291,0.954302,0.429875,0.276887,1.682646,1.299067,1.107277,0.575368,0.383579,-0.298468,-0.191776,-0.152975,-0.145493,-0.106692
lsem_i_proxyX,1,N1000_nX10_sx1,34,1000,10,1,1.463375,1.187684,0.985381,0.477994,0.275691,1.697393,1.313635,1.121756,0.575637,0.383758,-0.234019,-0.125951,-0.136375,-0.097643,-0.108067
lsem_i_proxyX,1,N1000_nX10_sx1,35,1000,10,1,1.669370,1.322907,1.138684,0.530686,0.346463,1.707402,1.323101,1.130950,0.576452,0.384302,-0.038032,-0.000194,0.007734,-0.045766,-0.037838
lsem_i_proxyX,1,N1000_nX10_sx1,36,1000,10,1,1.718087,1.355786,1.017519,0.700568,0.362301,1.692474,1.308142,1.115975,0.576499,0.384333,0.025613,0.047644,-0.098456,0.124069,-0.022031
lsem_i_proxyX,1,N1000_nX10_sx1,37,1000,10,1,1.543478,1.235927,1.063933,0.479544,0.307551,1.677742,1.293866,1.101928,0.575815,0.383876,-0.134265,-0.057939,-0.037995,-0.096270,-0.076326
lsem_i_proxyX,1,N1000_nX10_sx1,38,1000,10,1,1.892823,1.441852,1.231868,0.660955,0.450971,1.698164,1.314891,1.123254,0.574910,0.383273,0.194659,0.126962,0.108614,0.086045,0.067698
lsem_i_proxyX,1,N1000_nX10_sx1,39,1000,10,1,1.458539,1.162580,0.982171,0.476368,0.295959,1.691210,1.307210,1.115210,0.576000,0.384000,-0.232671,-0.144629,-0.133039,-0.099632,-0.088041
lsem_i_proxyX,1,N1000_nX10_sx1,40,1000,10,1,1.649337,1.424754,1.264876,0.384461,0.224583,1.688053,1.303718,1.111550,0.576503,0.384335,-0.038716,0.121036,0.153326,-0.192042,-0.159752
lsem_i_proxyX,1,N1000_nX10_sx1,41,1000,10,1,1.531182,1.219758,1.067961,0.463221,0.311424,1.677903,1.293262,1.100942,0.576960,0.384640,-0.146720,-0.073504,-0.032981,-0.113739,-0.073216
lsem_i_proxyX,1,N1000_nX10_sx1,42,1000,10,1,1.534603,1.226931,1.017084,0.517519,0.307672,1.703164,1.318877,1.126733,0.576432,0.384288,-0.168561,-0.091945,-0.109649,-0.058912,-0.076616
lsem_i_proxyX,1,N1000_nX10_sx1,43,1000,10,1,1.726941,1.446986,1.261007,0.465933,0.279954,1.731179,1.347082,1.155034,0.576146,0.384097,-0.004239,0.099904,0.105974,-0.110212,-0.104143
lsem_i_proxyX,1,N1000_nX10_sx1,44,1000,10,1,1.770214,1.427302,1.205350,0.564864,0.342912,1.722610,1.338402,1.146298,0.576312,0.384208,0.047604,0.088900,0.059052,-0.011448,-0.041296
lsem_i_proxyX,1,N1000_nX10_sx1,45,1000,10,1,1.509778,1.195643,1.001372,0.508405,0.314135,1.694046,1.311020,1.119507,0.574540,0.383026,-0.184268,-0.115377,-0.118134,-0.066134,-0.068892
lsem_i_proxyX,1,N1000_nX10_sx1,46,1000,10,1,1.554892,1.236492,1.099267,0.455625,0.318400,1.697591,1.313713,1.121773,0.575818,0.383879,-0.142699,-0.077221,-0.022506,-0.120193,-0.065478
lsem_i_proxyX,1,N1000_nX10_sx1,47,1000,10,1,1.621574,1.322947,1.116519,0.505056,0.298627,1.723506,1.339938,1.148155,0.575351,0.383567,-0.101931,-0.016991,-0.031636,-0.070296,-0.084940
lsem_i_proxyX,1,N1000_nX10_sx1,48,1000,10,1,1.534594,1.171816,0.993962,0.540633,0.362779,1.711434,1.327379,1.135352,0.576082,0.384054,-0.176839,-0.155564,-0.141391,-0.035449,-0.021276
lsem_i_proxyX,1,N1000_nX10_sx1,49,1000,10,1,1.582890,1.284891,1.116551,0.466338,0.297999,1.739449,1.355365,1.163323,0.576126,0.384084,-0.156559,-0.070474,-0.046771,-0.109788,-0.086085
lsem_i_proxyX,1,N1000_nX10_sx1,50,1000,10,1,2.034073,1.483899,1.248797,0.785276,0.550174,1.708247,1.323617,1.131302,0.576946,0.384630,0.325826,0.160282,0.117495,0.208331,0.165543
lsem_i_proxyX,1,N1000_nX10_sx1,51,1000,10,1,1.707498,1.228279,0.926891,0.780607,0.479219,1.692711,1.309549,1.117969,0.574742,0.383162,0.014787,-0.081270,-0.191078,0.205865,0.096057
lsem_i_proxyX,1,N1000_nX10_sx1,52,1000,10,1,1.587575,1.225653,1.012891,0.574684,0.361922,1.687037,1.303005,1.110990,0.576047,0.384031,-0.099462,-0.077352,-0.098099,-0.001363,-0.022110
lsem_i_proxyX,1,N1000_nX10_sx1,53,1000,10,1,1.515359,1.236198,1.045950,0.469409,0.279161,1.687590,1.303854,1.111987,0.575604,0.383736,-0.172231,-0.067657,-0.066036,-0.106195,-0.104575
lsem_i_proxyX,1,N1000_nX10_sx1,54,1000,10,1,1.543415,1.154274,0.967873,0.575542,0.389141,1.709232,1.324969,1.132838,0.576393,0.384262,-0.165817,-0.170696,-0.164965,-0.000852,0.004879
lsem_i_proxyX,1,N1000_nX10_sx1,55,1000,10,1,1.630031,1.372072,1.171077,0.458954,0.257959,1.701461,1.317384,1.125346,0.576115,0.384077,-0.071430,0.054688,0.045731,-0.117161,-0.126118
lsem_i_proxyX,1,N1000_nX10_sx1,56,1000,10,1,1.807642,1.502382,1.310427,0.497215,0.305260,1.721140,1.337533,1.145730,0.575410,0.383607,0.086502,0.164849,0.164697,-0.078195,-0.078346
lsem_i_proxyX,1,N1000_nX10_sx1,57,1000,10,1,1.785038,1.365317,1.108510,0.676528,0.419720,1.714234,1.330566,1.138731,0.575503,0.383669,0.070803,0.034752,-0.030222,0.101025,0.036052
lsem_i_proxyX,1,N1000_nX10_sx1,58,1000,10,1,1.814029,1.423486,1.173447,0.640582,0.390542,1.728199,1.344645,1.152868,0.575331,0.383554,0.085830,0.078841,0.020579,0.065250,0.006988
lsem_i_proxyX,1,N1000_nX10_sx1,59,1000,10,1,1.708612,1.375091,1.105287,0.603325,0.333521,1.719861,1.336015,1.144092,0.575769,0.383846,-0.011249,0.039076,-0.038805,0.027555,-0.050325
lsem_i_proxyX,1,N1000_nX10_sx1,60,1000,10,1,1.377142,1.109090,0.980235,0.396907,0.268052,1.692382,1.308097,1.115955,0.576427,0.384284,-0.315240,-0.199007,-0.135720,-0.179519,-0.116233
lsem_i_proxyX,1,N1000_nX10_sx1,61,1000,10,1,1.801986,1.484575,1.237586,0.564399,0.317410,1.727316,1.343951,1.152268,0.575048,0.383365,0.074669,0.140624,0.085318,-0.010649,-0.065955
lsem_i_proxyX,1,N1000_nX10_sx1,62,1000,10,1,1.884796,1.355673,1.115293,0.769503,0.529123,1.705759,1.321879,1.129939,0.575820,0.383880,0.179037,0.033794,-0.014646,0.193683,0.145243
lsem_i_proxyX,1,N1000_nX10_sx1,63,1000,10,1,1.511070,1.091091,0.913134,0.597936,0.419979,1.721276,1.337615,1.145784,0.575492,0.383661,-0.210206,-0.246524,-0.232650,0.022444,0.036318
lsem_i_proxyX,1,N1000_nX10_sx1,64,1000,10,1,1.843817,1.406463,1.143536,0.700281,0.437354,1.706450,1.322401,1.130377,0.576073,0.384049,0.137367,0.084061,0.013159,0.124208,0.053305
lsem_i_proxyX,1,N1000_nX10_sx1,65,1000,10,1,1.407075,1.190801,0.963144,0.443931,0.216273,1.686428,1.302635,1.110739,0.575688,0.383792,-0.279353,-0.111834,-0.147596,-0.131757,-0.167519
lsem_i_proxyX,1,N1000_nX10_sx1,66,1000,10,1,1.753446,1.369139,1.157330,0.596116,0.384307,1.702600,1.318398,1.126297,0.576303,0.384202,0.050846,0.050741,0.031033,0.019813,0.000105
lsem_i_proxyX,1,N1000_nX10_sx1,67,1000,10,1,1.862337,1.283723,0.974175,0.888161,0.578613,1.690290,1.306610,1.114770,0.575520,0.383680,0.172047,-0.022887,-0.140595,0.312642,0.194933
lsem_i_proxyX,1,N1000_nX10_sx1,68,1000,10,1,1.977043,1.531161,1.243760,0.733283,0.445882,1.669825,1.286419,1.094716,0.575110,0.383406,0.307217,0.244742,0.149044,0.158173,0.062475
lsem_i_proxyX,1,N1000_nX10_sx1,69,1000,10,1,1.639632,1.408077,1.287937,0.351694,0.231555,1.707173,1.323615,1.131836,0.575337,0.383558,-0.067541,0.084462,0.156102,-0.223643,-0.152003
lsem_i_proxyX,1,N1000_nX10_sx1,70,1000,10,1,1.731208,1.322122,1.150301,0.580907,0.409086,1.719582,1.335994,1.144200,0.575382,0.383588,0.011626,-0.013872,0.006101,0.005525,0.025498
lsem_i_proxyX,1,N1000_nX10_sx1,71,1000,10,1,1.703364,1.259769,1.074206,0.629159,0.443596,1.699940,1.315685,1.123558,0.576382,0.384255,0.003425,-0.055916,-0.049352,0.052777,0.059341
lsem_i_proxyX,1,N1000_nX10_sx1,72,1000,10,1,1.720409,1.240889,0.957105,0.763304,0.479520,1.686482,1.303051,1.111335,0.575146,0.383431,0.033927,-0.062162,-0.154231,0.188158,0.096089
lsem_i_proxyX,1,N1000_nX10_sx1,73,1000,10,1,1.588669,1.259269,1.042924,0.545745,0.329400,1.694214,1.310634,1.118843,0.575371,0.383581,-0.105545,-0.051365,-0.075919,-0.029626,-0.054181
lsem_i_proxyX,1,N1000_nX10_sx1,74,1000,10,1,1.743734,1.409540,1.270040,0.473694,0.334194,1.713168,1.328938,1.136823,0.576345,0.384230,0.030566,0.080601,0.133216,-0.102650,-0.050036
lsem_i_proxyX,1,N1000_nX10_sx1,75,1000,10,1,1.527366,1.175226,0.887456,0.639911,0.352141,1.707062,1.323157,1.131205,0.575856,0.383904,-0.179695,-0.147932,-0.243749,0.064054,-0.031763
lsem_i_proxyX,1,N1000_nX10_sx1,76,1000,10,1,1.792182,1.397159,1.116675,0.675507,0.395023,1.686644,1.303392,1.111767,0.574877,0.383251,0.105538,0.093767,0.004908,0.100630,0.011772
lsem_i_proxyX,1,N1000_nX10_sx1,77,1000,10,1,1.681195,1.202867,0.927782,0.753413,0.478328,1.701725,1.318403,1.126742,0.574983,0.383322,-0.020531,-0.115536,-0.198960,0.178430,0.095006
lsem_i_proxyX,1,N1000_nX10_sx1,78,1000,10,1,1.532335,1.232868,1.034359,0.497976,0.299467,1.675111,1.291480,1.099665,0.575447,0.383631,-0.142777,-0.058612,-0.065305,-0.077471,-0.084164
lsem_i_proxyX,1,N1000_nX10_sx1,79,1000,10,1,1.837650,1.520452,1.340645,0.497005,0.317198,1.708290,1.324420,1.132484,0.575806,0.383870,0.129360,0.196032,0.208160,-0.078801,-0.066672
lsem_i_proxyX,1,N1000_nX10_sx1,80,1000,10,1,1.627342,1.302721,1.145470,0.481872,0.324621,1.733843,1.349886,1.157907,0.575936,0.383957,-0.106501,-0.047165,-0.012437,-0.094064,-0.059336
lsem_i_proxyX,1,N1000_nX10_sx1,81,1000,10,1,1.861813,1.479939,1.169166,0.692647,0.381874,1.696486,1.311865,1.119555,0.576931,0.384621,0.165327,0.168074,0.049612,0.115716,-0.002747
lsem_i_proxyX,1,N1000_nX10_sx1,82,1000,10,1,1.701499,1.304399,1.036976,0.664524,0.397100,1.739584,1.355724,1.163794,0.575789,0.383860,-0.038084,-0.051325,-0.126819,0.088734,0.013241
lsem_i_proxyX,1,N1000_nX10_sx1,83,1000,10,1,1.298069,1.043287,0.896410,0.401659,0.254782,1.691521,1.307381,1.115310,0.576211,0.384141,-0.393452,-0.264094,-0.218901,-0.174551,-0.129358
lsem_i_proxyX,1,N1000_nX10_sx1,84,1000,10,1,1.840182,1.471395,1.151369,0.688813,0.368787,1.687327,1.303570,1.111692,0.575635,0.383757,0.152855,0.167825,0.039677,0.113178,-0.014969
lsem_i_proxyX,1,N1000_nX10_sx1,85,1000,10,1,1.786196,1.309316,1.129172,0.657024,0.476880,1.712226,1.328717,1.136962,0.575264,0.383510,0.073970,-0.019401,-0.007789,0.081759,0.093371
lsem_i_proxyX,1,N1000_nX10_sx1,86,1000,10,1,1.767266,1.326394,1.041337,0.725929,0.440873,1.699133,1.315104,1.123089,0.576045,0.384030,0.068133,0.011290,-0.081751,0.149885,0.056843
lsem_i_proxyX,1,N1000_nX10_sx1,87,1000,10,1,1.821641,1.436413,1.251709,0.569931,0.385228,1.725695,1.342036,1.150206,0.575489,0.383659,0.095946,0.094377,0.101503,-0.005558,0.001569
lsem_i_proxyX,1,N1000_nX10_sx1,88,1000,10,1,1.751428,1.393280,1.073973,0.677455,0.358148,1.717128,1.333225,1.141274,0.575854,0.383903,0.034300,0.060055,-0.067301,0.101601,-0.025755
lsem_i_proxyX,1,N1000_nX10_sx1,89,1000,10,1,1.369489,1.061213,0.887172,0.482317,0.308276,1.692518,1.308505,1.116498,0.576019,0.384013,-0.323028,-0.247292,-0.229326,-0.093702,-0.075737
lsem_i_proxyX,1,N1000_nX10_sx1,90,1000,10,1,1.784989,1.492443,1.350636,0.434352,0.292545,1.704626,1.321571,1.130044,0.574582,0.383055,0.080363,0.170872,0.220592,-0.140230,-0.090510
lsem_i_proxyX,1,N1000_nX10_sx1,91,1000,10,1,1.560917,1.304240,1.061512,0.499406,0.256677,1.699108,1.315457,1.123631,0.575477,0.383652,-0.138191,-0.011217,-0.062119,-0.076072,-0.126975
lsem_i_proxyX,1,N1000_nX10_sx1,92,1000,10,1,1.445714,1.070090,0.855154,0.590560,0.375624,1.678525,1.294867,1.103038,0.575487,0.383658,-0.232811,-0.224777,-0.247885,0.015074,-0.008034
lsem_i_proxyX,1,N1000_nX10_sx1,93,1000,10,1,1.616246,1.345107,1.063534,0.552712,0.271139,1.710981,1.327325,1.135498,0.575483,0.383655,-0.094734,0.017782,-0.071964,-0.022771,-0.112516
lsem_i_proxyX,1,N1000_nX10_sx1,94,1000,10,1,1.413560,1.244714,1.163844,0.249716,0.168846,1.691067,1.307207,1.115278,0.575790,0.383860,-0.277507,-0.062494,0.048567,-0.326074,-0.215014
lsem_i_proxyX,1,N1000_nX10_sx1,95,1000,10,1,1.708368,1.425559,1.199052,0.509315,0.282808,1.698650,1.315032,1.123223,0.575427,0.383618,0.009717,0.110527,0.075829,-0.066112,-0.100810
lsem_i_proxyX,1,N1000_nX10_sx1,96,1000,10,1,1.807200,1.428838,1.215282,0.591918,0.378362,1.701299,1.317550,1.125675,0.575624,0.383749,0.105901,0.111288,0.089606,0.016295,-0.005387
lsem_i_proxyX,1,N1000_nX10_sx1,97,1000,10,1,1.705719,1.353285,1.097022,0.608697,0.352434,1.684647,1.300461,1.108369,0.576278,0.384185,0.021072,0.052824,-0.011347,0.032419,-0.031752
lsem_i_proxyX,1,N1000_nX10_sx1,98,1000,10,1,1.858636,1.428778,1.188003,0.670633,0.429859,1.693948,1.310141,1.118237,0.575710,0.383807,0.164689,0.118637,0.069765,0.094923,0.046052
lsem_i_proxyX,1,N1000_nX10_sx1,99,1000,10,1,1.585934,1.275674,1.118517,0.467417,0.310260,1.715760,1.331919,1.139999,0.575761,0.383841,-0.129826,-0.056245,-0.021482,-0.108344,-0.073581
lsem_i_proxyX,1,N1000_nX10_sx1,100,1000,10,1,1.551345,1.210964,0.994359,0.556986,0.340381,1.693366,1.309610,1.117733,0.575633,0.383755,-0.142020,-0.098647,-0.123374,-0.018647,-0.043374
lsem_i_proxyX,5,N1000_nX10_sx3,1,1000,10,3,1.955043,1.524079,1.233739,0.721304,0.430964,1.706832,1.322873,1.130893,0.575938,0.383959,0.248212,0.201206,0.102846,0.145366,0.047005
lsem_i_proxyX,5,N1000_nX10_sx3,2,1000,10,3,1.668094,1.165350,0.941917,0.726177,0.502744,1.706011,1.322324,1.130480,0.575531,0.383687,-0.037917,-0.156974,-0.188563,0.150646,0.119057
lsem_i_proxyX,5,N1000_nX10_sx3,3,1000,10,3,1.696626,1.195786,0.891565,0.805061,0.500840,1.693506,1.309933,1.118146,0.575360,0.383573,0.003119,-0.114147,-0.226581,0.229700,0.117267
lsem_i_proxyX,5,N1000_nX10_sx3,4,1000,10,3,1.698229,1.453446,1.235667,0.462563,0.244783,1.695095,1.312059,1.120541,0.574554,0.383036,0.003134,0.141387,0.115125,-0.111991,-0.138253
lsem_i_proxyX,5,N1000_nX10_sx3,5,1000,10,3,1.949000,1.347848,1.204725,0.744275,0.601151,1.706963,1.323309,1.131482,0.575481,0.383654,0.242037,0.024539,0.073243,0.168794,0.217498
lsem_i_proxyX,5,N1000_nX10_sx3,6,1000,10,3,1.654145,1.294062,1.011705,0.642441,0.360084,1.660442,1.276489,1.084512,0.575930,0.383953,-0.006297,0.017573,-0.072808,0.066511,-0.023870
lsem_i_proxyX,5,N1000_nX10_sx3,7,1000,10,3,1.815615,1.435438,1.249520,0.566095,0.380177,1.708772,1.324907,1.132974,0.575797,0.383865,0.106843,0.110531,0.116545,-0.009702,-0.003688
lsem_i_proxyX,5,N1000_nX10_sx3,8,1000,10,3,2.091690,1.602636,1.336968,0.754722,0.489054,1.712290,1.328766,1.137003,0.575287,0.383525,0.379400,0.273871,0.199965,0.179436,0.105530
lsem_i_proxyX,5,N1000_nX10_sx3,9,1000,10,3,1.735494,1.411823,1.122855,0.612639,0.323671,1.685928,1.302864,1.111332,0.574597,0.383064,0.049566,0.108959,0.011523,0.038042,-0.059393
lsem_i_proxyX,5,N1000_nX10_sx3,10,1000,10,3,1.713504,1.416866,1.165877,0.547627,0.296639,1.710177,1.326526,1.134700,0.575478,0.383652,0.003327,0.090340,0.031177,-0.027851,-0.087013
lsem_i_proxyX,5,N1000_nX10_sx3,11,1000,10,3,1.857863,1.539890,1.303248,0.554615,0.317972,1.705068,1.321461,1.129657,0.575411,0.383607,0.152795,0.218430,0.173591,-0.020796,-0.065635
lsem_i_proxyX,5,N1000_nX10_sx3,12,1000,10,3,1.828389,1.319611,1.165178,0.663210,0.508777,1.675482,1.291355,1.099291,0.576191,0.384127,0.152907,0.028257,0.065887,0.087019,0.124650
lsem_i_proxyX,5,N1000_nX10_sx3,13,1000,10,3,1.682000,1.325171,1.105456,0.576543,0.356829,1.696466,1.313200,1.121567,0.574898,0.383265,-0.014466,0.011970,-0.016111,0.001645,-0.026436
lsem_i_proxyX,5,N1000_nX10_sx3,14,1000,10,3,1.300526,1.089388,0.943072,0.357454,0.211138,1.713809,1.329951,1.138022,0.575786,0.383858,-0.413283,-0.240563,-0.194951,-0.218332,-0.172720
lsem_i_proxyX,5,N1000_nX10_sx3,15,1000,10,3,1.653326,1.126493,0.959161,0.694165,0.526833,1.691085,1.307005,1.114965,0.576120,0.384080,-0.037759,-0.180512,-0.155804,0.118045,0.142753
lsem_i_proxyX,5,N1000_nX10_sx3,16,1000,10,3,1.998870,1.420819,1.181085,0.817785,0.578050,1.682606,1.298424,1.106333,0.576273,0.384182,0.316263,0.122395,0.074751,0.241512,0.193869
lsem_i_proxyX,5,N1000_nX10_sx3,17,1000,10,3,1.823583,1.456455,1.113464,0.710119,0.367128,1.693848,1.310303,1.118531,0.575318,0.383545,0.129735,0.146152,-0.005067,0.134802,-0.016417
lsem_i_proxyX,5,N1000_nX10_sx3,18,1000,10,3,1.350183,1.080569,0.944707,0.405476,0.269614,1.686177,1.302170,1.110166,0.576011,0.384007,-0.335994,-0.221601,-0.165459,-0.170535,-0.114393
lsem_i_proxyX,5,N1000_nX10_sx3,19,1000,10,3,1.900626,1.575034,1.283097,0.617529,0.325592,1.700010,1.316188,1.124277,0.575733,0.383822,0.200616,0.258846,0.158820,0.041796,-0.058230
lsem_i_proxyX,5,N1000_nX10_sx3,20,1000,10,3,1.685568,1.412012,1.107658,0.577910,0.273555,1.725723,1.341111,1.148805,0.576919,0.384612,-0.040155,0.070902,-0.041147,0.000992,-0.111057
lsem_i_proxyX,5,N1000_nX10_sx3,21,1000,10,3,1.551599,1.249358,0.952843,0.598756,0.302242,1.730532,1.346139,1.153943,0.576589,0.384393,-0.178933,-0.096781,-0.201099,0.022166,-0.082151
lsem_i_proxyX,5,N1000_nX10_sx3,22,1000,10,3,1.918885,1.488764,1.373088,0.545798,0.430122,1.708039,1.324198,1.132278,0.575761,0.383841,0.210846,0.164565,0.240810,-0.029964,0.046281
