method,scenario_id,scenario,rep,N,n_X,sigma2_x,ATE_est,NDE_d1_est,NDE_d0_est,NIE_d1_est,NIE_d0_est,ATE_true,NDE_d1_true,NDE_d0_true,NIE_d1_true,NIE_d0_true,ATE_bias,NDE_d1_bias,NDE_d0_bias,NIE_d1_bias,NIE_d0_bias
lsem_i_oracleZ,1,N1000_nX10_sx1,50,1000,10,1,2.002684,1.470022,1.157545,0.845139,0.532662,1.708247,1.323617,1.131302,0.576946,0.384630,0.294437,0.146405,0.026243,0.268194,0.148032
lsem_i_oracleZ,1,N1000_nX10_sx1,51,1000,10,1,1.918315,1.447960,1.126524,0.791791,0.470355,1.692711,1.309549,1.117969,0.574742,0.383162,0.225604,0.138410,0.008555,0.217049,0.087194
lsem_i_oracleZ,1,N1000_nX10_sx1,52,1000,10,1,1.752408,1.449524,1.246120,0.506288,0.302884,1.687037,1.303005,1.110990,0.576047,0.384031,0.065371,0.146519,0.135130,-0.069759,-0.081147
lsem_i_oracleZ,1,N1000_nX10_sx1,53,1000,10,1,1.756618,1.511532,1.227607,0.529011,0.245086,1.687590,1.303854,1.111987,0.575604,0.383736,0.069028,0.207678,0.115620,-0.046592,-0.138650
lsem_i_oracleZ,1,N1000_nX10_sx1,54,1000,10,1,1.716852,1.325752,1.153502,0.563350,0.391100,1.709232,1.324969,1.132838,0.576393,0.384262,0.007621,0.000783,0.020664,-0.013043,0.006838
lsem_i_oracleZ,1,N1000_nX10_sx1,55,1000,10,1,1.757453,1.467999,1.320614,0.436838,0.289453,1.701461,1.317384,1.125346,0.576115,0.384077,0.055992,0.150615,0.195269,-0.139277,-0.094623
lsem_i_oracleZ,1,N1000_nX10_sx1,56,1000,10,1,1.904430,1.602339,1.440571,0.463859,0.302091,1.721140,1.337533,1.145730,0.575410,0.383607,0.183290,0.264806,0.294841,-0.111551,-0.081516
lsem_i_oracleZ,1,N1000_nX10_sx1,57,1000,10,1,1.914467,1.514982,1.313127,0.601340,0.399485,1.714234,1.330566,1.138731,0.575503,0.383669,0.200233,0.184416,0.174396,0.025837,0.015816
lsem_i_oracleZ,1,N1000_nX10_sx1,58,1000,10,1,1.819845,1.340144,1.101041,0.718804,0.479701,1.728199,1.344645,1.152868,0.575331,0.383554,0.091646,-0.004501,-0.051827,0.143473,0.096147
lsem_i_oracleZ,1,N1000_nX10_sx1,59,1000,10,1,1.724319,1.398146,1.053180,0.671139,0.326172,1.719861,1.336015,1.144092,0.575769,0.383846,0.004458,0.062131,-0.090912,0.095370,-0.057674
lsem_i_oracleZ,1,N1000_nX10_sx1,60,1000,10,1,1.306200,1.062833,0.916233,0.389967,0.243367,1.692382,1.308097,1.115955,0.576427,0.384284,-0.386182,-0.245264,-0.199722,-0.186459,-0.140917
lsem_i_oracleZ,1,N1000_nX10_sx1,61,1000,10,1,1.913317,1.595363,1.279095,0.634221,0.317953,1.727316,1.343951,1.152268,0.575048,0.383365,0.186001,0.251412,0.126827,0.059174,-0.065412
lsem_i_oracleZ,1,N1000_nX10_sx1,62,1000,10,1,2.068040,1.522039,1.286482,0.781559,0.546001,1.705759,1.321879,1.129939,0.575820,0.383880,0.362282,0.200161,0.156543,0.205739,0.162121
lsem_i_oracleZ,1,N1000_nX10_sx1,63,1000,10,1,1.677309,1.192986,1.028837,0.648472,0.484323,1.721276,1.337615,1.145784,0.575492,0.383661,-0.043967,-0.144629,-0.116947,0.072980,0.100662
lsem_i_oracleZ,1,N1000_nX10_sx1,64,1000,10,1,1.841077,1.445085,1.120674,0.720403,0.395992,1.706450,1.322401,1.130377,0.576073,0.384049,0.134627,0.122684,-0.009703,0.144330,0.011943
lsem_i_oracleZ,1,N1000_nX10_sx1,65,1000,10,1,1.644586,1.422155,1.229839,0.414747,0.222432,1.686428,1.302635,1.110739,0.575688,0.383792,-0.041841,0.119519,0.119100,-0.160941,-0.161361
lsem_i_oracleZ,1,N1000_nX10_sx1,66,1000,10,1,1.709459,1.257635,1.125141,0.584318,0.451824,1.702600,1.318398,1.126297,0.576303,0.384202,0.006859,-0.060763,-0.001156,0.008015,0.067622
lsem_i_oracleZ,1,N1000_nX10_sx1,67,1000,10,1,1.979820,1.334879,1.120187,0.859632,0.644940,1.690290,1.306610,1.114770,0.575520,0.383680,0.289530,0.028269,0.005417,0.284112,0.261260
lsem_i_oracleZ,1,N1000_nX10_sx1,68,1000,10,1,2.184857,1.793274,1.393196,0.791661,0.391583,1.669825,1.286419,1.094716,0.575110,0.383406,0.515032,0.506855,0.298481,0.216551,0.008177
lsem_i_oracleZ,1,N1000_nX10_sx1,69,1000,10,1,1.453569,1.210875,1.049150,0.404419,0.242694,1.707173,1.323615,1.131836,0.575337,0.383558,-0.253604,-0.112740,-0.082686,-0.170918,-0.140864
lsem_i_oracleZ,1,N1000_nX10_sx1,70,1000,10,1,1.854820,1.453184,1.272467,0.582353,0.401636,1.719582,1.335994,1.144200,0.575382,0.383588,0.135238,0.117189,0.128267,0.006971,0.018048
lsem_i_oracleZ,1,N1000_nX10_sx1,71,1000,10,1,1.761966,1.318544,1.090149,0.671817,0.443422,1.699940,1.315685,1.123558,0.576382,0.384255,0.062026,0.002859,-0.033409,0.095436,0.059167
lsem_i_oracleZ,1,N1000_nX10_sx1,72,1000,10,1,1.719452,1.226246,0.976898,0.742554,0.493207,1.686482,1.303051,1.111335,0.575146,0.383431,0.032971,-0.076805,-0.134437,0.167407,0.109776
lsem_i_oracleZ,1,N1000_nX10_sx1,73,1000,10,1,1.601922,1.283351,1.095471,0.506450,0.318570,1.694214,1.310634,1.118843,0.575371,0.383581,-0.092293,-0.027282,-0.023372,-0.068921,-0.065010
lsem_i_oracleZ,1,N1000_nX10_sx1,74,1000,10,1,1.796147,1.476207,1.272628,0.523519,0.319940,1.713168,1.328938,1.136823,0.576345,0.384230,0.082979,0.147269,0.135804,-0.052826,-0.064290
lsem_i_oracleZ,1,N1000_nX10_sx1,75,1000,10,1,1.755256,1.364918,1.132845,0.622411,0.390338,1.707062,1.323157,1.131205,0.575856,0.383904,0.048195,0.041761,0.001640,0.046555,0.006434
lsem_i_oracleZ,1,N1000_nX10_sx1,76,1000,10,1,1.749677,1.351341,1.083100,0.666577,0.398336,1.686644,1.303392,1.111767,0.574877,0.383251,0.063033,0.047949,-0.028666,0.091700,0.015084
lsem_i_oracleZ,1,N1000_nX10_sx1,77,1000,10,1,1.624996,1.093931,0.889746,0.735249,0.531065,1.701725,1.318403,1.126742,0.574983,0.383322,-0.076730,-0.224472,-0.236996,0.160266,0.147743
lsem_i_oracleZ,1,N1000_nX10_sx1,78,1000,10,1,1.758488,1.474329,1.307701,0.450788,0.284160,1.675111,1.291480,1.099665,0.575447,0.383631,0.083377,0.182848,0.208036,-0.124659,-0.099471
lsem_i_oracleZ,1,N1000_nX10_sx1,79,1000,10,1,1.695695,1.411528,1.192004,0.503691,0.284166,1.708290,1.324420,1.132484,0.575806,0.383870,-0.012595,0.087109,0.059519,-0.072115,-0.099704
lsem_i_oracleZ,1,N1000_nX10_sx1,80,1000,10,1,1.522690,1.202435,1.067964,0.454726,0.320255,1.733843,1.349886,1.157907,0.575936,0.383957,-0.211152,-0.147451,-0.089943,-0.121209,-0.063702
lsem_i_oracleZ,1,N1000_nX10_sx1,81,1000,10,1,1.913688,1.534719,1.183867,0.729821,0.378969,1.696486,1.311865,1.119555,0.576931,0.384621,0.217202,0.222854,0.064312,0.152890,-0.005652
lsem_i_oracleZ,1,N1000_nX10_sx1,82,1000,10,1,1.655681,1.259996,1.034580,0.621102,0.395685,1.739584,1.355724,1.163794,0.575789,0.383860,-0.083902,-0.095728,-0.129215,0.045312,0.011826
lsem_i_oracleZ,1,N1000_nX10_sx1,83,1000,10,1,1.342582,1.067646,0.897058,0.445524,0.274936,1.691521,1.307381,1.115310,0.576211,0.384141,-0.348939,-0.239735,-0.218252,-0.130687,-0.109204
lsem_i_oracleZ,1,N1000_nX10_sx1,84,1000,10,1,1.878387,1.423199,1.199630,0.678758,0.455189,1.687327,1.303570,1.111692,0.575635,0.383757,0.191061,0.119629,0.087938,0.103123,0.071432
lsem_i_oracleZ,1,N1000_nX10_sx1,85,1000,10,1,1.668353,1.185940,0.967541,0.700812,0.482413,1.712226,1.328717,1.136962,0.575264,0.383510,-0.043873,-0.142776,-0.169420,0.125547,0.098903
lsem_i_oracleZ,1,N1000_nX10_sx1,86,1000,10,1,1.907784,1.476438,1.173910,0.733873,0.431346,1.699133,1.315104,1.123089,0.576045,0.384030,0.208650,0.161335,0.050822,0.157829,0.047316
lsem_i_oracleZ,1,N1000_nX10_sx1,87,1000,10,1,1.966941,1.612678,1.414012,0.552929,0.354263,1.725695,1.342036,1.150206,0.575489,0.383659,0.241246,0.270642,0.263806,-0.022560,-0.029397
lsem_i_oracleZ,1,N1000_nX10_sx1,88,1000,10,1,1.500591,1.090188,0.771421,0.729170,0.410403,1.717128,1.333225,1.141274,0.575854,0.383903,-0.216537,-0.243037,-0.369853,0.153316,0.026500
lsem_i_oracleZ,1,N1000_nX10_sx1,89,1000,10,1,1.479506,1.148533,1.023857,0.455650,0.330973,1.692518,1.308505,1.116498,0.576019,0.384013,-0.213011,-0.159972,-0.092642,-0.120370,-0.053040
lsem_i_oracleZ,1,N1000_nX10_sx1,90,1000,10,1,1.980595,1.695875,1.534206,0.446389,0.284719,1.704626,1.321571,1.130044,0.574582,0.383055,0.275969,0.374304,0.404162,-0.128193,-0.098336
lsem_i_oracleZ,1,N1000_nX10_sx1,91,1000,10,1,1.589989,1.323642,1.077712,0.512277,0.266348,1.699108,1.315457,1.123631,0.575477,0.383652,-0.109119,0.008185,-0.045919,-0.063200,-0.117304
lsem_i_oracleZ,1,N1000_nX10_sx1,92,1000,10,1,1.520857,1.092238,0.861062,0.659795,0.428619,1.678525,1.294867,1.103038,0.575487,0.383658,-0.157668,-0.202629,-0.241976,0.084308,0.044961
lsem_i_oracleZ,1,N1000_nX10_sx1,93,1000,10,1,1.788185,1.435158,1.136779,0.651406,0.353027,1.710981,1.327325,1.135498,0.575483,0.383655,0.077204,0.107833,0.001281,0.075923,-0.030629
lsem_i_oracleZ,1,N1000_nX10_sx1,94,1000,10,1,1.282764,1.088886,0.965815,0.316950,0.193878,1.691067,1.307207,1.115278,0.575790,0.383860,-0.408303,-0.218321,-0.149463,-0.258840,-0.189982
lsem_i_oracleZ,1,N1000_nX10_sx1,95,1000,10,1,1.583295,1.313709,1.057155,0.526140,0.269586,1.698650,1.315032,1.123223,0.575427,0.383618,-0.115355,-0.001323,-0.066068,-0.049287,-0.114032
lsem_i_oracleZ,1,N1000_nX10_sx1,96,1000,10,1,1.918248,1.528885,1.346472,0.571776,0.389363,1.701299,1.317550,1.125675,0.575624,0.383749,0.216949,0.211335,0.220796,-0.003848,0.005614
lsem_i_oracleZ,1,N1000_nX10_sx1,97,1000,10,1,1.821611,1.442166,1.228103,0.593509,0.379446,1.684647,1.300461,1.108369,0.576278,0.384185,0.136965,0.141704,0.119734,0.017231,-0.004739
lsem_i_oracleZ,1,N1000_nX10_sx1,98,1000,10,1,1.807147,1.337258,1.131835,0.675312,0.469889,1.693948,1.310141,1.118237,0.575710,0.383807,0.113200,0.027117,0.013598,0.099602,0.086082
lsem_i_oracleZ,1,N1000_nX10_sx1,99,1000,10,1,1.608596,1.239182,1.085242,0.523354,0.369414,1.715760,1.331919,1.139999,0.575761,0.383841,-0.107163,-0.092737,-0.054756,-0.052407,-0.014427
lsem_i_oracleZ,1,N1000_nX10_sx1,100,1000,10,1,1.483865,1.166088,0.895080,0.588785,0.317776,1.693366,1.309610,1.117733,0.575633,0.383755,-0.209501,-0.143522,-0.222653,0.013152,-0.065979
lsem_i_oracleZ,5,N1000_nX10_sx3,1,1000,10,3,2.085964,1.604070,1.410990,0.674974,0.481894,1.706832,1.322873,1.130893,0.575938,0.383959,0.379132,0.281197,0.280097,0.099035,0.097935
lsem_i_oracleZ,5,N1000_nX10_sx3,2,1000,10,3,1.746364,1.271958,0.949383,0.796980,0.474405,1.706011,1.322324,1.130480,0.575531,0.383687,0.040353,-0.050365,-0.181097,0.221450,0.090718
lsem_i_oracleZ,5,N1000_nX10_sx3,3,1000,10,3,2.181888,1.800214,1.487062,0.694827,0.381674,1.693506,1.309933,1.118146,0.575360,0.383573,0.488382,0.490281,0.368915,0.119466,-0.001899
lsem_i_oracleZ,5,N1000_nX10_sx3,4,1000,10,3,1.631910,1.419741,1.150999,0.480911,0.212169,1.695095,1.312059,1.120541,0.574554,0.383036,-0.063185,0.107682,0.030457,-0.093643,-0.170867
lsem_i_oracleZ,5,N1000_nX10_sx3,5,1000,10,3,2.004876,1.384068,1.388521,0.616355,0.620808,1.706963,1.323309,1.131482,0.575481,0.383654,0.297913,0.060759,0.257039,0.040875,0.237155
lsem_i_oracleZ,5,N1000_nX10_sx3,6,1000,10,3,1.438670,0.997631,0.741492,0.697178,0.441039,1.660442,1.276489,1.084512,0.575930,0.383953,-0.221772,-0.278858,-0.343020,0.121249,0.057086
lsem_i_oracleZ,5,N1000_nX10_sx3,7,1000,10,3,1.513718,1.140152,0.936631,0.577087,0.373566,1.708772,1.324907,1.132974,0.575797,0.383865,-0.195054,-0.184754,-0.196343,0.001290,-0.010299
lsem_i_oracleZ,5,N1000_nX10_sx3,8,1000,10,3,1.976174,1.387427,1.236308,0.739866,0.588746,1.712290,1.328766,1.137003,0.575287,0.383525,0.263883,0.058662,0.099305,0.164579,0.205222
lsem_i_oracleZ,5,N1000_nX10_sx3,9,1000,10,3,1.643905,1.387964,1.097565,0.546340,0.255941,1.685928,1.302864,1.111332,0.574597,0.383064,-0.042023,0.085100,-0.013767,-0.028257,-0.127124
lsem_i_oracleZ,5,N1000_nX10_sx3,10,1000,10,3,1.693969,1.405861,1.182494,0.511475,0.288108,1.710177,1.326526,1.134700,0.575478,0.383652,-0.016208,0.079335,0.047795,-0.064003,-0.095544
lsem_i_oracleZ,5,N1000_nX10_sx3,11,1000,10,3,1.960597,1.624370,1.488584,0.472013,0.336227,1.705068,1.321461,1.129657,0.575411,0.383607,0.255530,0.302910,0.358927,-0.103397,-0.047380
lsem_i_oracleZ,5,N1000_nX10_sx3,12,1000,10,3,1.850028,1.257058,1.123821,0.726207,0.592970,1.675482,1.291355,1.099291,0.576191,0.384127,0.174546,-0.034297,0.024530,0.150016,0.208843
lsem_i_oracleZ,5,N1000_nX10_sx3,13,1000,10,3,1.734266,1.326912,1.106854,0.627412,0.407355,1.696466,1.313200,1.121567,0.574898,0.383265,0.037801,0.013712,-0.014713,0.052514,0.024089
lsem_i_oracleZ,5,N1000_nX10_sx3,14,1000,10,3,1.259724,1.063081,0.936520,0.323204,0.196643,1.713809,1.329951,1.138022,0.575786,0.383858,-0.454085,-0.266870,-0.201502,-0.252583,-0.187215
lsem_i_oracleZ,5,N1000_nX10_sx3,15,1000,10,3,1.653383,1.143156,1.007545,0.645838,0.510227,1.691085,1.307005,1.114965,0.576120,0.384080,-0.037702,-0.163849,-0.107420,0.069717,0.126146
lsem_i_oracleZ,5,N1000_nX10_sx3,16,1000,10,3,1.941221,1.371422,1.210559,0.730662,0.569799,1.682606,1.298424,1.106333,0.576273,0.384182,0.258615,0.072998,0.104226,0.154389,0.185617
lsem_i_oracleZ,5,N1000_nX10_sx3,17,1000,10,3,1.818274,1.401374,1.177869,0.640405,0.416899,1.693848,1.310303,1.118531,0.575318,0.383545,0.124425,0.091071,0.059338,0.065087,0.033354
lsem_i_oracleZ,5,N1000_nX10_sx3,18,1000,10,3,1.244546,1.031472,0.895874,0.348671,0.213073,1.686177,1.302170,1.110166,0.576011,0.384007,-0.441631,-0.270697,-0.214292,-0.227339,-0.170934
lsem_i_oracleZ,5,N1000_nX10_sx3,19,1000,10,3,2.307376,1.946779,1.561604,0.745772,0.360598,1.700010,1.316188,1.124277,0.575733,0.383822,0.607366,0.630590,0.437327,0.170039,-0.023224
lsem_i_oracleZ,5,N1000_nX10_sx3,20,1000,10,3,1.891284,1.586206,1.257441,0.633843,0.305078,1.725723,1.341111,1.148805,0.576919,0.384612,0.165561,0.245096,0.108637,0.056925,-0.079534
lsem_i_oracleZ,5,N1000_nX10_sx3,21,1000,10,3,1.567310,1.153911,1.015906,0.551404,0.413399,1.730532,1.346139,1.153943,0.576589,0.384393,-0.163222,-0.192228,-0.138036,-0.025186,0.029006
